date,pCO2,pH
2016-01-15 04:00:00,318.251,8.05252
2016-01-15 05:00:00,318.002,8.06602
2016-01-15 06:00:00,318.211,8.06337
2016-01-15 07:00:00,317.452,8.05482
2016-01-15 08:00:00,320.861,8.05118
2016-01-15 09:00:00,317.852,8.07194
2016-01-15 10:00:00,317.662,8.06949
2016-01-15 11:00:00,317.562,8.05306
2016-01-15 12:00:00,316.899,8.0583
2016-01-15 13:00:00,317.902,8.06829
2016-01-15 14:00:00,318.307,8.05604
2016-01-15 15:00:00,319.541,8.05484
2016-01-15 16:00:00,320.581,8.05749
2016-01-15 17:00:00,325.93,8.05203
2016-01-15 18:00:00,323.74,8.05406
2016-01-15 19:00:00,325.57,8.05556
2016-01-15 20:00:00,326.696,8.05384
2016-01-15 21:00:00,326.527,8.05438
2016-01-15 22:00:00,328.105,8.05226
2016-01-15 23:00:00,327.565,8.05479
2016-01-16 00:00:00,325.775,8.05199
2016-01-16 01:00:00,325.905,8.0542
2016-01-16 02:00:00,327.97,8.05401
2016-01-16 03:00:00,323.71,8.06262
2016-01-16 04:00:00,323.819,8.05143
2016-01-16 05:00:00,323.54,8.0594
2016-01-16 06:00:00,323.74,8.06849
2016-01-16 07:00:00,323.53,8.07101
2016-01-16 08:00:00,322.891,8.06567
2016-01-16 09:00:00,323.081,8.06679
2016-01-16 10:00:00,321.585,8.06542
2016-01-16 11:00:00,324.308,8.06936
2016-01-16 12:00:00,322.013,8.06863
2016-01-16 13:00:00,322.123,8.07529
2016-01-16 14:00:00,322.812,8.066
2016-01-16 15:00:00,324.769,8.07177
2016-01-16 16:00:00,324.269,8.07809
2016-01-16 17:00:00,325.858,8.07093
2016-01-16 18:00:00,328.125,8.0597
2016-01-16 19:00:00,330.278,8.06735
2016-01-16 20:00:00,334.917,8.06538
2016-01-16 21:00:00,332.558,8.07159
2016-01-16 22:00:00,332.068,8.06878
2016-01-16 23:00:00,331.198,8.06996
2016-01-17 00:00:00,332.498,8.07411
2016-01-17 01:00:00,332.958,8.06625
2016-01-17 02:00:00,332.318,8.07063
2016-01-17 03:00:00,332.998,8.07416
2016-01-17 04:00:00,331.968,8.06775
2016-01-17 05:00:00,335.928,8.069
2016-01-17 06:00:00,330.775,8.07531
2016-01-17 07:00:00,330.544,8.08255
2016-01-17 08:00:00,331.305,8.05954
2016-01-17 09:00:00,331.155,8.05691
2016-01-17 10:00:00,329.814,8.06061
2016-01-17 11:00:00,332.306,8.06298
2016-01-17 12:00:00,329.584,8.06961
2016-01-17 13:00:00,331.925,8.04813
2016-01-17 14:00:00,334.697,8.04994
2016-01-17 15:00:00,331.942,8.05615
2016-01-17 16:00:00,335.599,8.0579
2016-01-17 17:00:00,336.38,8.01895
2016-01-17 18:00:00,337.584,8.07013
2016-01-17 19:00:00,338.436,8.06906
2016-01-17 20:00:00,337.824,8.06853
2016-01-17 21:00:00,337.885,8.08817
2016-01-17 22:00:00,339.479,8.06734
2016-01-17 23:00:00,343.379,8.06905
2016-01-18 00:00:00,338.053,8.06945
2016-01-18 01:00:00,337.171,8.07078
2016-01-18 02:00:00,336.42,8.06839
2016-01-18 03:00:00,335.208,8.07951
2016-01-18 04:00:00,337.322,8.07125
2016-01-18 05:00:00,336.45,8.06448
2016-01-18 06:00:00,336.029,8.07144
2016-01-18 07:00:00,334.928,8.05154
2016-01-18 08:00:00,336.249,8.06308
2016-01-18 09:00:00,334.157,8.04473
2016-01-18 10:00:00,331.845,8.07772
2016-01-18 11:00:00,330.514,8.06498
2016-01-18 12:00:00,331.245,8.05749
2016-01-18 13:00:00,331.715,8.07712
2016-01-18 14:00:00,330.174,8.07069
2016-01-18 15:00:00,330.474,8.08312
2016-01-18 16:00:00,331.205,8.07158
2016-01-18 17:00:00,336.31,8.06981
2016-01-18 18:00:00,331.335,8.05793
2016-01-18 19:00:00,331.255,8.06317
2016-01-18 20:00:00,331.855,8.06917
2016-01-18 21:00:00,331.715,8.08442
2016-01-18 22:00:00,332.156,8.06937
2016-01-18 23:00:00,331.175,8.0383
2016-01-19 00:00:00,331.235,8.06484
2016-01-19 01:00:00,332.416,8.06565
2016-01-19 02:00:00,336.629,8.06011
2016-01-19 03:00:00,333.687,8.0715
2016-01-19 04:00:00,334.327,8.07195
2016-01-19 05:00:00,333.927,8.06478
2016-01-19 06:00:00,334.958,8.0679
2016-01-19 07:00:00,334.417,8.04827
2016-01-19 08:00:00,333.737,8.06561
2016-01-19 09:00:00,333.358,8.064
2016-01-19 10:00:00,333.178,8.06218
2016-01-19 11:00:00,334.857,8.04554
2016-01-19 12:00:00,333.009,8.04805
2016-01-19 13:00:00,331.78,8.0644
2016-01-19 14:00:00,330.951,8.06673
2016-01-19 15:00:00,331.491,8.06474
2016-01-19 16:00:00,331.632,8.05465
2016-01-19 17:00:00,332.49,8.06647
2016-01-19 18:00:00,331.153,8.06624
2016-01-19 19:00:00,330.158,8.06931
2016-01-19 20:00:00,333.776,8.0691
2016-01-19 21:00:00,328.925,8.06956
2016-01-19 22:00:00,329.424,8.05187
2016-01-19 23:00:00,329.167,8.07119
2016-01-20 00:00:00,328.75,8.07211
2016-01-20 01:00:00,328.294,8.06263
2016-01-20 02:00:00,327.323,8.06873
2016-01-20 03:00:00,328.86,8.07321
2016-01-20 04:00:00,326.343,8.07509
2016-01-20 05:00:00,330.059,8.06587
2016-01-20 06:00:00,327.8,8.06996
2016-01-20 07:00:00,326.929,8.07094
2016-01-20 08:00:00,327.533,8.0695
2016-01-20 09:00:00,326.415,8.081
2016-01-20 10:00:00,325.426,8.06859
2016-01-20 11:00:00,326.099,8.06762
2016-01-20 12:00:00,327.166,8.07062
2016-01-20 13:00:00,325.833,8.06149
2016-01-20 14:00:00,328.085,8.0713
2016-01-20 15:00:00,324.796,8.06788
2016-01-20 16:00:00,325.3,8.07105
2016-01-20 17:00:00,324.175,8.06912
2016-01-20 18:00:00,324.194,8.07626
2016-01-20 19:00:00,324.203,8.06964
2016-01-20 20:00:00,324.449,8.06015
2016-01-20 21:00:00,325.031,8.07
2016-01-20 22:00:00,325.97,8.05298
2016-01-20 23:00:00,330.72,8.07014
2016-01-21 00:00:00,326.187,8.06796
2016-01-21 01:00:00,325.679,8.07387
2016-01-21 02:00:00,325.63,8.07158
2016-01-21 03:00:00,324.923,8.05124
2016-01-21 04:00:00,324.447,8.07981
2016-01-21 05:00:00,324.754,8.06909
2016-01-21 06:00:00,324.839,8.07523
2016-01-21 07:00:00,324.084,8.06863
2016-01-21 08:00:00,326.934,8.06845
2016-01-21 09:00:00,324.908,8.05267
2016-01-21 10:00:00,324.571,8.06087
2016-01-21 11:00:00,324.446,8.07644
2016-01-21 12:00:00,324.516,8.06921
2016-01-21 13:00:00,324.228,8.06406
2016-01-21 14:00:00,323.983,8.0695
2016-01-21 15:00:00,323.913,8.06804
2016-01-21 16:00:00,323.605,8.06425
2016-01-21 17:00:00,329.353,8.06476
2016-01-21 18:00:00,324.075,8.05905
2016-01-21 19:00:00,325.021,8.04994
2016-01-21 20:00:00,325.549,8.05444
2016-01-21 21:00:00,325.871,8.05679
2016-01-21 22:00:00,326.489,8.06026
2016-01-21 23:00:00,326.27,8.06176
2016-01-22 00:00:00,326.463,8.01879
2016-01-22 01:00:00,325.555,8.06603
2016-01-22 02:00:00,327.411,8.06664
2016-01-22 03:00:00,324.628,8.04843
2016-01-22 04:00:00,324.299,8.04626
2016-01-22 05:00:00,324.409,8.06809
2016-01-22 06:00:00,324.289,8.06605
2016-01-22 07:00:00,323.341,8.06884
2016-01-22 08:00:00,323.83,8.05639
2016-01-22 09:00:00,323.62,8.05991
2016-01-22 10:00:00,323.54,8.06914
2016-01-22 11:00:00,328.594,8.06825
2016-01-22 12:00:00,323.3,8.05832
2016-01-22 13:00:00,323.688,8.05867
2016-01-22 14:00:00,324.344,8.05727
2016-01-22 15:00:00,324.331,8.048
2016-01-22 16:00:00,324.446,8.06585
2016-01-22 17:00:00,324.595,8.07001
2016-01-22 18:00:00,325.058,8.06866
2016-01-22 19:00:00,325.161,8.0615
2016-01-22 20:00:00,326.156,8.0632
2016-01-22 21:00:00,323.377,8.05185
2016-01-22 22:00:00,323.164,8.06174
2016-01-22 23:00:00,322.61,8.06034
2016-01-23 00:00:00,322.503,8.0728
2016-01-23 01:00:00,322.313,8.06786
2016-01-23 02:00:00,322.218,8.06853
2016-01-23 03:00:00,322.053,8.05337
2016-01-23 04:00:00,322.728,8.05783
2016-01-23 05:00:00,324.977,8.06718
2016-01-23 06:00:00,323.162,8.05867
2016-01-23 07:00:00,323.157,8.06672
2016-01-23 08:00:00,323.882,8.0634
2016-01-23 09:00:00,323.734,8.05292
2016-01-23 10:00:00,323.649,8.06084
2016-01-23 11:00:00,323.135,8.07039
2016-01-23 12:00:00,322.982,8.06236
2016-01-23 13:00:00,322.725,8.04745
2016-01-23 14:00:00,323.374,8.06676
2016-01-23 15:00:00,319.653,8.07045
2016-01-23 16:00:00,319.169,8.06639
2016-01-23 17:00:00,318.503,8.06985
2016-01-23 18:00:00,319.745,8.07176
2016-01-23 19:00:00,319.458,8.0708
2016-01-23 20:00:00,321.077,8.06394
2016-01-23 21:00:00,322.363,8.05255
2016-01-23 22:00:00,323.68,8.06893
2016-01-23 23:00:00,324.98,8.06595
2016-01-24 00:00:00,321.797,8.07057
2016-01-24 01:00:00,322.04,8.05494
2016-01-24 02:00:00,322.096,8.06752
2016-01-24 03:00:00,322.088,8.05133
2016-01-24 04:00:00,321.641,8.0796
2016-01-24 05:00:00,321.258,8.07003
2016-01-24 06:00:00,321.533,8.07333
2016-01-24 07:00:00,322.318,8.07007
2016-01-24 08:00:00,323.33,8.07882
2016-01-24 09:00:00,320.892,8.05121
2016-01-24 10:00:00,322.002,8.06135
2016-01-24 11:00:00,323.182,8.06766
2016-01-24 12:00:00,322.295,8.06865
2016-01-24 13:00:00,322.786,8.05911
2016-01-24 14:00:00,322.48,8.0684
2016-01-24 15:00:00,321.632,8.08801
2016-01-24 16:00:00,322.744,8.05322
2016-01-24 17:00:00,326.82,8.06292
2016-01-24 18:00:00,320.296,8.04815
2016-01-24 19:00:00,321.288,8.06833
2016-01-24 20:00:00,321.12,8.06891
2016-01-24 21:00:00,320.686,8.06876
2016-01-24 22:00:00,321.209,8.06393
2016-01-24 23:00:00,320.439,8.06572
2016-01-25 00:00:00,321.851,8.07534
2016-01-25 01:00:00,322.266,8.04279
2016-01-25 02:00:00,324.854,8.0545
2016-01-25 03:00:00,322.714,8.05929
2016-01-25 04:00:00,321.401,8.05491
2016-01-25 05:00:00,321.15,8.05643
2016-01-25 06:00:00,320.089,8.06395
2016-01-25 07:00:00,320.612,8.06884
2016-01-25 08:00:00,320.128,8.07084
2016-01-25 09:00:00,320.967,8.06864
2016-01-25 10:00:00,320.863,8.0551
2016-01-25 11:00:00,323.496,8.07288
2016-01-25 12:00:00,320.291,8.05886
2016-01-25 13:00:00,321.428,8.06877
2016-01-25 14:00:00,321.675,8.0653
2016-01-25 15:00:00,321.333,8.06879
2016-01-25 16:00:00,322.553,8.06785
2016-01-25 17:00:00,321.441,8.05057
2016-01-25 18:00:00,321.362,8.04841
2016-01-25 19:00:00,321.315,8.06925
2016-01-25 20:00:00,322.75,8.06988
2016-01-25 21:00:00,321.571,8.07224
2016-01-25 22:00:00,320.384,8.07052
2016-01-25 23:00:00,320.649,8.07276
2016-01-26 00:00:00,320.953,8.07228
2016-01-26 01:00:00,320.894,8.07137
2016-01-26 02:00:00,320.727,8.06799
2016-01-26 03:00:00,320.443,8.07082
2016-01-26 04:00:00,320.924,8.06924
2016-01-26 05:00:00,323.231,8.07093
2016-01-26 06:00:00,320.423,8.06847
2016-01-26 07:00:00,321.11,8.06787
2016-01-26 08:00:00,320.411,8.04649
2016-01-26 09:00:00,320.774,8.07057
2016-01-26 10:00:00,319.595,8.0659
2016-01-26 11:00:00,320.723,8.0698
2016-01-26 12:00:00,320.821,8.0693
2016-01-26 13:00:00,320.693,8.07102
2016-01-26 14:00:00,324.265,8.07436
2016-01-26 15:00:00,322.029,8.0779
2016-01-26 16:00:00,323.182,8.06685
2016-01-26 17:00:00,323.881,8.05964
2016-01-26 18:00:00,323.015,8.07278
2016-01-26 19:00:00,322.641,8.0695
2016-01-26 20:00:00,323.428,8.05411
2016-01-26 21:00:00,323.742,8.05038
2016-01-26 22:00:00,322.857,8.06791
2016-01-26 23:00:00,324.894,8.07209
2016-01-27 00:00:00,320.396,8.07058
2016-01-27 01:00:00,321.031,8.06569
2016-01-27 02:00:00,321.702,8.05443
2016-01-27 03:00:00,323.239,8.06857
2016-01-27 04:00:00,322.006,8.06836
2016-01-27 05:00:00,322.157,8.07204
2016-01-27 06:00:00,320.994,8.06997
2016-01-27 07:00:00,321.762,8.06941
2016-01-27 08:00:00,324.047,8.0497
2016-01-27 09:00:00,321.056,8.07174
2016-01-27 10:00:00,321.678,8.07038
2016-01-27 11:00:00,320.445,8.0618
2016-01-27 12:00:00,321.202,8.06724
2016-01-27 13:00:00,319.823,8.06505
2016-01-27 14:00:00,320.77,8.07885
2016-01-27 15:00:00,321.334,8.06863
2016-01-27 16:00:00,321.392,8.06534
2016-01-27 17:00:00,327.265,8.07214
2016-01-27 18:00:00,321.694,8.0699
2016-01-27 19:00:00,323.521,8.07132
2016-01-27 20:00:00,322.406,8.0707
2016-01-27 21:00:00,322.816,8.06917
2016-01-27 22:00:00,321.925,8.0554
2016-01-27 23:00:00,322.682,8.06877
2016-01-28 00:00:00,321.86,8.0556
2016-01-28 01:00:00,321.405,8.0676
2016-01-28 02:00:00,322.652,8.05449
2016-01-28 03:00:00,322.081,8.0508
2016-01-28 04:00:00,322.979,8.03892
2016-01-28 05:00:00,323.381,8.05518
2016-01-28 06:00:00,321.692,8.06042
2016-01-28 07:00:00,322.473,8.06127
2016-01-28 08:00:00,322.604,8.07762
2016-01-28 09:00:00,322.71,8.06234
2016-01-28 10:00:00,323.624,8.06104
2016-01-28 11:00:00,326.309,8.05061
2016-01-28 12:00:00,323.489,8.07224
2016-01-28 13:00:00,323.807,8.05063
2016-01-28 14:00:00,323.432,8.05931
2016-01-28 15:00:00,323.079,8.06405
2016-01-28 16:00:00,322.771,8.05792
2016-01-28 17:00:00,322.087,8.04756
2016-01-28 18:00:00,322.261,8.03681
2016-01-28 19:00:00,322.373,8.05876
2016-01-28 20:00:00,324.471,8.05666
2016-01-28 21:00:00,322.906,8.05847
2016-01-28 22:00:00,322.957,8.06001
2016-01-28 23:00:00,322.245,8.0729
2016-01-29 00:00:00,323.048,8.06315
2016-01-29 01:00:00,323.011,8.07273
2016-01-29 02:00:00,323.757,8.07384
2016-01-29 03:00:00,323.764,8.06887
2016-01-29 04:00:00,323.974,8.07287
2016-01-29 05:00:00,326.26,8.05552
2016-01-29 06:00:00,323.854,8.05526
2016-01-29 07:00:00,323.888,8.03787
2016-01-29 08:00:00,323.5,8.0703
2016-01-29 09:00:00,322.778,8.06288
2016-01-29 10:00:00,324.378,8.05963
2016-01-29 11:00:00,323.083,8.06492
2016-01-29 12:00:00,323.515,8.05986
2016-01-29 13:00:00,323.927,8.07123
2016-01-29 14:00:00,329.195,8.0434
2016-01-29 15:00:00,323.701,8.07084
2016-01-29 16:00:00,324.414,8.06203
2016-01-29 17:00:00,324.93,8.06019
2016-01-29 18:00:00,325.844,8.06794
2016-01-29 19:00:00,326.297,8.05081
2016-01-29 20:00:00,327.148,8.05699
2016-01-29 21:00:00,326.192,8.05766
2016-01-29 22:00:00,325.44,8.0381
2016-01-29 23:00:00,326.817,8.0606
2016-01-30 00:00:00,324.968,8.05754
2016-01-30 01:00:00,324.362,8.06014
2016-01-30 02:00:00,324.534,8.06055
2016-01-30 03:00:00,323.868,8.05866
2016-01-30 04:00:00,323.8,8.05679
2016-01-30 05:00:00,324.558,8.0547
2016-01-30 06:00:00,324.704,8.05414
2016-01-30 07:00:00,325.625,8.05951
2016-01-30 08:00:00,326.692,8.05751
2016-01-30 09:00:00,325.341,8.03178
2016-01-30 10:00:00,325.067,8.05519
2016-01-30 11:00:00,325.253,8.03899
2016-01-30 12:00:00,325.106,8.05734
2016-01-30 13:00:00,325.458,8.05431
2016-01-30 14:00:00,324.606,8.0596
2016-01-30 15:00:00,325.683,8.07166
2016-01-30 16:00:00,325.904,8.02775
2016-01-30 17:00:00,327.599,8.05722
2016-01-30 18:00:00,326.845,8.05426
2016-01-30 19:00:00,325.786,8.05931
2016-01-30 20:00:00,324.307,8.05672
2016-01-30 21:00:00,325.071,8.03206
2016-01-30 22:00:00,325.022,8.05711
2016-01-30 23:00:00,325.355,8.05873
2016-01-31 00:00:00,325.594,8.06862
2016-01-31 01:00:00,324.819,8.05919
2016-01-31 02:00:00,327.321,8.05968
2016-01-31 03:00:00,325.235,8.05865
2016-01-31 04:00:00,325.276,8.05508
2016-01-31 05:00:00,324.265,8.03706
2016-01-31 06:00:00,324.59,8.05411
2016-01-31 07:00:00,323.801,8.05577
2016-01-31 08:00:00,323.722,8.05561
2016-01-31 09:00:00,323.543,8.05615
2016-01-31 10:00:00,323.086,8.05302
2016-01-31 11:00:00,325.99,8.06677
2016-01-31 12:00:00,322.633,8.05752
2016-01-31 13:00:00,323.405,8.0588
2016-01-31 14:00:00,324.897,8.05811
2016-01-31 15:00:00,325.498,8.04803
2016-01-31 16:00:00,325.915,8.05625
2016-01-31 17:00:00,326.936,8.05572
2016-01-31 18:00:00,326.639,8.06199
2016-01-31 19:00:00,326.044,8.05805
2016-01-31 20:00:00,330.021,8.05619
2016-01-31 21:00:00,326.034,8.05751
2016-01-31 22:00:00,327.156,8.05728
2016-01-31 23:00:00,326.74,8.05863
2016-02-01 00:00:00,327.522,8.0604
2016-02-01 01:00:00,326.086,8.05868
2016-02-01 02:00:00,326.353,8.05867
2016-02-01 03:00:00,327.374,8.06313
2016-02-01 04:00:00,327.166,8.05515
2016-02-01 05:00:00,329.861,8.06017
2016-02-01 06:00:00,324.58,8.05372
2016-02-01 07:00:00,325.65,8.05186
2016-02-01 08:00:00,325.006,8.05987
2016-02-01 09:00:00,325.234,8.04692
2016-02-01 10:00:00,325.964,8.05568
2016-02-01 11:00:00,324.486,8.05718
2016-02-01 12:00:00,325.196,8.05893
2016-02-01 13:00:00,324.273,8.0593
2016-02-01 14:00:00,329.992,8.0544
2016-02-01 15:00:00,325.271,8.02773
2016-02-01 16:00:00,325.962,8.05336
2016-02-01 17:00:00,326.102,8.05475
2016-02-01 18:00:00,326.987,8.05553
2016-02-01 19:00:00,325.927,8.04332
2016-02-01 20:00:00,326.643,8.05788
2016-02-01 21:00:00,326.308,8.0547
2016-02-01 22:00:00,325.617,8.05999
2016-02-01 23:00:00,328.444,8.03185
2016-02-02 00:00:00,326.016,8.07054
2016-02-02 01:00:00,326.256,8.05507
2016-02-02 02:00:00,325.771,8.05895
2016-02-02 03:00:00,325.357,8.06251
2016-02-02 04:00:00,326.306,8.0573
2016-02-02 05:00:00,326.238,8.05623
2016-02-02 06:00:00,326.662,8.05579
2016-02-02 07:00:00,326.129,8.05529
2016-02-02 08:00:00,330.999,8.05779
2016-02-02 09:00:00,325.842,8.05621
2016-02-02 10:00:00,325.92,8.05827
2016-02-02 11:00:00,325.723,8.05378
2016-02-02 12:00:00,326.678,8.05304
2016-02-02 13:00:00,326.56,8.05082
2016-02-02 14:00:00,326.53,8.05404
2016-02-02 15:00:00,326.58,8.04619
2016-02-02 16:00:00,326.029,8.04493
2016-02-02 17:00:00,331.945,8.04891
2016-02-02 18:00:00,325.931,8.06095
2016-02-02 19:00:00,325.724,8.05815
2016-02-02 20:00:00,325.26,8.05649
2016-02-02 21:00:00,325.209,8.05736
2016-02-02 22:00:00,324.553,8.0588
2016-02-02 23:00:00,325.709,8.0566
2016-02-03 00:00:00,324.318,8.06118
2016-02-03 01:00:00,323.87,8.03412
2016-02-03 02:00:00,329.136,8.05918
2016-02-03 03:00:00,324.553,8.06603
2016-02-03 04:00:00,324.857,8.05756
2016-02-03 05:00:00,324.799,8.05534
2016-02-03 06:00:00,324.95,8.05841
2016-02-03 07:00:00,323.33,8.05769
2016-02-03 08:00:00,323.129,8.07523
2016-02-03 09:00:00,323.808,8.07397
2016-02-03 10:00:00,323.927,8.06466
2016-02-03 11:00:00,325.511,8.06187
2016-02-03 12:00:00,323.563,8.06127
2016-02-03 13:00:00,322.871,8.05873
2016-02-03 14:00:00,323.794,8.0559
2016-02-03 15:00:00,324.514,8.04877
2016-02-03 16:00:00,324.494,8.06188
2016-02-03 17:00:00,324.26,8.04796
2016-02-03 18:00:00,325.115,8.04805
2016-02-03 19:00:00,324.722,8.04993
2016-02-03 20:00:00,329.399,8.06407
2016-02-03 21:00:00,325.627,8.05977
2016-02-03 22:00:00,324.833,8.06443
2016-02-03 23:00:00,324.755,8.05784
2016-02-04 00:00:00,324.474,8.05434
2016-02-04 01:00:00,324.745,8.05807
2016-02-04 02:00:00,323.791,8.05409
2016-02-04 03:00:00,325.167,8.05992
2016-02-04 04:00:00,325.268,8.03746
2016-02-04 05:00:00,330.442,8.05773
2016-02-04 06:00:00,325.338,8.06133
2016-02-04 07:00:00,324.507,8.06249
2016-02-04 08:00:00,324.818,8.06921
2016-02-04 09:00:00,324.848,8.0602
2016-02-04 10:00:00,325.159,8.05999
2016-02-04 11:00:00,325.008,8.05667
2016-02-04 12:00:00,324.908,8.08119
2016-02-04 13:00:00,323.904,8.06698
2016-02-04 14:00:00,326.242,8.06869
2016-02-04 15:00:00,324.524,8.06151
2016-02-04 16:00:00,325.217,8.06655
2016-02-04 17:00:00,324.534,8.04401
2016-02-04 18:00:00,325.66,8.04636
2016-02-04 19:00:00,325.406,8.06004
2016-02-04 20:00:00,325.125,8.0669
2016-02-04 21:00:00,325.155,8.05152
2016-02-04 22:00:00,324.692,8.06291
2016-02-04 23:00:00,327.044,8.06352
2016-02-05 00:00:00,325.111,8.06804
2016-02-05 01:00:00,325.192,8.05894
2016-02-05 02:00:00,325.091,8.05719
2016-02-05 03:00:00,324.588,8.03964
2016-02-05 04:00:00,324.477,8.06244
2016-02-05 05:00:00,324.699,8.06346
2016-02-05 06:00:00,324.769,8.04702
2016-02-05 07:00:00,325.182,8.0627
2016-02-05 08:00:00,327.657,8.04941
2016-02-05 09:00:00,324.185,8.06018
2016-02-05 10:00:00,323.531,8.05894
2016-02-05 11:00:00,324.705,8.05613
2016-02-05 12:00:00,324.624,8.06033
2016-02-05 13:00:00,325.299,8.03161
2016-02-05 14:00:00,324.947,8.04742
2016-02-05 15:00:00,324.977,8.06353
2016-02-05 16:00:00,323.783,8.0532
2016-02-05 17:00:00,325.454,8.04598
2016-02-05 18:00:00,325.977,8.05648
2016-02-05 19:00:00,326.793,8.0493
2016-02-05 20:00:00,326.239,8.05988
2016-02-05 21:00:00,326.752,8.05962
2016-02-05 22:00:00,326.754,8.05936
2016-02-05 23:00:00,327.317,8.0573
2016-02-06 00:00:00,327.599,8.04762
2016-02-06 01:00:00,327.467,8.05819
2016-02-06 02:00:00,330.685,8.06267
2016-02-06 03:00:00,328.086,8.05979
2016-02-06 04:00:00,328.243,8.05845
2016-02-06 05:00:00,329.394,8.06024
2016-02-06 06:00:00,328.764,8.05948
2016-02-06 07:00:00,328.269,8.04081
2016-02-06 08:00:00,326.694,8.06047
2016-02-06 09:00:00,326.679,8.05873
2016-02-06 10:00:00,325.921,8.07232
2016-02-06 11:00:00,327.789,8.06694
2016-02-06 12:00:00,324.83,8.05927
2016-02-06 13:00:00,326.821,8.039
2016-02-06 14:00:00,326.514,8.06092
2016-02-06 15:00:00,328.636,8.06038
2016-02-06 16:00:00,328.932,8.05761
2016-02-06 17:00:00,328.337,8.06015
2016-02-06 18:00:00,328.455,8.06234
2016-02-06 19:00:00,328.386,8.0632
2016-02-06 20:00:00,333.71,8.06387
2016-02-06 21:00:00,327.883,8.06052
2016-02-06 22:00:00,329.239,8.05835
2016-02-06 23:00:00,329.929,8.04238
2016-02-07 00:00:00,329.057,8.05929
2016-02-07 01:00:00,329.523,8.06098
2016-02-07 02:00:00,329.536,8.05879
2016-02-07 03:00:00,330.164,8.03559
2016-02-07 04:00:00,329.628,8.06118
2016-02-07 05:00:00,331.518,8.05911
2016-02-07 06:00:00,330.783,8.0609
2016-02-07 07:00:00,329.618,8.04032
2016-02-07 08:00:00,330.464,8.04353
2016-02-07 09:00:00,330.023,8.05913
2016-02-07 10:00:00,330.062,8.05837
2016-02-07 11:00:00,329.805,8.05371
2016-02-07 12:00:00,330.078,8.05393
2016-02-07 13:00:00,329.299,8.05617
2016-02-07 14:00:00,331.917,8.05338
2016-02-07 15:00:00,329.662,8.05546
2016-02-07 16:00:00,331.348,8.05312
2016-02-07 17:00:00,329.704,8.06743
2016-02-07 18:00:00,330.799,8.0615
2016-02-07 19:00:00,329.951,8.06115
2016-02-07 20:00:00,329.033,8.06035
2016-02-07 21:00:00,329.913,8.06504
2016-02-07 22:00:00,330.079,8.05827
2016-02-07 23:00:00,331.97,8.06835
2016-02-08 00:00:00,329.558,8.06771
2016-02-08 01:00:00,329.077,8.05844
2016-02-08 02:00:00,329.359,8.05645
2016-02-08 03:00:00,328.996,8.05453
2016-02-08 04:00:00,329.651,8.0458
2016-02-08 05:00:00,330.132,8.05952
2016-02-08 06:00:00,329.572,8.0593
2016-02-08 07:00:00,329.69,8.06872
2016-02-08 08:00:00,331.824,8.06747
2016-02-08 09:00:00,330.284,8.05134
2016-02-08 10:00:00,330.569,8.05981
2016-02-08 11:00:00,330.804,8.05533
2016-02-08 12:00:00,329.522,8.07667
2016-02-08 13:00:00,330.03,8.07254
2016-02-08 14:00:00,330.685,8.06232
2016-02-08 15:00:00,329.874,8.05482
2016-02-08 16:00:00,330.773,8.05128
2016-02-08 17:00:00,334.588,8.06705
2016-02-08 18:00:00,330.647,8.06364
2016-02-08 19:00:00,329.344,8.07306
2016-02-08 20:00:00,329.813,8.0727
2016-02-08 21:00:00,330.693,8.0689
2016-02-08 22:00:00,331.103,8.07043
2016-02-08 23:00:00,330.411,8.06114
2016-02-09 00:00:00,330.722,8.07536
2016-02-09 01:00:00,329.257,8.07247
2016-02-09 02:00:00,334.259,8.07182
2016-02-09 03:00:00,329.204,8.07665
2016-02-09 04:00:00,329.235,8.07066
2016-02-09 05:00:00,329.722,8.06845
2016-02-09 06:00:00,328.89,8.04763
2016-02-09 07:00:00,329.823,8.07101
2016-02-09 08:00:00,328.93,8.06656
2016-02-09 09:00:00,329.972,8.07077
2016-02-09 10:00:00,328.642,8.06901
2016-02-09 11:00:00,331.791,8.07142
2016-02-09 12:00:00,329.574,8.07235
2016-02-09 13:00:00,328.442,8.0677
2016-02-09 14:00:00,329.046,8.04587
2016-02-09 15:00:00,329.832,8.06882
2016-02-09 16:00:00,328.28,8.06713
2016-02-09 17:00:00,329.056,8.06883
2016-02-09 18:00:00,327.653,8.07238
2016-02-09 19:00:00,329.653,8.06608
2016-02-09 20:00:00,331.393,8.07088
2016-02-09 21:00:00,328.105,8.07038
2016-02-09 22:00:00,328.92,8.07215
2016-02-09 23:00:00,329.92,8.06958
2016-02-10 00:00:00,328.681,8.07573
2016-02-10 01:00:00,328.661,8.06249
2016-02-10 02:00:00,330.302,8.07078
2016-02-10 03:00:00,328.332,8.07184
2016-02-10 04:00:00,330.116,8.07786
2016-02-10 05:00:00,331.068,8.06242
2016-02-10 06:00:00,330.185,8.07371
2016-02-10 07:00:00,329.45,8.07299
2016-02-10 08:00:00,329.346,8.07198
2016-02-10 09:00:00,330.567,8.07391
2016-02-10 10:00:00,330.725,8.07423
2016-02-10 11:00:00,329.51,8.05222
2016-02-10 12:00:00,329.344,8.05567
2016-02-10 13:00:00,329.247,8.07479
2016-02-10 14:00:00,331.255,8.05697
2016-02-10 15:00:00,329.373,8.06164
