date,pressure,temperature,salinity,index,site
2015-08-08 00:04:43,40,8.6565,33.7754,220,CP02PMCI
2015-08-08 00:04:43,41,8.5885,33.8004,220,CP02PMCI
2015-08-08 00:04:43,42,8.66979,33.8451,220,CP02PMCI
2015-08-08 00:04:43,43,8.76734,33.8969,220,CP02PMCI
2015-08-08 00:04:43,44,9.72078,34.0273,220,CP02PMCI
2015-08-08 00:04:43,45,9.8226,34.0501,220,CP02PMCI
2015-08-08 00:04:43,46,9.789,34.0518,220,CP02PMCI
2015-08-08 00:04:43,47,9.71492,34.0505,220,CP02PMCI
2015-08-08 00:04:43,48,9.7175,34.0499,220,CP02PMCI
2015-08-08 00:04:43,49,9.38881,34.0401,220,CP02PMCI
2015-08-08 00:04:43,50,9.31535,34.0746,220,CP02PMCI
2015-08-08 00:04:43,51,9.77938,34.2156,220,CP02PMCI
2015-08-08 00:04:43,52,9.94565,34.2792,220,CP02PMCI
2015-08-08 00:04:43,53,10.1167,34.3727,220,CP02PMCI
2015-08-08 00:04:43,54,10.3151,34.4378,220,CP02PMCI
2015-08-08 00:04:43,55,10.4432,34.4741,220,CP02PMCI
2015-08-08 00:04:43,56,10.5237,34.504,220,CP02PMCI
2015-08-08 00:04:43,57,10.6375,34.5579,220,CP02PMCI
2015-08-08 00:04:43,58,10.7705,34.6187,220,CP02PMCI
2015-08-08 00:04:43,59,10.8306,34.6553,220,CP02PMCI
2015-08-08 00:04:43,60,11.1429,34.7362,220,CP02PMCI
2015-08-08 00:04:43,61,11.3172,34.7901,220,CP02PMCI
2015-08-08 00:04:43,62,11.8845,34.9502,220,CP02PMCI
2015-08-08 00:04:43,63,11.9428,34.9726,220,CP02PMCI
2015-08-08 00:04:43,64,12.1366,35.0206,220,CP02PMCI
2015-08-08 00:04:43,65,12.3424,35.0721,220,CP02PMCI
2015-08-08 00:04:43,66,12.3504,35.0739,220,CP02PMCI
2015-08-08 00:04:43,67,12.3495,35.075,220,CP02PMCI
2015-08-08 00:04:43,68,12.3446,35.0751,220,CP02PMCI
2015-08-08 00:04:43,69,12.34,35.0778,220,CP02PMCI
2015-08-08 00:04:43,70,12.3413,35.0841,220,CP02PMCI
2015-08-08 00:04:43,71,12.4345,35.1142,220,CP02PMCI
2015-08-08 00:04:43,72,12.5511,35.1417,220,CP02PMCI
2015-08-08 00:04:43,73,12.5546,35.1462,220,CP02PMCI
2015-08-08 00:04:43,74,12.6493,35.1737,220,CP02PMCI
2015-08-08 00:04:43,75,12.648,35.1721,220,CP02PMCI
2015-08-08 00:04:43,76,12.5689,35.1602,220,CP02PMCI
2015-08-08 00:04:43,77,12.5554,35.1604,220,CP02PMCI
2015-08-08 00:04:43,78,12.5542,35.1608,220,CP02PMCI
2015-08-08 00:04:43,79,12.4824,35.1606,220,CP02PMCI
2015-08-08 00:04:43,80,12.4368,35.1627,220,CP02PMCI
2015-08-08 00:04:43,81,12.4452,35.1726,220,CP02PMCI
2015-08-08 00:04:43,82,12.4851,35.1995,220,CP02PMCI
2015-08-08 00:04:43,83,12.5727,35.2388,220,CP02PMCI
2015-08-08 00:04:43,84,12.682,35.2805,220,CP02PMCI
2015-08-08 00:04:43,85,12.7457,35.3047,220,CP02PMCI
2015-08-08 00:04:43,86,12.9305,35.3615,220,CP02PMCI
2015-08-08 00:04:43,87,12.9773,35.3743,220,CP02PMCI
2015-08-08 00:04:43,88,12.992,35.3797,220,CP02PMCI
2015-08-08 00:04:43,89,13.0116,35.3862,220,CP02PMCI
2015-08-08 00:04:43,90,13.0174,35.389,220,CP02PMCI
2015-08-08 00:04:43,91,13.0168,35.3916,220,CP02PMCI
2015-08-08 00:04:43,92,13.0102,35.3924,220,CP02PMCI
2015-08-08 00:04:43,93,13.0072,35.3953,220,CP02PMCI
2015-08-08 00:04:43,94,13.0342,35.4172,220,CP02PMCI
2015-08-08 00:04:43,95,13.0473,35.429,220,CP02PMCI
2015-08-08 00:04:43,96,13.0615,35.4385,220,CP02PMCI
2015-08-08 00:04:43,97,13.0771,35.4495,220,CP02PMCI
2015-08-08 00:04:43,98,13.0766,35.462,220,CP02PMCI
2015-08-08 00:04:43,99,13.1218,35.4873,220,CP02PMCI
2015-08-08 00:04:43,100,13.1693,35.5171,220,CP02PMCI
2015-08-08 00:04:43,101,13.1629,35.5471,220,CP02PMCI
2015-08-09 00:04:28,28,17.5859,34.5918,221,CP02PMCI
2015-08-09 00:04:28,29,16.5077,34.5256,221,CP02PMCI
2015-08-09 00:04:28,30,15.9638,34.4298,221,CP02PMCI
2015-08-09 00:04:28,31,14.069,34.3014,221,CP02PMCI
2015-08-09 00:04:28,32,13.497,34.2977,221,CP02PMCI
2015-08-09 00:04:28,33,13.4369,34.2848,221,CP02PMCI
2015-08-09 00:04:28,34,13.1935,34.2693,221,CP02PMCI
2015-08-09 00:04:28,35,12.7752,34.2484,221,CP02PMCI
2015-08-09 00:04:28,36,13.0356,34.3862,221,CP02PMCI
2015-08-09 00:04:28,37,13.1641,34.3815,221,CP02PMCI
2015-08-09 00:04:28,38,12.3143,34.3118,221,CP02PMCI
2015-08-09 00:04:28,39,11.4889,34.2499,221,CP02PMCI
2015-08-09 00:04:28,40,11.3066,34.2398,221,CP02PMCI
2015-08-09 00:04:28,41,11.0102,34.2158,221,CP02PMCI
2015-08-09 00:04:28,42,10.8128,34.2052,221,CP02PMCI
2015-08-09 00:04:28,43,10.5613,34.1913,221,CP02PMCI
2015-08-09 00:04:28,44,10.429,34.1845,221,CP02PMCI
2015-08-09 00:04:28,45,10.3023,34.1813,221,CP02PMCI
2015-08-09 00:04:28,46,10.2471,34.1835,221,CP02PMCI
2015-08-09 00:04:28,47,10.2504,34.2153,221,CP02PMCI
2015-08-09 00:04:28,48,10.2236,34.2412,221,CP02PMCI
2015-08-09 00:04:28,49,10.2504,34.2894,221,CP02PMCI
2015-08-09 00:04:28,50,10.4171,34.3554,221,CP02PMCI
2015-08-09 00:04:28,51,10.4565,34.3882,221,CP02PMCI
2015-08-09 00:04:28,52,10.5463,34.4273,221,CP02PMCI
2015-08-09 00:04:28,53,10.6535,34.4676,221,CP02PMCI
2015-08-09 00:04:28,54,10.685,34.4872,221,CP02PMCI
2015-08-09 00:04:28,55,10.6921,34.5048,221,CP02PMCI
2015-08-09 00:04:28,56,10.801,34.5566,221,CP02PMCI
2015-08-09 00:04:28,57,10.8496,34.5868,221,CP02PMCI
2015-08-09 00:04:28,58,10.9065,34.6292,221,CP02PMCI
2015-08-09 00:04:28,59,11.1111,34.7073,221,CP02PMCI
2015-08-09 00:04:28,60,11.3065,34.7866,221,CP02PMCI
2015-08-09 00:04:28,61,11.4477,34.834,221,CP02PMCI
2015-08-09 00:04:28,62,11.498,34.8543,221,CP02PMCI
2015-08-09 00:04:28,63,11.7149,34.9209,221,CP02PMCI
2015-08-09 00:04:28,64,11.8386,34.9542,221,CP02PMCI
2015-08-09 00:04:28,65,12.0295,34.9968,221,CP02PMCI
2015-08-09 00:04:28,66,12.2249,35.0615,221,CP02PMCI
2015-08-09 00:04:28,67,12.2284,35.0612,221,CP02PMCI
2015-08-09 00:04:28,68,12.2388,35.0633,221,CP02PMCI
2015-08-09 00:04:28,69,12.2448,35.0673,221,CP02PMCI
2015-08-09 00:04:28,70,12.2538,35.0732,221,CP02PMCI
2015-08-09 00:04:28,71,12.314,35.0872,221,CP02PMCI
2015-08-09 00:04:28,72,12.3244,35.0912,221,CP02PMCI
2015-08-09 00:04:28,73,12.3482,35.0976,221,CP02PMCI
2015-08-09 00:04:28,74,12.3544,35.1014,221,CP02PMCI
2015-08-09 00:04:28,75,12.4092,35.1201,221,CP02PMCI
2015-08-09 00:04:28,76,12.434,35.128,221,CP02PMCI
2015-08-09 00:04:28,77,12.4468,35.1347,221,CP02PMCI
2015-08-09 00:04:28,78,12.4519,35.138,221,CP02PMCI
2015-08-09 00:04:28,79,12.48,35.1457,221,CP02PMCI
2015-08-09 00:04:28,80,12.479,35.1484,221,CP02PMCI
2015-08-09 00:04:28,81,12.4784,35.1549,221,CP02PMCI
2015-08-09 00:04:28,82,12.4777,35.1601,221,CP02PMCI
2015-08-09 00:04:28,83,12.4919,35.172,221,CP02PMCI
2015-08-09 00:04:28,84,12.6788,35.2332,221,CP02PMCI
2015-08-09 00:04:28,85,12.7949,35.26,221,CP02PMCI
2015-08-09 00:04:28,86,12.8407,35.2773,221,CP02PMCI
2015-08-09 00:04:28,87,12.8458,35.288,221,CP02PMCI
2015-08-09 00:04:28,88,12.8927,35.3238,221,CP02PMCI
2015-08-09 00:04:28,89,12.9412,35.3467,221,CP02PMCI
2015-08-09 00:04:28,90,12.9726,35.364,221,CP02PMCI
2015-08-09 00:04:28,91,13.0224,35.3858,221,CP02PMCI
2015-08-09 00:04:28,92,13.0998,35.412,221,CP02PMCI
2015-08-09 00:04:28,93,13.1305,35.4208,221,CP02PMCI
2015-08-09 00:04:28,94,13.1384,35.4261,221,CP02PMCI
2015-08-09 00:04:28,95,13.1574,35.4383,221,CP02PMCI
2015-08-09 00:04:28,96,13.2334,35.4663,221,CP02PMCI
2015-08-09 00:04:28,97,13.3814,35.5248,221,CP02PMCI
2015-08-09 00:04:28,98,13.4385,35.5365,221,CP02PMCI
2015-08-09 00:04:28,99,13.4354,35.5563,221,CP02PMCI
2015-08-09 00:04:28,100,13.4837,35.5878,221,CP02PMCI
2015-08-10 00:04:31,27,16.2604,34.2911,222,CP02PMCI
2015-08-10 00:04:31,28,15.4646,34.2214,222,CP02PMCI
2015-08-10 00:04:31,29,15.0595,34.176,222,CP02PMCI
2015-08-10 00:04:31,30,14.5597,34.1477,222,CP02PMCI
2015-08-10 00:04:31,31,14.7296,34.1613,222,CP02PMCI
2015-08-10 00:04:31,32,14.7225,34.2764,222,CP02PMCI
2015-08-10 00:04:31,33,13.316,34.1773,222,CP02PMCI
2015-08-10 00:04:31,34,13.2881,34.1635,222,CP02PMCI
2015-08-10 00:04:31,35,13.2027,34.1438,222,CP02PMCI
2015-08-10 00:04:31,36,12.6776,34.1564,222,CP02PMCI
2015-08-10 00:04:31,37,11.77,34.0459,222,CP02PMCI
2015-08-10 00:04:31,38,10.9577,33.9821,222,CP02PMCI
2015-08-10 00:04:31,39,10.5126,33.9696,222,CP02PMCI
2015-08-10 00:04:31,40,10.4442,33.9731,222,CP02PMCI
2015-08-10 00:04:31,41,10.4022,34.0065,222,CP02PMCI
2015-08-10 00:04:31,42,10.1531,34.0513,222,CP02PMCI
2015-08-10 00:04:31,43,9.69545,34.0198,222,CP02PMCI
2015-08-10 00:04:31,44,9.41051,33.9847,222,CP02PMCI
2015-08-10 00:04:31,45,9.41545,33.9961,222,CP02PMCI
2015-08-10 00:04:31,46,9.42736,34.0125,222,CP02PMCI
2015-08-10 00:04:31,47,9.43636,34.0317,222,CP02PMCI
2015-08-10 00:04:31,48,9.82223,34.0975,222,CP02PMCI
2015-08-10 00:04:31,49,10.2454,34.2659,222,CP02PMCI
2015-08-10 00:04:31,50,10.2584,34.2843,222,CP02PMCI
2015-08-10 00:04:31,51,10.479,34.3528,222,CP02PMCI
2015-08-10 00:04:31,52,10.7981,34.4465,222,CP02PMCI
2015-08-10 00:04:31,53,10.9605,34.5274,222,CP02PMCI
2015-08-10 00:04:31,54,11.0175,34.5544,222,CP02PMCI
2015-08-10 00:04:31,55,11.059,34.574,222,CP02PMCI
2015-08-10 00:04:31,56,11.4397,34.6576,222,CP02PMCI
2015-08-10 00:04:31,57,11.8197,34.7787,222,CP02PMCI
2015-08-10 00:04:31,58,12.0297,34.8423,222,CP02PMCI
2015-08-10 00:04:31,59,12.0676,34.8657,222,CP02PMCI
2015-08-10 00:04:31,60,12.0703,34.8706,222,CP02PMCI
2015-08-10 00:04:31,61,12.0895,34.8796,222,CP02PMCI
2015-08-10 00:04:31,62,12.2134,34.9119,222,CP02PMCI
2015-08-10 00:04:31,63,12.2972,34.9457,222,CP02PMCI
2015-08-10 00:04:31,64,12.3189,34.9529,222,CP02PMCI
2015-08-10 00:04:31,65,12.3929,34.9878,222,CP02PMCI
2015-08-10 00:04:31,66,12.4369,35.0017,222,CP02PMCI
2015-08-10 00:04:31,67,12.5266,35.0498,222,CP02PMCI
2015-08-10 00:04:31,68,12.5654,35.0542,222,CP02PMCI
2015-08-10 00:04:31,69,12.8977,35.1816,222,CP02PMCI
2015-08-10 00:04:31,70,12.9868,35.2074,222,CP02PMCI
2015-08-10 00:04:31,71,13.0832,35.2435,222,CP02PMCI
2015-08-10 00:04:31,72,13.0887,35.2463,222,CP02PMCI
2015-08-10 00:04:31,73,13.1608,35.2661,222,CP02PMCI
2015-08-10 00:04:31,74,13.188,35.2744,222,CP02PMCI
2015-08-10 00:04:31,75,13.2197,35.2884,222,CP02PMCI
2015-08-10 00:04:31,76,13.2318,35.2937,222,CP02PMCI
2015-08-10 00:04:31,77,13.2552,35.2993,222,CP02PMCI
2015-08-10 00:04:31,78,13.265,35.3057,222,CP02PMCI
2015-08-10 00:04:31,79,13.2762,35.3085,222,CP02PMCI
2015-08-10 00:04:31,80,13.29,35.3147,222,CP02PMCI
2015-08-10 00:04:31,81,13.3026,35.3242,222,CP02PMCI
2015-08-10 00:04:31,82,13.3119,35.33,222,CP02PMCI
2015-08-10 00:04:31,83,13.306,35.3348,222,CP02PMCI
2015-08-10 00:04:31,84,13.2757,35.3327,222,CP02PMCI
2015-08-10 00:04:31,85,13.1818,35.3269,222,CP02PMCI
2015-08-10 00:04:31,86,13.0187,35.321,222,CP02PMCI
2015-08-10 00:04:31,87,12.9059,35.3009,222,CP02PMCI
2015-08-10 00:04:31,88,12.8851,35.3029,222,CP02PMCI
2015-08-10 00:04:31,89,12.9307,35.3244,222,CP02PMCI
2015-08-10 00:04:31,90,12.9653,35.3497,222,CP02PMCI
2015-08-10 00:04:31,91,13.0057,35.3676,222,CP02PMCI
2015-08-10 00:04:31,92,13.0406,35.3926,222,CP02PMCI
2015-08-10 00:04:31,93,13.0487,35.3939,222,CP02PMCI
2015-08-10 00:04:31,94,13.0651,35.4002,222,CP02PMCI
2015-08-10 00:04:31,95,13.0937,35.4157,222,CP02PMCI
2015-08-10 00:04:31,96,13.0915,35.4183,222,CP02PMCI
2015-08-10 00:04:31,97,13.0927,35.4205,222,CP02PMCI
2015-08-10 00:04:31,98,13.0919,35.4218,222,CP02PMCI
2015-08-10 00:04:31,99,13.103,35.4291,222,CP02PMCI
2015-08-10 00:04:31,100,13.1911,35.4632,222,CP02PMCI
2015-08-10 00:04:31,101,13.2287,35.481,222,CP02PMCI
2015-08-11 00:04:30,27,17.6932,34.7182,223,CP02PMCI
2015-08-11 00:04:30,28,17.594,34.6602,223,CP02PMCI
2015-08-11 00:04:30,29,17.0308,34.5927,223,CP02PMCI
2015-08-11 00:04:30,30,16.6359,34.5406,223,CP02PMCI
2015-08-11 00:04:30,31,16.4765,34.5408,223,CP02PMCI
2015-08-11 00:04:30,32,15.844,34.4684,223,CP02PMCI
2015-08-11 00:04:30,33,15.3645,34.3721,223,CP02PMCI
2015-08-11 00:04:30,34,14.942,34.3632,223,CP02PMCI
2015-08-11 00:04:30,35,14.4068,34.2763,223,CP02PMCI
2015-08-11 00:04:30,36,13.9017,34.2541,223,CP02PMCI
2015-08-11 00:04:30,37,13.5884,34.2042,223,CP02PMCI
2015-08-11 00:04:30,38,13.0944,34.1785,223,CP02PMCI
2015-08-11 00:04:30,39,12.5374,34.1737,223,CP02PMCI
2015-08-11 00:04:30,40,11.795,34.1166,223,CP02PMCI
2015-08-11 00:04:30,41,11.3228,34.0602,223,CP02PMCI
2015-08-11 00:04:30,42,10.8557,33.9945,223,CP02PMCI
2015-08-11 00:04:30,43,10.1988,33.9634,223,CP02PMCI
2015-08-11 00:04:30,44,9.41263,33.8952,223,CP02PMCI
2015-08-11 00:04:30,45,9.30758,33.8912,223,CP02PMCI
2015-08-11 00:04:30,46,9.29307,33.9088,223,CP02PMCI
2015-08-11 00:04:30,47,9.531,33.9502,223,CP02PMCI
2015-08-11 00:04:30,48,9.7863,34.0729,223,CP02PMCI
2015-08-11 00:04:30,49,9.8783,34.1014,223,CP02PMCI
2015-08-11 00:04:30,50,10.0556,34.1495,223,CP02PMCI
2015-08-11 00:04:30,51,10.191,34.2289,223,CP02PMCI
2015-08-11 00:04:30,52,10.3002,34.2769,223,CP02PMCI
2015-08-11 00:04:30,53,10.3757,34.3026,223,CP02PMCI
2015-08-11 00:04:30,54,10.4949,34.3482,223,CP02PMCI
2015-08-11 00:04:30,55,10.5468,34.3697,223,CP02PMCI
2015-08-11 00:04:30,56,10.6788,34.424,223,CP02PMCI
2015-08-11 00:04:30,57,10.9005,34.5041,223,CP02PMCI
2015-08-11 00:04:30,58,10.9269,34.53,223,CP02PMCI
2015-08-11 00:04:30,59,11.1048,34.5849,223,CP02PMCI
2015-08-11 00:04:30,60,11.3038,34.6437,223,CP02PMCI
2015-08-11 00:04:30,61,11.3858,34.6783,223,CP02PMCI
2015-08-11 00:04:30,62,11.4964,34.7153,223,CP02PMCI
2015-08-11 00:04:30,63,11.5333,34.735,223,CP02PMCI
2015-08-11 00:04:30,64,11.824,34.7995,223,CP02PMCI
2015-08-11 00:04:30,65,12.1322,34.9064,223,CP02PMCI
2015-08-11 00:04:30,66,12.1739,34.9262,223,CP02PMCI
2015-08-11 00:04:30,67,12.1766,34.9311,223,CP02PMCI
2015-08-11 00:04:30,68,12.1871,34.9436,223,CP02PMCI
2015-08-11 00:04:30,69,12.1917,34.9536,223,CP02PMCI
2015-08-11 00:04:30,70,12.5323,35.0425,223,CP02PMCI
2015-08-11 00:04:30,71,12.6409,35.0883,223,CP02PMCI
2015-08-11 00:04:30,72,12.6684,35.0913,223,CP02PMCI
2015-08-11 00:04:30,73,12.8008,35.1479,223,CP02PMCI
2015-08-11 00:04:30,74,12.8677,35.1661,223,CP02PMCI
2015-08-11 00:04:30,75,12.9583,35.1939,223,CP02PMCI
2015-08-11 00:04:30,76,13.0198,35.2159,223,CP02PMCI
2015-08-11 00:04:30,77,13.0719,35.2337,223,CP02PMCI
2015-08-11 00:04:30,78,13.1464,35.2551,223,CP02PMCI
2015-08-11 00:04:30,79,13.17,35.2684,223,CP02PMCI
2015-08-11 00:04:30,80,13.1712,35.2868,223,CP02PMCI
2015-08-11 00:04:30,81,13.0916,35.2782,223,CP02PMCI
2015-08-11 00:04:30,82,13.1114,35.2875,223,CP02PMCI
2015-08-11 00:04:30,83,13.0768,35.2865,223,CP02PMCI
2015-08-11 00:04:30,84,12.9813,35.2895,223,CP02PMCI
2015-08-11 00:04:30,85,12.827,35.2851,223,CP02PMCI
2015-08-11 00:04:30,86,12.7809,35.2883,223,CP02PMCI
2015-08-11 00:04:30,87,12.785,35.2935,223,CP02PMCI
2015-08-11 00:04:30,88,12.8003,35.3038,223,CP02PMCI
2015-08-11 00:04:30,89,12.8514,35.3202,223,CP02PMCI
2015-08-11 00:04:30,90,13.0177,35.366,223,CP02PMCI
2015-08-11 00:04:30,91,13.2112,35.4328,223,CP02PMCI
2015-08-11 00:04:30,92,13.3296,35.471,223,CP02PMCI
2015-08-11 00:04:30,93,13.2954,35.4776,223,CP02PMCI
2015-08-11 00:04:30,94,13.2282,35.4739,223,CP02PMCI
2015-08-11 00:04:30,95,13.2153,35.474,223,CP02PMCI
2015-08-11 00:04:30,96,13.266,35.4868,223,CP02PMCI
2015-08-11 00:04:30,97,13.3749,35.5342,223,CP02PMCI
2015-08-11 00:04:30,98,13.3856,35.5404,223,CP02PMCI
2015-08-11 00:04:30,99,13.4202,35.5558,223,CP02PMCI
2015-08-11 00:04:30,100,13.4425,35.5629,223,CP02PMCI
2015-08-11 00:04:30,101,13.5216,35.5858,223,CP02PMCI
2015-08-12 00:04:43,27,17.2706,34.2585,224,CP02PMCI
2015-08-12 00:04:43,28,16.5852,34.214,224,CP02PMCI
2015-08-12 00:04:43,29,16.298,34.2088,224,CP02PMCI
2015-08-12 00:04:43,30,15.7195,34.2966,224,CP02PMCI
2015-08-12 00:04:43,31,16.0833,34.4932,224,CP02PMCI
2015-08-12 00:04:43,32,16.3588,34.5887,224,CP02PMCI
2015-08-12 00:04:43,33,17.0638,34.7967,224,CP02PMCI
2015-08-12 00:04:43,34,17.2433,34.8539,224,CP02PMCI
2015-08-12 00:04:43,35,17.4529,34.9207,224,CP02PMCI
2015-08-12 00:04:43,36,17.7532,35.0657,224,CP02PMCI
2015-08-12 00:04:43,37,17.803,35.198,224,CP02PMCI
2015-08-12 00:04:43,38,17.7806,35.183,224,CP02PMCI
2015-08-12 00:04:43,39,17.7146,35.1798,224,CP02PMCI
2015-08-12 00:04:43,40,17.1734,35.0779,224,CP02PMCI
2015-08-12 00:04:43,41,15.7751,34.8112,224,CP02PMCI
2015-08-12 00:04:43,42,15.0771,34.6835,224,CP02PMCI
2015-08-12 00:04:43,43,14.8111,34.6513,224,CP02PMCI
2015-08-12 00:04:43,44,14.7809,34.6397,224,CP02PMCI
2015-08-12 00:04:43,45,14.512,34.5984,224,CP02PMCI
2015-08-12 00:04:43,46,13.872,34.4475,224,CP02PMCI
2015-08-12 00:04:43,47,12.5418,34.3004,224,CP02PMCI
2015-08-12 00:04:43,48,11.8978,34.2035,224,CP02PMCI
2015-08-12 00:04:43,49,11.4372,34.1277,224,CP02PMCI
2015-08-12 00:04:43,50,11.1119,34.1656,224,CP02PMCI
2015-08-12 00:04:43,51,10.2168,34.0855,224,CP02PMCI
2015-08-12 00:04:43,52,9.80299,34.0792,224,CP02PMCI
2015-08-12 00:04:43,53,9.73772,34.1209,224,CP02PMCI
2015-08-12 00:04:43,54,10.122,34.2048,224,CP02PMCI
2015-08-12 00:04:43,55,10.2799,34.2989,224,CP02PMCI
2015-08-12 00:04:43,56,10.3754,34.3364,224,CP02PMCI
2015-08-12 00:04:43,57,10.4656,34.3938,224,CP02PMCI
2015-08-12 00:04:43,58,10.7209,34.4408,224,CP02PMCI
2015-08-12 00:04:43,59,11.7687,34.734,224,CP02PMCI
2015-08-12 00:04:43,60,12.9392,34.9551,224,CP02PMCI
2015-08-12 00:04:43,61,13.1237,35.0373,224,CP02PMCI
2015-08-12 00:04:43,62,13.5275,35.0788,224,CP02PMCI
2015-08-12 00:04:43,63,14.1835,35.2672,224,CP02PMCI
2015-08-12 00:04:43,64,14.1415,35.253,224,CP02PMCI
2015-08-12 00:04:43,65,14.0448,35.2293,224,CP02PMCI
2015-08-12 00:04:43,66,13.6411,35.1621,224,CP02PMCI
2015-08-12 00:04:43,67,13.5465,35.1552,224,CP02PMCI
2015-08-12 00:04:43,68,13.5979,35.1654,224,CP02PMCI
2015-08-12 00:04:43,69,13.7241,35.1962,224,CP02PMCI
2015-08-12 00:04:43,70,13.6961,35.1964,224,CP02PMCI
2015-08-12 00:04:43,71,13.6451,35.166,224,CP02PMCI
2015-08-12 00:04:43,72,12.9965,35.0964,224,CP02PMCI
2015-08-12 00:04:43,73,12.5891,35.0359,224,CP02PMCI
2015-08-12 00:04:43,74,12.4672,35.0281,224,CP02PMCI
2015-08-12 00:04:43,75,12.4472,35.0435,224,CP02PMCI
2015-08-12 00:04:43,76,12.4815,35.0705,224,CP02PMCI
2015-08-12 00:04:43,77,12.5757,35.0992,224,CP02PMCI
2015-08-12 00:04:43,78,12.849,35.1802,224,CP02PMCI
2015-08-12 00:04:43,79,13.0072,35.2399,224,CP02PMCI
2015-08-12 00:04:43,80,13.0145,35.2391,224,CP02PMCI
2015-08-12 00:04:43,81,12.9568,35.2402,224,CP02PMCI
2015-08-12 00:04:43,82,12.839,35.2332,224,CP02PMCI
2015-08-12 00:04:43,83,12.8104,35.2309,224,CP02PMCI
2015-08-12 00:04:43,84,12.7904,35.2317,224,CP02PMCI
2015-08-12 00:04:43,85,12.7726,35.2328,224,CP02PMCI
2015-08-12 00:04:43,86,12.7699,35.2374,224,CP02PMCI
2015-08-12 00:04:43,87,12.7734,35.2447,224,CP02PMCI
2015-08-12 00:04:43,88,12.9162,35.2834,224,CP02PMCI
2015-08-12 00:04:43,89,13.0291,35.3126,224,CP02PMCI
2015-08-12 00:04:43,90,13.1552,35.3616,224,CP02PMCI
2015-08-12 00:04:43,91,13.1639,35.3678,224,CP02PMCI
2015-08-12 00:04:43,92,13.1677,35.3714,224,CP02PMCI
2015-08-12 00:04:43,93,13.2209,35.3949,224,CP02PMCI
2015-08-12 00:04:43,94,13.2357,35.4042,224,CP02PMCI
2015-08-12 00:04:43,95,13.2628,35.4339,224,CP02PMCI
2015-08-12 00:04:43,96,13.2606,35.4598,224,CP02PMCI
2015-08-12 00:04:43,97,13.3626,35.4805,224,CP02PMCI
2015-08-12 00:04:43,98,13.4476,35.5078,224,CP02PMCI
2015-08-12 00:04:43,99,13.448,35.5102,224,CP02PMCI
2015-08-12 00:04:43,100,13.4288,35.5094,224,CP02PMCI
2015-08-12 00:04:43,101,13.4111,35.5126,224,CP02PMCI
2015-08-13 00:04:25,27,23.5375,35.1973,225,CP02PMCI
2015-08-13 00:04:25,28,22.5205,34.984,225,CP02PMCI
2015-08-13 00:04:25,29,20.3252,34.605,225,CP02PMCI
2015-08-13 00:04:25,30,19.7061,34.598,225,CP02PMCI
2015-08-13 00:04:25,31,19.367,34.6106,225,CP02PMCI
2015-08-13 00:04:25,32,18.749,34.532,225,CP02PMCI
2015-08-13 00:04:25,33,18.2593,34.6428,225,CP02PMCI
2015-08-13 00:04:25,34,17.4228,34.6651,225,CP02PMCI
2015-08-13 00:04:25,35,16.6691,34.7175,225,CP02PMCI
2015-08-13 00:04:25,36,15.9994,34.6987,225,CP02PMCI
2015-08-13 00:04:25,37,15.2681,34.6049,225,CP02PMCI
2015-08-13 00:04:25,38,15.1262,34.6043,225,CP02PMCI
2015-08-13 00:04:25,39,15.2821,34.6375,225,CP02PMCI
2015-08-13 00:04:25,40,15.2819,34.6289,225,CP02PMCI
2015-08-13 00:04:25,41,15.2533,34.6091,225,CP02PMCI
2015-08-13 00:04:25,42,15.3427,34.623,225,CP02PMCI
2015-08-13 00:04:25,43,15.3153,34.5994,225,CP02PMCI
2015-08-13 00:04:25,44,15.3241,34.5757,225,CP02PMCI
2015-08-13 00:04:25,45,15.1836,34.5413,225,CP02PMCI
2015-08-13 00:04:25,46,14.0166,34.374,225,CP02PMCI
2015-08-13 00:04:25,47,11.8825,34.1507,225,CP02PMCI
2015-08-13 00:04:25,48,11.5198,34.1374,225,CP02PMCI
2015-08-13 00:04:25,49,11.3313,34.2668,225,CP02PMCI
2015-08-13 00:04:25,50,11.2836,34.3286,225,CP02PMCI
2015-08-13 00:04:25,51,11.2052,34.3687,225,CP02PMCI
2015-08-13 00:04:25,52,10.8149,34.4548,225,CP02PMCI
2015-08-13 00:04:25,53,11.3227,34.577,225,CP02PMCI
2015-08-13 00:04:25,54,12.7289,34.9479,225,CP02PMCI
2015-08-13 00:04:25,55,13.6947,35.1455,225,CP02PMCI
2015-08-13 00:04:25,56,13.9647,35.2153,225,CP02PMCI
2015-08-13 00:04:25,57,13.9247,35.2042,225,CP02PMCI
2015-08-13 00:04:25,58,13.7999,35.1671,225,CP02PMCI
2015-08-13 00:04:25,59,13.4437,35.1081,225,CP02PMCI
2015-08-13 00:04:25,60,13.1664,35.0528,225,CP02PMCI
2015-08-13 00:04:25,61,13.1684,35.0485,225,CP02PMCI
2015-08-13 00:04:25,62,13.02,35.0181,225,CP02PMCI
2015-08-13 00:04:25,63,12.8887,34.9884,225,CP02PMCI
2015-08-13 00:04:25,64,12.6933,34.9574,225,CP02PMCI
2015-08-13 00:04:25,65,12.5468,34.9345,225,CP02PMCI
2015-08-13 00:04:25,66,12.3564,34.9048,225,CP02PMCI
2015-08-13 00:04:25,67,12.2239,34.9086,225,CP02PMCI
