date,Coastal Endurance,Coastal Pioneer,Global Irminger Sea,Global Station Papa
2015-10-24 13:00:00,2.1762,1.8634,0.9317,1.7666
2015-10-24 14:00:00,2.3517,2.0449,1.0164,1.7545
2015-10-24 15:00:00,2.6325,2.42,0.9196,1.8755
2015-10-24 16:00:00,2.6793,2.3232,0.9317,1.7182
2015-10-24 17:00:00,2.8431,2.5894,0.9801,1.815
2015-10-24 18:00:00,3.0069,2.5773,1.0043,1.5367
2015-10-24 19:00:00,3.1473,2.2627,1.0769,1.6093
2015-10-24 20:00:00,3.5451,2.7225,1.0648,1.7424
2015-10-24 21:00:00,2.2347,3.025,1.1011,3.0371
2015-10-24 22:00:00,3.0069,2.9645,1.1011,1.9965
2015-10-24 23:00:00,2.2815,2.4926,1.0769,1.6093
2015-10-25 00:00:00,2.4921,2.4684,1.1011,1.5851
2015-10-25 01:00:00,3.0888,1.5125,1.089,1.8392
2015-10-25 02:00:00,3.0771,1.5004,1.089,1.8029
2015-10-25 03:00:00,3.1005,1.6335,1.0769,1.9239
2015-10-25 04:00:00,3.0069,0.968,1.0648,1.9481
2015-10-25 05:00:00,2.8548,0.5566,1.089,1.9602
2015-10-25 06:00:00,2.8548,0.7744,1.0285,2.4079
2015-10-25 07:00:00,2.7612,0.6413,1.0527,2.1054
2015-10-25 08:00:00,2.7261,0.5445,0.9317,2.0691
2015-10-25 09:00:00,2.4102,0.8228,0.9438,2.0086
2015-10-25 10:00:00,2.5272,0.5082,1.0406,1.9723
2015-10-25 11:00:00,2.9484,0.5929,0.9075,1.8513
2015-10-25 12:00:00,2.8782,0.6292,0.9317,1.9481
2015-10-25 13:00:00,2.9601,0.7502,0.8833,1.7787
2015-10-25 14:00:00,2.7495,0.9922,0.968,1.8029
2015-10-25 15:00:00,2.8782,1.2221,0.968,1.8876
2015-10-25 16:00:00,3.1707,1.5851,0.9438,1.8997
2015-10-25 17:00:00,3.4515,1.7182,0.968,1.936
2015-10-25 18:00:00,3.8376,1.1979,1.0164,1.8392
2015-10-25 19:00:00,4.0833,1.2221,0.9559,1.9118
2015-10-25 20:00:00,3.8727,1.1858,0.9801,1.694
2015-10-25 21:00:00,3.8142,1.1253,0.9438,1.8634
2015-10-25 22:00:00,3.8727,1.1374,0.9317,1.8876
2015-10-25 23:00:00,3.7791,1.1616,0.9801,1.7908
2015-10-26 00:00:00,3.7674,0.9801,0.9075,2.8193
2015-10-26 01:00:00,3.8493,1.089,0.9438,2.1538
2015-10-26 02:00:00,4.0365,0.8954,0.8833,2.0086
2015-10-26 03:00:00,3.4866,0.7139,0.9438,2.3474
2015-10-26 04:00:00,3.2643,0.7744,0.9559,2.1054
2015-10-26 05:00:00,3.393,0.5929,0.968,2.1417
2015-10-26 06:00:00,3.5568,0.8349,0.9196,2.3958
2015-10-26 07:00:00,3.1941,0.7865,0.8712,2.3474
2015-10-26 08:00:00,3.1122,0.7381,0.9317,2.2869
2015-10-26 09:00:00,3.3345,0.9559,0.9559,2.1175
2015-10-26 10:00:00,3.1122,0.7381,0.9801,1.9723
2015-10-26 11:00:00,3.0069,0.968,0.9559,2.0812
2015-10-26 12:00:00,3.0654,1.0527,0.9801,1.815
2015-10-26 13:00:00,3.2409,0.7865,0.9922,1.8876
2015-10-26 14:00:00,3.1239,0.8591,0.9317,1.7666
2015-10-26 15:00:00,3.0888,1.4641,0.8107,1.9965
2015-10-26 16:00:00,2.9952,1.5246,0.9075,1.7545
2015-10-26 17:00:00,2.8782,1.1616,0.968,1.7424
2015-10-26 18:00:00,2.8665,1.815,1.0406,2.1538
2015-10-26 19:00:00,2.8899,1.8513,1.0285,1.6214
2015-10-26 20:00:00,3.3345,1.5851,1.0406,1.7787
2015-10-26 21:00:00,3.6621,1.6214,1.0285,1.8634
2015-10-26 22:00:00,3.3813,1.4157,0.9922,1.8634
2015-10-26 23:00:00,3.9195,1.2826,0.9801,2.057
2015-10-27 00:00:00,3.3345,1.2584,0.9196,2.0086
2015-10-27 01:00:00,3.4866,1.2342,0.9317,1.7424
2015-10-27 02:00:00,3.4515,1.2221,0.968,1.8755
2015-10-27 03:00:00,3.1473,0.9075,0.9317,1.7908
2015-10-27 04:00:00,3.2175,1.089,1.0043,1.8876
2015-10-27 05:00:00,3.1824,0.968,0.8954,1.8997
2015-10-27 06:00:00,3.2877,0.9196,0.8712,1.9481
2015-10-27 07:00:00,3.6504,0.8833,0.8591,1.7787
2015-10-27 08:00:00,3.6153,1.089,0.8833,1.815
2015-10-27 09:00:00,3.5217,1.0043,0.8833,2.3232
2015-10-27 10:00:00,3.1941,1.0648,0.8591,1.8634
2015-10-27 11:00:00,3.4047,0.8228,0.8349,1.6577
2015-10-27 12:00:00,3.5217,0.7018,0.8349,2.3595
2015-10-27 13:00:00,3.5802,0.8712,0.8349,1.8997
2015-10-27 14:00:00,3.744,0.8712,0.8349,1.8997
2015-10-27 15:00:00,3.7557,1.089,0.8228,1.8392
2015-10-27 16:00:00,3.6387,1.3673,0.8954,1.694
2015-10-27 17:00:00,3.7674,1.1495,0.9559,1.7908
2015-10-27 18:00:00,3.8727,1.089,0.8833,2.0086
2015-10-27 19:00:00,4.2237,1.1616,0.9196,1.815
2015-10-27 20:00:00,4.1769,1.3068,0.9075,1.8392
2015-10-27 21:00:00,4.1301,1.0285,0.9317,1.8755
2015-10-27 22:00:00,4.446,1.0285,0.9075,1.9118
2015-10-27 23:00:00,4.1886,1.1011,0.8349,1.6819
2015-10-28 00:00:00,4.5279,0.8107,0.7865,1.8513
2015-10-28 01:00:00,4.1184,0.605,0.7986,1.8513
2015-10-28 02:00:00,3.8493,0.7381,0.7986,1.9118
2015-10-28 03:00:00,4.3524,0.5929,0.7865,1.9965
2015-10-28 04:00:00,4.0482,0.6776,0.8833,2.4563
2015-10-28 05:00:00,4.1184,0.6534,0.7502,2.3474
2015-10-28 06:00:00,3.9195,0.7018,0.7623,2.2506
2015-10-28 07:00:00,4.0248,0.5808,0.7502,1.9844
2015-10-28 08:00:00,3.6504,0.6655,0.7744,1.9965
2015-10-28 09:00:00,3.7089,0.847,0.7623,2.2869
2015-10-28 10:00:00,3.8259,0.9438,0.7744,2.0207
2015-10-28 11:00:00,3.744,1.2342,0.7381,2.3232
2015-10-28 12:00:00,3.7089,0.8107,0.7623,1.8513
2015-10-28 13:00:00,3.6855,1.1132,0.7744,2.0086
2015-10-28 14:00:00,3.4749,1.3552,0.7623,1.936
2015-10-28 15:00:00,3.6153,1.3794,0.847,1.9481
2015-10-28 16:00:00,3.7557,1.2342,0.847,1.7787
2015-10-28 17:00:00,3.7557,1.1737,0.8228,1.8513
2015-10-28 18:00:00,3.8727,1.5367,0.7623,1.6819
2015-10-28 19:00:00,4.1652,1.7424,0.8107,1.7666
2015-10-28 20:00:00,4.3524,1.7303,0.8228,1.6819
2015-10-28 21:00:00,3.9897,2.0449,0.8107,1.9602
2015-10-28 22:00:00,4.3992,1.2342,0.8349,1.9602
2015-10-28 23:00:00,4.9023,1.1011,0.8228,1.7666
2015-10-29 00:00:00,5.4522,1.7666,0.8712,1.936
2015-10-29 01:00:00,5.1714,1.7666,0.8712,2.2748
2015-10-29 02:00:00,5.1714,1.5851,0.8591,1.9481
2015-10-29 03:00:00,5.3118,1.7182,0.7986,2.057
2015-10-29 04:00:00,5.5575,1.4883,0.8228,2.8193
2015-10-29 05:00:00,5.2416,1.4762,0.8107,2.0086
2015-10-29 06:00:00,5.733,1.7303,0.8349,2.1296
2015-10-29 07:00:00,4.914,1.5488,0.7865,2.1296
2015-10-29 08:00:00,4.9491,1.5488,0.8349,3.0855
2015-10-29 09:00:00,4.446,1.4399,0.8349,2.1538
2015-10-29 10:00:00,3.6621,1.7182,0.7865,2.057
2015-10-29 11:00:00,4.3524,1.2463,0.7744,2.0812
2015-10-29 12:00:00,4.1535,1.3552,0.7623,1.9118
2015-10-29 13:00:00,4.212,1.331,0.8349,2.1175
2015-10-29 14:00:00,4.5045,1.9844,0.8228,1.8755
2015-10-29 15:00:00,4.1652,1.7666,0.8712,2.1538
2015-10-29 16:00:00,4.1301,1.8392,0.8228,2.1175
2015-10-29 17:00:00,4.095,2.0207,0.7986,1.8029
2015-10-29 18:00:00,4.3524,1.7787,0.8107,1.7908
2015-10-29 19:00:00,4.6215,2.0933,0.7865,1.8634
2015-10-29 20:00:00,4.8789,1.936,0.7744,1.7908
2015-10-29 21:00:00,5.0427,1.8997,0.7623,1.8997
2015-10-29 22:00:00,4.797,1.694,0.7139,1.815
2015-10-29 23:00:00,4.9023,1.7908,0.7865,1.7303
2015-10-30 00:00:00,4.797,1.8271,0.8349,2.0933
2015-10-30 01:00:00,4.2705,1.6456,0.7623,1.9239
2015-10-30 02:00:00,4.212,1.6819,0.9438,2.1296
2015-10-30 03:00:00,4.3056,1.7303,0.8954,2.1659
2015-10-30 04:00:00,4.2588,1.9481,0.968,2.0207
2015-10-30 05:00:00,3.9195,1.6819,0.9438,2.3353
2015-10-30 06:00:00,3.3111,1.3794,0.9317,2.3353
2015-10-30 07:00:00,3.8493,1.7424,0.9196,2.4563
2015-10-30 08:00:00,3.7791,1.4883,0.9438,2.2143
2015-10-30 09:00:00,4.0599,1.0648,0.9317,2.1296
2015-10-30 10:00:00,3.978,1.2584,0.8712,2.2264
2015-10-30 11:00:00,3.8961,0.847,0.7986,1.9965
2015-10-30 12:00:00,4.0482,1.3189,0.7744,2.178
2015-10-30 13:00:00,3.8727,1.2947,0.7986,1.9602
2015-10-30 14:00:00,3.8493,1.6093,0.8228,2.0328
2015-10-30 15:00:00,4.0365,1.2826,0.8591,1.815
2015-10-30 16:00:00,4.1535,1.7666,0.847,2.0812
2015-10-30 17:00:00,3.9195,1.452,0.9438,1.9481
2015-10-30 18:00:00,4.1652,1.7061,0.9438,1.7908
2015-10-30 19:00:00,4.1886,1.7182,0.9317,1.9239
2015-10-30 20:00:00,4.0014,1.5004,1.0285,2.1296
2015-10-30 21:00:00,4.1184,2.3353,1.0648,2.0207
2015-10-30 22:00:00,3.8025,1.4036,0.9922,1.8392
2015-10-30 23:00:00,4.3992,1.4036,0.9317,3.0492
2015-10-31 00:00:00,4.5747,1.21,0.9317,1.815
2015-10-31 01:00:00,4.0599,1.21,0.8712,2.1417
2015-10-31 02:00:00,3.6621,1.1011,0.847,1.9481
2015-10-31 03:00:00,3.5334,1.5125,0.9196,1.7303
2015-10-31 04:00:00,3.6855,1.1616,0.847,2.057
2015-10-31 05:00:00,3.9078,1.1979,0.8349,1.8997
2015-10-31 06:00:00,3.9897,1.5851,0.9075,2.0691
2015-10-31 07:00:00,3.6504,1.1858,0.8591,2.3474
2015-10-31 08:00:00,3.6972,1.0648,0.9559,2.1901
2015-10-31 09:00:00,3.7908,1.1979,0.8228,2.2022
2015-10-31 10:00:00,3.7323,0.9559,0.7986,2.2627
2015-10-31 11:00:00,3.6387,0.9317,0.9075,2.178
2015-10-31 12:00:00,3.5568,1.2463,0.8591,2.2506
2015-10-31 13:00:00,3.6504,1.4399,0.8591,2.0449
2015-10-31 14:00:00,3.8493,2.6499,0.8228,2.2143
2015-10-31 15:00:00,3.5568,1.4883,0.9075,1.9965
2015-10-31 16:00:00,4.0599,1.7545,0.9317,1.7666
2015-10-31 17:00:00,4.2471,1.6577,0.9559,1.9118
2015-10-31 18:00:00,3.8493,1.5004,0.9922,1.8755
2015-10-31 19:00:00,3.8844,1.8876,0.8833,1.8029
2015-10-31 20:00:00,3.8259,1.573,0.9196,1.8755
2015-10-31 21:00:00,3.978,1.4641,0.8833,1.9118
2015-10-31 22:00:00,3.8025,0.9196,0.847,2.0086
2015-10-31 23:00:00,3.8961,1.3794,0.7865,2.0207
2015-11-01 00:00:00,4.0131,1.0406,0.8591,1.7908
2015-11-01 01:00:00,3.51,0.7986,0.8107,1.8271
2015-11-01 02:00:00,3.7323,0.7744,0.847,1.8755
2015-11-01 03:00:00,3.3228,0.7381,0.8591,1.936
2015-11-01 04:00:00,3.5334,0.6171,0.8833,2.0449
2015-11-01 05:00:00,3.6504,0.7502,0.8833,2.42
2015-11-01 06:00:00,3.393,0.7744,0.8712,2.5168
2015-11-01 07:00:00,3.4047,0.7381,0.8591,2.1417
2015-11-01 08:00:00,3.5334,0.6413,0.8833,2.1417
2015-11-01 09:00:00,3.4866,0.726,0.847,2.4442
2015-11-01 10:00:00,3.3345,1.0285,0.8833,2.1538
2015-11-01 11:00:00,3.159,0.8591,0.8591,2.2627
2015-11-01 12:00:00,3.159,1.3794,0.8954,1.9965
2015-11-01 13:00:00,3.276,1.5851,0.9075,1.7787
2015-11-01 14:00:00,3.2526,1.815,0.8954,1.6577
2015-11-01 15:00:00,3.4749,2.0933,0.9438,1.7303
2015-11-01 16:00:00,3.3813,1.6214,0.9075,1.7061
2015-11-01 17:00:00,3.4983,1.0406,0.8712,1.7666
2015-11-01 18:00:00,3.4164,1.2463,0.8591,1.7424
2015-11-01 19:00:00,3.6504,1.4641,0.8833,1.6335
2015-11-01 20:00:00,3.4632,0.968,0.8591,1.6577
2015-11-01 21:00:00,3.8142,0.968,0.8107,1.8997
2015-11-01 22:00:00,3.6855,1.0527,0.7744,1.7666
2015-11-01 23:00:00,3.5568,0.9196,0.8228,1.8392
2015-11-02 00:00:00,3.7674,0.968,0.8107,1.7182
2015-11-02 01:00:00,3.8259,0.7865,0.7623,1.8029
2015-11-02 02:00:00,3.3813,0.7744,0.7986,1.8755
2015-11-02 03:00:00,3.3696,0.8591,0.7744,1.9481
2015-11-02 04:00:00,3.1941,1.4278,0.7623,1.9118
2015-11-02 05:00:00,3.0069,1.5004,0.7744,1.9239
2015-11-02 06:00:00,3.2994,1.7545,0.7986,1.936
2015-11-02 07:00:00,3.2292,1.8392,0.8349,1.8029
2015-11-02 08:00:00,3.4515,1.936,0.8349,1.8755
2015-11-02 09:00:00,3.159,1.9723,0.8107,1.7303
2015-11-02 10:00:00,3.1707,1.5488,0.7502,2.0691
2015-11-02 11:00:00,3.2058,1.3673,0.7381,1.8029
2015-11-02 12:00:00,3.2643,1.3794,0.7502,1.7787
2015-11-02 13:00:00,3.2994,1.7182,0.7381,1.8634
2015-11-02 14:00:00,3.393,2.1175,0.7018,1.6335
2015-11-02 15:00:00,3.3813,1.9602,0.7381,1.5488
2015-11-02 16:00:00,3.4866,2.0449,0.7744,1.6335
2015-11-02 17:00:00,3.4281,1.8755,0.7623,1.6093
2015-11-02 18:00:00,3.8961,1.5004,0.7744,1.573
2015-11-02 19:00:00,3.744,2.0691,0.7744,1.573
2015-11-02 20:00:00,4.0833,2.0328,0.7986,1.6456
2015-11-02 21:00:00,3.7674,2.2022,0.7381,1.5972
2015-11-02 22:00:00,3.7323,1.9602,0.7381,1.7787
2015-11-02 23:00:00,3.0888,2.057,0.7623,1.8029
2015-11-03 00:00:00,3.1122,1.9844,0.7381,1.8513
2015-11-03 01:00:00,2.9484,1.936,0.726,1.9481
2015-11-03 02:00:00,2.7027,1.8392,0.8107,1.7545
2015-11-03 03:00:00,2.9016,1.815,0.7381,1.8634
2015-11-03 04:00:00,2.925,1.9723,0.7018,1.7787
2015-11-03 05:00:00,3.3228,1.9239,0.726,2.0086
2015-11-03 06:00:00,3.6738,1.9118,0.726,1.9239
2015-11-03 07:00:00,3.4983,1.7908,0.6897,2.178
2015-11-03 08:00:00,3.8727,1.6577,0.7502,1.8513
2015-11-03 09:00:00,4.0365,1.7061,0.726,1.8029
2015-11-03 10:00:00,3.978,1.8634,0.7139,1.7424
2015-11-03 11:00:00,3.8025,2.178,0.7018,1.8997
2015-11-03 12:00:00,3.861,2.2143,0.7018,1.6456
2015-11-03 13:00:00,3.8727,2.5168,0.7018,1.7424
2015-11-03 14:00:00,4.2822,2.9403,0.7381,1.6819
2015-11-03 15:00:00,4.095,1.7787,0.726,1.7182
2015-11-03 16:00:00,3.8259,2.6015,0.6897,1.6577
2015-11-03 17:00:00,3.5568,3.1702,0.6776,1.5004
2015-11-03 18:00:00,3.1122,3.2428,0.7381,1.4641
2015-11-03 19:00:00,3.51,3.388,0.7018,1.4641
2015-11-03 20:00:00,4.2354,3.0371,0.6897,1.4762
2015-11-03 21:00:00,3.8727,2.6015,0.7139,1.5609
2015-11-03 22:00:00,3.744,2.5168,0.7139,1.5851
2015-11-03 23:00:00,3.7908,2.3837,0.6897,1.6577
2015-11-04 00:00:00,3.4398,2.3837,0.6897,1.5609
2015-11-04 01:00:00,3.5802,2.1538,0.6534,1.573
2015-11-04 02:00:00,4.0833,2.1175,0.7018,1.694
2015-11-04 03:00:00,4.2003,1.7182,1.0406,1.8513
2015-11-04 04:00:00,4.2705,2.6499,0.7139,1.8271
2015-11-04 05:00:00,4.095,1.9844,0.6655,1.815
2015-11-04 06:00:00,3.8493,2.0086,0.7018,1.7908
2015-11-04 07:00:00,3.6387,2.0812,0.7139,2.0086
2015-11-04 08:00:00,3.0888,2.3837,0.6655,1.6335
2015-11-04 09:00:00,3.3228,2.1054,0.6897,1.815
2015-11-04 10:00:00,3.4983,2.4684,0.7018,1.7666
2015-11-04 11:00:00,3.1239,1.8876,0.6897,1.6214
2015-11-04 12:00:00,3.3696,2.2506,0.6413,1.5367
2015-11-04 13:00:00,3.1005,2.2748,0.6534,1.7182
2015-11-04 14:00:00,3.159,2.6257,0.7018,1.7061
2015-11-04 15:00:00,2.9367,2.8556,0.7139,1.7787
2015-11-04 16:00:00,2.8431,2.8314,0.6897,1.8634
2015-11-04 17:00:00,4.1184,3.1823,0.7139,1.936
2015-11-04 18:00:00,3.7674,3.509,0.6897,1.6456
2015-11-04 19:00:00,4.212,3.7026,0.6413,1.7061
2015-11-04 20:00:00,4.5747,3.7147,0.7139,1.7303
2015-11-04 21:00:00,4.8555,2.5652,0.7018,1.7666
2015-11-04 22:00:00,4.6917,2.4684,0.7139,1.7182
2015-11-04 23:00:00,4.8438,1.452,0.7018,1.6456
2015-11-05 00:00:00,4.9959,2.2869,0.6776,1.6698
2015-11-05 01:00:00,4.6332,2.6499,0.6655,1.7303
2015-11-05 02:00:00,4.7619,2.4684,0.6897,1.6577
2015-11-05 03:00:00,4.68,2.6257,0.6413,1.9239
2015-11-05 04:00:00,4.3992,2.1538,0.6897,1.7908
2015-11-05 05:00:00,4.7034,2.2264,0.7139,1.9723
2015-11-05 06:00:00,4.4577,2.0933,0.6897,2.0691
2015-11-05 07:00:00,4.3173,2.1417,0.6897,2.0449
2015-11-05 08:00:00,2.8899,2.178,0.6655,2.1538
2015-11-05 09:00:00,3.0303,2.2869,0.6534,1.9723
2015-11-05 10:00:00,2.8197,2.1901,0.6292,1.9965
2015-11-05 11:00:00,4.1184,2.299,0.6413,1.8029
2015-11-05 12:00:00,3.1941,2.541,0.6171,1.8876
2015-11-05 13:00:00,3.4632,2.5652,0.6413,1.815
2015-11-05 14:00:00,4.5162,2.7225,0.6534,2.2748
2015-11-05 15:00:00,4.5045,2.7346,0.6292,1.9602
2015-11-05 16:00:00,4.4577,2.7225,0.6534,1.815
2015-11-05 17:00:00,4.797,2.7346,0.6534,1.8876
2015-11-05 18:00:00,5.7447,2.6378,0.6534,1.9118
2015-11-05 19:00:00,5.3001,2.8072,0.6292,1.815
2015-11-05 20:00:00,5.4405,2.783,0.6171,1.7182
2015-11-05 21:00:00,5.3703,2.7104,0.6171,1.7424
2015-11-05 22:00:00,5.0076,2.6136,0.6292,1.9965
2015-11-05 23:00:00,4.5396,2.4805,0.6292,1.7545
2015-11-06 00:00:00,5.8383,1.9844,0.6171,1.8271
2015-11-06 01:00:00,5.2884,2.1296,0.605,2.0328
2015-11-06 02:00:00,3.4983,2.2627,0.5929,2.0086
2015-11-06 03:00:00,4.8204,2.1659,0.6171,2.2022
2015-11-06 04:00:00,4.7034,2.0812,0.605,2.299
2015-11-06 05:00:00,4.5162,2.0086,0.6413,2.2143
2015-11-06 06:00:00,4.2003,1.8392,0.605,2.3232
2015-11-06 07:00:00,3.8727,1.7303,0.5566,1.9602
2015-11-06 08:00:00,3.9897,1.8392,0.6292,2.3474
2015-11-06 09:00:00,4.4577,1.8029,0.6171,2.1538
2015-11-06 10:00:00,4.329,1.8392,0.6292,2.0449
2015-11-06 11:00:00,4.5279,1.7666,0.6171,1.936
2015-11-06 12:00:00,3.8259,1.936,0.605,1.8755
2015-11-06 13:00:00,4.0833,2.1901,0.5566,1.8634
2015-11-06 14:00:00,4.3641,2.0933,0.6413,1.815
2015-11-06 15:00:00,4.0716,2.1417,0.6171,1.9481
2015-11-06 16:00:00,4.4109,2.6741,0.6171,1.8634
2015-11-06 17:00:00,4.0248,2.2748,0.6171,1.8029
2015-11-06 18:00:00,4.1535,2.0933,0.6171,1.7908
2015-11-06 19:00:00,4.5864,2.2022,0.605,1.9239
2015-11-06 20:00:00,4.1418,2.1901,0.6292,1.8392
2015-11-06 21:00:00,4.3407,2.0086,0.6655,1.8271
2015-11-06 22:00:00,4.7151,1.8755,0.5929,1.6093
2015-11-06 23:00:00,3.276,1.7061,0.6534,1.7666
2015-11-07 00:00:00,3.3579,1.7303,0.6171,1.8029
2015-11-07 01:00:00,4.2705,1.5367,0.605,1.8271
2015-11-07 02:00:00,4.0248,1.5246,0.5808,1.7424
2015-11-07 03:00:00,4.0248,1.6335,0.5929,1.8876
2015-11-07 04:00:00,3.7557,1.6093,0.5687,1.9844
2015-11-07 05:00:00,3.5334,1.4278,0.5929,1.9723
2015-11-07 06:00:00,3.7206,1.452,0.5687,2.1175
2015-11-07 07:00:00,4.0014,1.573,0.5808,1.8634
2015-11-07 08:00:00,4.0482,1.4278,0.5687,2.057
2015-11-07 09:00:00,3.9546,1.5246,0.5566,2.0328
2015-11-07 10:00:00,3.861,1.8029,0.5566,1.7424
2015-11-07 11:00:00,4.0365,1.815,0.5566,1.7787
2015-11-07 12:00:00,4.2705,2.1417,0.605,1.8029
2015-11-07 13:00:00,4.1418,2.1175,0.6171,1.7424
2015-11-07 14:00:00,3.9663,2.5289,0.605,1.7908
2015-11-07 15:00:00,3.6387,2.783,0.6171,1.7303
2015-11-07 16:00:00,3.7557,3.2065,0.6292,1.6214
2015-11-07 17:00:00,3.8844,1.9481,0.605,1.6214
2015-11-07 18:00:00,4.5396,2.1901,0.6171,1.6577
2015-11-07 19:00:00,4.4577,1.8271,0.6171,1.6214
2015-11-07 20:00:00,4.563,1.9602,0.6534,1.6577
2015-11-07 21:00:00,4.3641,1.7666,0.5808,1.8392
2015-11-07 22:00:00,4.6215,1.7182,0.6534,1.6819
2015-11-07 23:00:00,4.8204,1.7545,0.6292,1.8513
2015-11-08 00:00:00,4.5513,1.936,0.6413,1.9965
2015-11-08 01:00:00,3.7791,1.5246,0.6292,1.815
2015-11-08 02:00:00,3.627,1.6093,0.6776,1.7545
2015-11-08 03:00:00,3.6387,1.2584,0.6655,1.9239
2015-11-08 04:00:00,3.4983,1.2221,0.6292,1.8271
2015-11-08 05:00:00,4.1184,1.5125,0.6413,1.7061
2015-11-08 06:00:00,3.8493,1.4036,0.6292,2.0086
2015-11-08 07:00:00,3.9195,1.5972,0.6655,1.8876
2015-11-08 08:00:00,3.7323,1.573,0.6534,1.7303
2015-11-08 09:00:00,3.6855,1.5609,0.7018,1.6335
2015-11-08 10:00:00,3.6972,1.5125,0.6534,1.7787
2015-11-08 11:00:00,3.4047,1.4883,0.6292,1.7303
2015-11-08 12:00:00,3.5334,1.6093,0.6534,1.6335
2015-11-08 13:00:00,3.8142,1.5851,0.6534,1.5851
2015-11-08 14:00:00,3.8844,1.7061,0.6897,1.5851
2015-11-08 15:00:00,3.4398,1.8392,0.6534,1.6577
2015-11-08 16:00:00,3.9195,1.8271,0.6897,1.5125
2015-11-08 17:00:00,3.627,1.6456,0.6776,1.6093
2015-11-08 18:00:00,3.8025,1.8755,0.6413,1.4641
2015-11-08 19:00:00,4.0365,2.1054,0.6292,1.452
2015-11-08 20:00:00,3.978,2.2627,0.7018,1.6819
2015-11-08 21:00:00,4.0482,2.4079,0.7139,1.5004
2015-11-08 22:00:00,4.0716,2.057,0.6776,1.6698
2015-11-08 23:00:00,4.1535,1.9481,0.7139,1.9965
2015-11-09 00:00:00,4.0833,2.1054,0.6413,2.0691
2015-11-09 01:00:00,4.1418,1.9723,0.7502,2.299
2015-11-09 02:00:00,3.9078,2.0086,0.6534,2.178
2015-11-09 03:00:00,4.0014,1.9481,0.6413,2.0207
2015-11-09 04:00:00,4.1184,1.9239,0.6655,1.815
2015-11-09 05:00:00,4.095,1.815,0.6292,1.5609
2015-11-09 06:00:00,4.3173,1.7545,0.6534,1.5246
2015-11-09 07:00:00,4.1886,1.8271,0.6171,1.7545
2015-11-09 08:00:00,4.1301,1.9602,0.5687,1.8755
2015-11-09 09:00:00,3.978,1.9602,0.605,1.6214
2015-11-09 10:00:00,3.9429,1.8513,0.5687,1.5609
2015-11-09 11:00:00,3.8961,1.9118,0.5929,1.7545
2015-11-09 12:00:00,4.2237,1.9118,0.5929,2.2022
2015-11-09 13:00:00,4.0599,2.1901,0.6655,2.3111
2015-11-09 14:00:00,4.0131,2.3716,0.6292,2.0207
2015-11-09 15:00:00,3.4398,2.3111,0.6534,2.0086
2015-11-09 16:00:00,3.4983,2.5047,0.6655,1.9602
2015-11-09 17:00:00,3.393,2.2385,0.6534,2.0812
2015-11-09 18:00:00,3.5685,2.8798,0.6171,1.7424
2015-11-09 19:00:00,3.9429,2.1054,0.6292,1.7787
2015-11-09 20:00:00,4.7385,2.2506,0.5566,1.7908
2015-11-09 21:00:00,4.4928,2.0086,0.605,1.2947
2015-11-09 22:00:00,4.4928,1.9602,0.6534,1.5851
2015-11-09 23:00:00,4.6566,2.0691,0.6292,1.5367
2015-11-10 00:00:00,4.797,1.936,0.6655,1.4641
2015-11-10 01:00:00,4.3992,2.0086,0.6655,1.6335
2015-11-10 02:00:00,4.3407,2.057,0.6413,1.4278
2015-11-10 03:00:00,4.2471,1.8392,0.6534,1.5851
2015-11-10 04:00:00,4.1535,1.8755,0.6655,1.5488
2015-11-10 05:00:00,4.095,1.7061,0.6776,1.452
2015-11-10 06:00:00,3.8025,1.5851,0.6655,1.4883
2015-11-10 07:00:00,3.6036,1.5488,0.6655,1.5367
2015-11-10 08:00:00,3.7206,1.2826,0.6413,1.4157
2015-11-10 09:00:00,3.393,1.3794,0.6776,1.5972
2015-11-10 10:00:00,3.861,1.815,0.6171,1.6093
2015-11-10 11:00:00,4.3524,1.815,0.6171,1.6577
2015-11-10 12:00:00,4.4577,1.9118,0.5929,1.5851
2015-11-10 13:00:00,4.797,1.936,0.6413,1.5367
2015-11-10 14:00:00,4.6566,1.8634,0.605,1.4762
2015-11-10 15:00:00,4.9725,1.936,0.6413,1.4278
2015-11-10 16:00:00,5.1597,2.2022,0.6413,1.4883
2015-11-10 17:00:00,5.1948,2.3595,0.6292,1.3189
2015-11-10 18:00:00,4.5396,2.2264,0.6776,1.573
2015-11-10 19:00:00,4.1769,2.1538,0.6534,1.3673
2015-11-10 20:00:00,3.9195,2.4926,0.7502,1.4641
2015-11-10 21:00:00,3.9897,2.0449,0.7018,1.4883
2015-11-10 22:00:00,4.9725,1.9723,0.7502,1.3915
2015-11-10 23:00:00,4.8204,2.0933,0.6776,1.4641
2015-11-11 00:00:00,5.1948,1.8029,0.6171,1.3673
2015-11-11 01:00:00,5.4873,1.6214,0.6655,1.4157
2015-11-11 02:00:00,5.0778,1.694,0.6655,1.3915
2015-11-11 03:00:00,4.9491,1.7061,0.6534,1.452
2015-11-11 04:00:00,5.1012,1.6093,0.6534,1.6698
2015-11-11 05:00:00,5.0895,1.6819,0.6897,1.5609
2015-11-11 06:00:00,4.8906,1.5972,0.6776,1.6577
2015-11-11 07:00:00,5.3118,1.5972,0.6292,1.3794
2015-11-11 08:00:00,5.148,1.5246,0.7018,1.6698
