date,Chlorophyll-a,CDOM,OBS,Temperature,Salinity
2016-04-25 09:00:00,NaN,NaN,NaN,12.2549,31.0422
2016-04-25 10:00:00,NaN,NaN,NaN,12.2753,31.2715
2016-04-25 11:00:00,NaN,NaN,NaN,12.4612,29.3486
2016-04-25 12:00:00,NaN,NaN,NaN,12.7276,27.1694
2016-04-25 13:00:00,NaN,NaN,NaN,12.6002,28.5043
2016-04-25 14:00:00,NaN,NaN,NaN,13.16,24.5311
2016-04-25 15:00:00,NaN,NaN,NaN,13.1661,24.4523
2016-04-25 16:00:00,NaN,NaN,NaN,13.3152,24.3143
2016-04-25 17:00:00,NaN,NaN,NaN,13.3913,24.3972
2016-04-25 18:00:00,NaN,NaN,NaN,13.2452,24.8492
2016-04-25 19:00:00,NaN,NaN,NaN,13.3297,24.6039
2016-04-25 20:00:00,NaN,NaN,NaN,13.2129,25.1578
2016-04-25 21:00:00,NaN,NaN,NaN,13.4623,24.6707
2016-04-25 22:00:00,NaN,NaN,NaN,13.4896,24.7337
2016-04-25 23:00:00,NaN,NaN,NaN,13.371,24.9213
2016-04-26 00:00:00,NaN,NaN,NaN,13.6252,24.7798
2016-04-26 01:00:00,NaN,NaN,NaN,13.6566,24.7191
2016-04-26 02:00:00,NaN,NaN,NaN,13.3875,24.8722
2016-04-26 03:00:00,NaN,NaN,NaN,13.7182,24.5831
2016-04-26 04:00:00,NaN,NaN,NaN,13.7103,24.4002
2016-04-26 05:00:00,NaN,NaN,NaN,13.7325,24.1799
2016-04-26 06:00:00,NaN,NaN,NaN,13.4724,25.0431
2016-04-26 07:00:00,NaN,NaN,NaN,13.6022,24.7794
2016-04-26 08:00:00,NaN,NaN,NaN,13.671,24.3365
2016-04-26 09:00:00,NaN,NaN,NaN,13.7241,23.7519
2016-04-26 10:00:00,NaN,NaN,NaN,13.7592,24.1049
2016-04-26 11:00:00,NaN,NaN,NaN,13.7456,24.5807
2016-04-26 12:00:00,NaN,NaN,NaN,13.5787,23.8113
2016-04-26 13:00:00,NaN,NaN,NaN,13.7105,24.6219
2016-04-26 14:00:00,NaN,NaN,NaN,13.6534,24.4735
2016-04-26 15:00:00,NaN,NaN,NaN,13.6473,24.7112
2016-04-26 16:00:00,NaN,NaN,NaN,13.6533,24.6997
2016-04-26 17:00:00,NaN,NaN,NaN,13.1416,25.5799
2016-04-26 18:00:00,NaN,NaN,NaN,13.6094,24.4642
2016-04-26 19:00:00,NaN,NaN,NaN,13.2473,25.4446
2016-04-26 20:00:00,NaN,NaN,NaN,13.2599,23.8547
2016-04-26 21:00:00,NaN,NaN,NaN,13.4196,24.2865
2016-04-26 22:00:00,NaN,NaN,NaN,13.5679,24.4581
2016-04-26 23:00:00,NaN,NaN,NaN,13.4305,24.5561
2016-04-27 00:00:00,NaN,NaN,NaN,13.2597,24.4545
2016-04-27 01:00:00,NaN,NaN,NaN,13.232,24.9473
2016-04-27 02:00:00,NaN,NaN,NaN,13.2382,25.0174
2016-04-27 03:00:00,NaN,NaN,NaN,12.9049,25.9518
2016-04-27 04:00:00,NaN,NaN,NaN,12.9637,25.9343
2016-04-27 05:00:00,NaN,NaN,NaN,13.0449,25.6761
2016-04-27 06:00:00,NaN,NaN,NaN,12.9607,25.9252
2016-04-27 07:00:00,NaN,NaN,NaN,12.7402,26.7081
2016-04-27 08:00:00,NaN,NaN,NaN,13.2683,24.9382
2016-04-27 09:00:00,NaN,NaN,NaN,13.2586,25.0552
2016-04-27 10:00:00,NaN,NaN,NaN,12.9274,25.9877
2016-04-27 11:00:00,NaN,NaN,NaN,12.875,26.1265
2016-04-27 12:00:00,NaN,NaN,NaN,12.5889,27.4961
2016-04-27 13:00:00,NaN,NaN,NaN,12.851,26.3972
2016-04-27 14:00:00,NaN,NaN,NaN,12.7298,26.9549
2016-04-27 15:00:00,NaN,NaN,NaN,12.8228,26.3135
2016-04-27 16:00:00,NaN,NaN,NaN,12.7265,26.6127
2016-04-27 17:00:00,NaN,NaN,NaN,12.8492,24.9248
2016-04-27 18:00:00,NaN,NaN,NaN,12.9182,25.3842
2016-04-27 19:00:00,NaN,NaN,NaN,12.7292,25.0723
2016-04-27 20:00:00,NaN,NaN,NaN,12.4722,28.3824
2016-04-27 21:00:00,NaN,NaN,NaN,12.7468,26.6079
2016-04-27 22:00:00,NaN,NaN,NaN,12.7759,26.4681
2016-04-27 23:00:00,NaN,NaN,NaN,12.6261,27.8366
2016-04-28 00:00:00,NaN,NaN,NaN,12.7551,27.66
2016-04-28 01:00:00,NaN,NaN,NaN,12.2043,29.5872
2016-04-28 02:00:00,NaN,NaN,NaN,12.3141,29.6687
2016-04-28 03:00:00,NaN,NaN,NaN,12.1186,29.7839
2016-04-28 04:00:00,NaN,NaN,NaN,12.0673,29.8893
2016-04-28 05:00:00,NaN,NaN,NaN,12.7119,28.286
2016-04-28 06:00:00,NaN,NaN,NaN,12.7746,26.9914
2016-04-28 07:00:00,NaN,NaN,NaN,12.7832,26.6475
2016-04-28 08:00:00,NaN,NaN,NaN,13.1187,25.4768
2016-04-28 09:00:00,NaN,NaN,NaN,13.1011,25.3417
2016-04-28 10:00:00,NaN,NaN,NaN,13.1421,25.3846
2016-04-28 11:00:00,NaN,NaN,NaN,13.003,26.0867
2016-04-28 12:00:00,NaN,NaN,NaN,13.069,25.7559
2016-04-28 13:00:00,NaN,NaN,NaN,12.9477,26.5736
2016-04-28 14:00:00,NaN,NaN,NaN,12.642,28.66
2016-04-28 15:00:00,NaN,NaN,NaN,12.6653,28.491
2016-04-28 16:00:00,NaN,NaN,NaN,12.4017,29.5714
2016-04-28 17:00:00,NaN,NaN,NaN,12.5029,29.6769
2016-04-28 18:00:00,NaN,NaN,NaN,12.5615,28.6482
2016-04-28 19:00:00,NaN,NaN,NaN,12.9138,26.941
2016-04-28 20:00:00,NaN,NaN,NaN,12.8454,27.5859
2016-04-28 21:00:00,NaN,NaN,NaN,12.7655,27.9634
2016-04-28 22:00:00,NaN,NaN,NaN,13.0118,26.3891
2016-04-28 23:00:00,NaN,NaN,NaN,13.0984,26.2192
2016-04-29 00:00:00,NaN,NaN,NaN,12.6959,27.8821
2016-04-29 01:00:00,NaN,NaN,NaN,12.6255,28.4543
2016-04-29 02:00:00,NaN,NaN,NaN,12.6138,28.7785
2016-04-29 03:00:00,NaN,NaN,NaN,12.588,29.2514
2016-04-29 04:00:00,NaN,NaN,NaN,12.6407,29.0359
2016-04-29 05:00:00,NaN,NaN,NaN,12.179,30.2216
2016-04-29 06:00:00,NaN,NaN,NaN,12.5755,28.877
2016-04-29 07:00:00,NaN,NaN,NaN,12.8109,27.4124
2016-04-29 08:00:00,NaN,NaN,NaN,12.3836,29.784
2016-04-29 09:00:00,NaN,NaN,NaN,12.5553,28.5802
2016-04-29 10:00:00,NaN,NaN,NaN,12.8,26.8483
2016-04-29 11:00:00,NaN,NaN,NaN,12.5456,28.7161
2016-04-29 12:00:00,NaN,NaN,NaN,12.5587,28.8037
2016-04-29 13:00:00,NaN,NaN,NaN,12.8038,26.5153
2016-04-29 14:00:00,NaN,NaN,NaN,12.503,29.8076
2016-04-29 15:00:00,NaN,NaN,NaN,12.3999,30.6952
2016-04-29 16:00:00,NaN,NaN,NaN,12.2202,30.9889
2016-04-29 17:00:00,NaN,NaN,NaN,12.2896,30.7907
2016-04-29 18:00:00,NaN,NaN,NaN,12.5962,29.7204
2016-04-29 19:00:00,NaN,NaN,NaN,12.2976,30.9276
2016-04-29 20:00:00,NaN,NaN,NaN,12.3643,30.602
2016-04-29 21:00:00,NaN,NaN,NaN,12.5252,30.3794
2016-04-29 22:00:00,NaN,NaN,NaN,12.5081,31.0966
2016-04-29 23:00:00,NaN,NaN,NaN,12.6353,30.7768
2016-04-30 00:00:00,NaN,NaN,NaN,12.4562,31.2298
2016-04-30 01:00:00,NaN,NaN,NaN,12.3128,31.3535
2016-04-30 02:00:00,NaN,NaN,NaN,12.2869,31.393
2016-04-30 03:00:00,NaN,NaN,NaN,12.5238,30.7047
2016-04-30 04:00:00,NaN,NaN,NaN,12.4727,30.852
2016-04-30 05:00:00,NaN,NaN,NaN,12.6651,30.0011
2016-04-30 06:00:00,NaN,NaN,NaN,12.4222,30.8105
2016-04-30 07:00:00,NaN,NaN,NaN,12.7037,29.464
2016-04-30 08:00:00,NaN,NaN,NaN,12.4417,30.247
2016-04-30 09:00:00,NaN,NaN,NaN,12.7037,29.3543
2016-04-30 10:00:00,NaN,NaN,NaN,12.7856,29.1345
2016-04-30 11:00:00,NaN,NaN,NaN,12.7301,29.2361
2016-04-30 12:00:00,NaN,NaN,NaN,12.7487,29.2542
2016-04-30 13:00:00,NaN,NaN,NaN,12.8464,28.841
2016-04-30 14:00:00,NaN,NaN,NaN,12.864,28.7848
2016-04-30 15:00:00,NaN,NaN,NaN,12.8158,29.1472
2016-04-30 16:00:00,NaN,NaN,NaN,12.8715,28.7507
2016-04-30 17:00:00,NaN,NaN,NaN,12.7634,29.5914
2016-04-30 18:00:00,NaN,NaN,NaN,12.902,28.4306
2016-04-30 19:00:00,NaN,NaN,NaN,12.847,29.1544
2016-04-30 20:00:00,NaN,NaN,NaN,12.8131,29.348
2016-04-30 21:00:00,NaN,NaN,NaN,12.7068,29.495
2016-04-30 22:00:00,NaN,NaN,NaN,12.7953,29.4993
2016-04-30 23:00:00,NaN,NaN,NaN,12.7267,29.5826
2016-05-01 00:00:00,NaN,NaN,NaN,12.7867,29.325
2016-05-01 01:00:00,NaN,NaN,NaN,12.8853,29.0741
2016-05-01 02:00:00,NaN,NaN,NaN,12.8622,29.0229
2016-05-01 03:00:00,NaN,NaN,NaN,13.1217,28.621
2016-05-01 04:00:00,NaN,NaN,NaN,13.0879,29.0045
2016-05-01 05:00:00,NaN,NaN,NaN,13.1571,28.8172
2016-05-01 06:00:00,NaN,NaN,NaN,13.0694,28.7824
2016-05-01 07:00:00,NaN,NaN,NaN,13.0953,28.438
2016-05-01 08:00:00,NaN,NaN,NaN,13.0825,28.2193
2016-05-01 09:00:00,NaN,NaN,NaN,13.0446,28.3435
2016-05-01 10:00:00,NaN,NaN,NaN,13.0219,28.3018
2016-05-01 11:00:00,NaN,NaN,NaN,12.9932,28.1359
2016-05-01 12:00:00,NaN,NaN,NaN,13.0019,27.9661
2016-05-01 13:00:00,NaN,NaN,NaN,12.9603,28.3249
2016-05-01 14:00:00,NaN,NaN,NaN,13.0184,28.0797
2016-05-01 15:00:00,NaN,NaN,NaN,13.0492,28.0282
2016-05-01 16:00:00,NaN,NaN,NaN,12.3016,30.5052
2016-05-01 17:00:00,NaN,NaN,NaN,11.74,31.3873
2016-05-01 18:00:00,NaN,NaN,NaN,13.1933,27.5234
2016-05-01 19:00:00,NaN,NaN,NaN,13.2308,27.4254
2016-05-01 20:00:00,NaN,NaN,NaN,13.1721,27.8669
2016-05-01 21:00:00,NaN,NaN,NaN,13.1123,28.012
2016-05-01 22:00:00,NaN,NaN,NaN,12.9196,28.7972
2016-05-01 23:00:00,NaN,NaN,NaN,12.2144,31.0067
2016-05-02 00:00:00,NaN,NaN,NaN,12.1542,31.3841
2016-05-02 01:00:00,NaN,NaN,NaN,12.8376,29.6661
2016-05-02 02:00:00,NaN,NaN,NaN,12.8633,29.807
2016-05-02 03:00:00,NaN,NaN,NaN,12.8684,29.8598
2016-05-02 04:00:00,NaN,NaN,NaN,12.3421,30.7249
2016-05-02 05:00:00,NaN,NaN,NaN,12.2791,30.7573
2016-05-02 06:00:00,NaN,NaN,NaN,12.4463,30.4503
2016-05-02 07:00:00,NaN,NaN,NaN,12.7983,29.9248
2016-05-02 08:00:00,NaN,NaN,NaN,13.0994,29.5539
2016-05-02 09:00:00,NaN,NaN,NaN,13.021,29.7625
2016-05-02 10:00:00,NaN,NaN,NaN,13.0382,29.8164
2016-05-02 11:00:00,NaN,NaN,NaN,12.9371,29.8616
2016-05-02 12:00:00,NaN,NaN,NaN,13.0356,29.7826
2016-05-02 13:00:00,NaN,NaN,NaN,13.002,29.7504
2016-05-02 14:00:00,NaN,NaN,NaN,13.0948,29.6917
2016-05-02 15:00:00,NaN,NaN,NaN,13.1736,29.4989
2016-05-02 16:00:00,NaN,NaN,NaN,13.1684,29.5338
2016-05-02 17:00:00,NaN,NaN,NaN,13.08,29.6516
2016-05-02 18:00:00,NaN,NaN,NaN,13.1087,29.6394
2016-05-02 19:00:00,NaN,NaN,NaN,13.1521,29.619
2016-05-02 20:00:00,NaN,NaN,NaN,13.2202,29.548
2016-05-02 21:00:00,NaN,NaN,NaN,13.192,29.4439
2016-05-02 22:00:00,NaN,NaN,NaN,13.156,29.6153
2016-05-02 23:00:00,NaN,NaN,NaN,13.1464,29.5134
2016-05-03 00:00:00,NaN,NaN,NaN,13.2104,29.4695
2016-05-03 01:00:00,NaN,NaN,NaN,13.598,29.3377
2016-05-03 02:00:00,NaN,NaN,NaN,13.5998,29.2622
2016-05-03 03:00:00,NaN,NaN,NaN,13.4156,29.4047
2016-05-03 04:00:00,NaN,NaN,NaN,13.2457,29.4941
2016-05-03 05:00:00,NaN,NaN,NaN,13.2443,29.5147
2016-05-03 06:00:00,NaN,NaN,NaN,13.1769,29.5777
2016-05-03 07:00:00,NaN,NaN,NaN,13.3501,29.5004
2016-05-03 08:00:00,NaN,NaN,NaN,13.414,29.4822
2016-05-03 09:00:00,NaN,NaN,NaN,13.3827,29.502
2016-05-03 10:00:00,NaN,NaN,NaN,13.5441,29.4405
2016-05-03 11:00:00,NaN,NaN,NaN,13.5349,29.4396
2016-05-03 12:00:00,NaN,NaN,NaN,13.4599,29.4789
2016-05-03 13:00:00,NaN,NaN,NaN,13.4301,29.4916
2016-05-03 14:00:00,NaN,NaN,NaN,13.3757,29.5253
2016-05-03 15:00:00,NaN,NaN,NaN,13.3078,29.5741
2016-05-03 16:00:00,NaN,NaN,NaN,13.3866,29.5389
2016-05-03 17:00:00,NaN,NaN,NaN,13.4502,29.5045
2016-05-03 18:00:00,NaN,NaN,NaN,13.2246,29.6493
2016-05-03 19:00:00,NaN,NaN,NaN,12.629,30.3798
2016-05-03 20:00:00,NaN,NaN,NaN,12.8506,30.0888
2016-05-03 21:00:00,NaN,NaN,NaN,13.3018,29.6228
2016-05-03 22:00:00,NaN,NaN,NaN,13.2956,29.6253
2016-05-03 23:00:00,NaN,NaN,NaN,13.3165,29.6323
2016-05-04 00:00:00,NaN,NaN,NaN,13.5859,29.4799
2016-05-04 01:00:00,NaN,NaN,NaN,13.535,29.4746
2016-05-04 02:00:00,NaN,NaN,NaN,13.4594,29.7666
2016-05-04 03:00:00,NaN,NaN,NaN,13.3647,29.9344
2016-05-04 04:00:00,NaN,NaN,NaN,12.8741,30.4646
2016-05-04 05:00:00,NaN,NaN,NaN,13.3235,29.7473
2016-05-04 06:00:00,NaN,NaN,NaN,13.3935,29.5846
2016-05-04 07:00:00,NaN,NaN,NaN,13.3528,29.5899
2016-05-04 08:00:00,NaN,NaN,NaN,13.3381,29.5875
2016-05-04 09:00:00,NaN,NaN,NaN,13.3286,29.5516
2016-05-04 10:00:00,NaN,NaN,NaN,13.2788,29.5768
2016-05-04 11:00:00,NaN,NaN,NaN,13.2314,29.6357
2016-05-04 12:00:00,NaN,NaN,NaN,13.2236,29.6462
2016-05-04 13:00:00,NaN,NaN,NaN,13.2116,29.6631
2016-05-04 14:00:00,NaN,NaN,NaN,13.1563,29.7334
2016-05-04 15:00:00,NaN,NaN,NaN,13.1505,29.8232
2016-05-04 16:00:00,NaN,NaN,NaN,13.1415,29.9102
2016-05-04 17:00:00,NaN,NaN,NaN,13.0965,30.0027
2016-05-04 18:00:00,NaN,NaN,NaN,13.0362,30.1146
2016-05-04 19:00:00,NaN,NaN,NaN,12.9609,30.2524
2016-05-04 20:00:00,NaN,NaN,NaN,12.9415,30.3582
2016-05-04 21:00:00,NaN,NaN,NaN,12.9065,30.4632
2016-05-04 22:00:00,NaN,NaN,NaN,12.9097,30.497
2016-05-04 23:00:00,NaN,NaN,NaN,12.9117,30.5096
2016-05-05 00:00:00,NaN,NaN,NaN,12.934,30.5041
2016-05-05 01:00:00,NaN,NaN,NaN,12.9909,30.4526
2016-05-05 02:00:00,NaN,NaN,NaN,13.0061,30.4011
2016-05-05 03:00:00,NaN,NaN,NaN,12.8932,30.4285
2016-05-05 04:00:00,NaN,NaN,NaN,12.7332,30.5005
2016-05-05 05:00:00,NaN,NaN,NaN,12.7079,30.5525
2016-05-05 06:00:00,NaN,NaN,NaN,12.649,30.6385
2016-05-05 07:00:00,NaN,NaN,NaN,12.5903,30.7104
2016-05-05 08:00:00,NaN,NaN,NaN,12.6193,30.7284
2016-05-05 09:00:00,NaN,NaN,NaN,12.5911,30.6754
2016-05-05 10:00:00,NaN,NaN,NaN,12.4672,30.767
2016-05-05 11:00:00,NaN,NaN,NaN,12.506,30.8158
2016-05-05 12:00:00,NaN,NaN,NaN,12.5127,30.8033
2016-05-05 13:00:00,NaN,NaN,NaN,12.5092,30.7763
2016-05-05 14:00:00,NaN,NaN,NaN,12.5034,30.745
2016-05-05 15:00:00,NaN,NaN,NaN,12.5041,30.7428
2016-05-05 16:00:00,NaN,NaN,NaN,12.5207,30.7682
2016-05-05 17:00:00,NaN,NaN,NaN,12.4758,30.8579
2016-05-05 18:00:00,NaN,NaN,NaN,12.4678,30.929
2016-05-05 19:00:00,NaN,NaN,NaN,12.2527,31.0503
2016-05-05 20:00:00,3.795,2.3488,0.00670163,12.32,31.0388
2016-05-05 21:00:00,3.933,2.202,0.00812106,12.2107,31.0761
2016-05-05 22:00:00,3.036,2.202,0.0057344,12.2706,31.0672
2016-05-05 23:00:00,3.565,2.3488,0.00643785,12.2621,31.0584
2016-05-06 00:00:00,4.508,2.4222,0.00773167,12.343,31.0974
2016-05-06 01:00:00,6.049,2.4222,0.00990477,12.2222,31.1096
2016-05-06 02:00:00,5.152,2.202,0.00818387,12.4509,31.1711
2016-05-06 03:00:00,6.187,2.4956,0.00776931,11.8409,31.2286
2016-05-06 04:00:00,5.865,2.202,0.00810848,11.8375,31.2524
2016-05-06 05:00:00,7.153,2.202,0.00950279,11.9332,31.3266
2016-05-06 06:00:00,7.3715,2.569,0.00873652,11.6116,31.2693
2016-05-06 07:00:00,6.371,2.4222,0.00848528,11.854,31.3609
2016-05-06 08:00:00,6.1525,2.2754,0.0084853,11.8673,31.3429
2016-05-06 09:00:00,5.313,2.3488,0.00838482,12.0069,31.3218
2016-05-06 10:00:00,5.865,2.4956,0.00901289,12.099,31.3235
2016-05-06 11:00:00,5.681,2.202,0.00861093,12.093,31.3174
2016-05-06 12:00:00,5.7845,2.3488,0.00758089,12.1009,31.2745
2016-05-06 13:00:00,5.865,2.2754,0.00812104,11.9851,31.3002
2016-05-06 14:00:00,5.52,2.2754,0.00827177,12.0517,31.2269
2016-05-06 15:00:00,5.0945,2.4222,0.00819641,12.107,31.1725
2016-05-06 16:00:00,4.232,2.0552,0.0069026,12.1939,31.0889
2016-05-06 17:00:00,3.197,2.202,0.00650065,12.217,31.0897
2016-05-06 18:00:00,2.8175,2.3488,0.00612379,12.0395,31.0632
2016-05-06 19:00:00,2.3345,2.4956,0.00619917,11.7859,31.1083
2016-05-06 20:00:00,2.346,2.4222,0.00726687,11.9666,31.0979
2016-05-06 21:00:00,2.6795,2.4956,0.00582232,11.9875,31.0967
2016-05-06 22:00:00,1.8975,2.7892,0.00520681,12.0893,31.097
2016-05-06 23:00:00,2.6795,2.4222,0.00629966,12.0412,31.0841
2016-05-07 00:00:00,3.0245,2.1286,0.00613636,12.6365,31.1525
2016-05-07 01:00:00,3.2775,2.202,0.00540781,12.576,31.1724
2016-05-07 02:00:00,3.726,2.569,0.00586002,12.4681,31.1259
2016-05-07 03:00:00,3.404,2.3488,0.00501839,12.0959,31.1985
2016-05-07 04:00:00,5.8305,2.1286,0.0090129,12.3139,31.3212
2016-05-07 05:00:00,5.9225,2.4222,0.00815871,12.0233,31.3049
2016-05-07 06:00:00,5.8305,2.1286,0.00936461,12.1284,31.3723
2016-05-07 07:00:00,5.773,2.2754,0.00895009,12.2271,31.3339
2016-05-07 08:00:00,7.866,2.3488,0.010872,11.7457,31.4798
2016-05-07 09:00:00,8.073,2.3488,0.0112739,11.53,31.4422
2016-05-07 10:00:00,8.993,2.3488,0.0100554,11.4341,31.4802
2016-05-07 11:00:00,8.28,2.4222,0.0109222,11.4596,31.465
2016-05-07 12:00:00,9.361,2.4956,0.0126305,11.4707,31.4067
2016-05-07 13:00:00,8.441,2.4956,0.0114121,11.3755,31.4054
2016-05-07 14:00:00,9.7865,2.4956,0.0113367,11.4874,31.3731
2016-05-07 15:00:00,9.7635,2.4222,0.0117136,11.629,31.446
2016-05-07 16:00:00,9.8325,2.4956,0.0128315,11.5535,31.4349
2016-05-07 17:00:00,10.9135,2.569,0.0105453,11.4749,31.3679
2016-05-07 18:00:00,9.4645,2.569,0.012819,11.4882,31.3215
2016-05-07 19:00:00,8.418,2.7892,0.0116005,11.5338,31.3333
2016-05-07 20:00:00,8.142,2.4956,0.012015,11.6621,31.4109
2016-05-07 21:00:00,10.0625,2.4956,0.0115754,11.7014,31.437
2016-05-07 22:00:00,8.464,2.4222,0.0100555,11.7964,31.4373
2016-05-07 23:00:00,9.223,2.569,0.0105956,11.7905,31.4839
2016-05-08 00:00:00,9.0045,2.2754,0.0116633,11.912,31.4995
2016-05-08 01:00:00,8.027,2.4222,0.0124798,11.9292,31.4606
2016-05-08 02:00:00,10.0395,2.4222,0.0111483,11.6466,31.5052
2016-05-08 03:00:00,10.258,2.4222,0.0115,11.6519,31.5378
2016-05-08 04:00:00,10.8675,2.4956,0.0113618,11.5129,31.4958
2016-05-08 05:00:00,11.247,2.2754,0.0132586,11.4088,31.4417
2016-05-08 06:00:00,8.9815,2.3488,0.0114246,11.5278,31.6673
2016-05-08 07:00:00,9.7175,2.2754,0.0129697,11.7429,31.7087
2016-05-08 08:00:00,9.637,2.202,0.0129445,11.5841,31.7667
2016-05-08 09:00:00,10.902,2.1286,0.0141756,11.507,31.7524
2016-05-08 10:00:00,10.672,2.2754,0.0142007,11.3752,31.7596
2016-05-08 11:00:00,10.3845,2.2754,0.0115251,11.5825,31.7466
2016-05-08 12:00:00,8.188,1.9818,0.0106961,11.6975,31.6941
2016-05-08 13:00:00,7.797,2.3488,0.0118391,11.9361,31.7564
2016-05-08 14:00:00,7.0035,2.1286,0.0117387,11.9019,31.7595
2016-05-08 15:00:00,9.453,2.202,0.0129445,11.3144,31.7769
2016-05-08 16:00:00,10.58,2.0552,0.0133716,11.2478,31.8643
2016-05-08 17:00:00,10.1315,2.202,0.0126807,11.2367,31.8372
2016-05-08 18:00:00,10.8215,2.2754,0.0128566,11.098,31.7615
2016-05-08 19:00:00,11.73,2.4222,0.0132083,11.0266,31.6719
2016-05-08 20:00:00,12.374,2.3488,0.0123667,10.9367,31.6395
2016-05-08 21:00:00,14.6625,2.4222,0.0126682,10.7227,31.6575
2016-05-08 22:00:00,13.524,2.4222,0.0122536,10.807,31.6611
2016-05-08 23:00:00,13.501,2.2754,0.0124672,11.0869,31.8033
2016-05-09 00:00:00,11.6035,2.202,0.0140499,11.1086,31.7637
2016-05-09 01:00:00,12.0175,2.1286,0.0136856,11.1411,31.8299
2016-05-09 02:00:00,11.6725,2.4222,0.0113366,10.4122,31.6609
2016-05-09 03:00:00,12.9835,2.2754,0.0153437,10.7637,31.8305
2016-05-09 04:00:00,14.099,2.4956,0.0139117,10.7106,31.7799
2016-05-09 05:00:00,16.0655,2.6424,0.0141001,10.5775,31.6471
2016-05-09 06:00:00,15.9505,2.4222,0.0133339,10.369,31.643
2016-05-09 07:00:00,12.8685,2.1286,0.0115376,10.5168,31.8808
2016-05-09 08:00:00,12.834,2.3488,0.0118893,10.4742,31.8805
2016-05-09 09:00:00,12.88,2.202,0.0140624,10.8776,31.9764
2016-05-09 10:00:00,9.9015,2.0552,0.0131832,11.2169,32.0028
2016-05-09 11:00:00,9.8785,2.2754,0.0136102,11.1779,32.0075
2016-05-09 12:00:00,8.625,2.0552,0.0133967,11.1463,32.0145
2016-05-09 13:00:00,9.821,2.1286,0.0125174,11.1868,32.0376
2016-05-09 14:00:00,9.361,2.202,0.0117386,11.1737,32.0397
2016-05-09 15:00:00,11.753,2.202,0.0136102,10.8011,32.0245
2016-05-09 16:00:00,11.063,2.202,0.0139871,10.8688,32.0678
2016-05-09 17:00:00,10.235,1.9818,0.0134469,10.9973,32.0965
2016-05-09 18:00:00,11.155,2.2754,0.0134218,10.5388,31.9141
2016-05-09 19:00:00,11.2815,2.1286,0.0142634,10.5496,32.0791
2016-05-09 20:00:00,11.9485,2.4222,0.0133967,10.6118,32.0832
2016-05-09 21:00:00,13.6505,2.0552,0.0135097,10.6315,32.0203
2016-05-09 22:00:00,16.192,2.3488,0.0144267,10.5333,31.9849
2016-05-09 23:00:00,13.6965,2.3488,0.0118391,10.4667,31.8396
2016-05-10 00:00:00,12.972,2.4956,0.0113366,10.1209,31.6637
2016-05-10 01:00:00,18.5725,2.6424,0.0161728,10.3374,31.6127
2016-05-10 02:00:00,17.9515,2.4222,0.0141378,10.3692,31.5429
2016-05-10 03:00:00,17.0315,2.7158,0.012844,10.4276,31.4769
2016-05-10 04:00:00,14.053,2.7158,0.0112236,10.4374,31.4584
2016-05-10 05:00:00,10.925,2.7158,0.00889972,10.0734,31.4541
2016-05-10 06:00:00,8.6365,2.7158,0.00908813,10.0737,31.5338
2016-05-10 07:00:00,10.6375,2.4956,0.00921374,10.1972,31.6094
2016-05-10 08:00:00,13.869,2.569,0.011525,10.1337,31.5676
2016-05-10 09:00:00,10.879,2.569,0.00976644,10.1071,31.5831
2016-05-10 10:00:00,11.293,2.569,0.010809,10.2763,31.6452
2016-05-10 11:00:00,13.179,2.6424,0.0111105,10.3794,31.6124
2016-05-10 12:00:00,14.2255,2.7158,0.0126179,10.3152,31.5806
2016-05-10 13:00:00,13.7195,2.7892,0.0117135,10.196,31.5071
2016-05-10 14:00:00,13.5125,2.7158,0.01253,10.368,31.6116
2016-05-10 15:00:00,15.387,2.4956,0.0144519,10.4421,31.6249
2016-05-10 16:00:00,14.0185,2.569,0.0142132,10.8838,31.6244
2016-05-10 17:00:00,16.974,2.569,0.0140625,10.601,31.6882
2016-05-10 18:00:00,16.79,2.4956,0.015306,10.2615,31.678
2016-05-10 19:00:00,17.2845,2.7158,0.0151176,10.592,31.7403
2016-05-10 20:00:00,16.4105,2.569,0.0142258,10.714,31.658
2016-05-10 21:00:00,17.388,2.4956,0.0140373,10.4621,31.7287
2016-05-10 22:00:00,15.18,2.569,0.0127058,10.3517,31.7218
2016-05-10 23:00:00,13.7655,2.6424,0.0120652,10.3397,31.7028
2016-05-11 00:00:00,11.9255,2.4956,0.0122536,10.3968,31.7363
2016-05-11 01:00:00,15.686,2.7158,0.0139494,10.4631,31.6572
2016-05-11 02:00:00,17.503,2.569,0.0147408,10.6969,31.8364
2016-05-11 03:00:00,11.5575,2.4956,0.0113492,10.1731,31.8161
2016-05-11 04:00:00,10.7755,2.3488,0.0103317,10.1612,31.7439
2016-05-11 05:00:00,10.2465,2.569,0.0104196,10.2004,31.6902
2016-05-11 06:00:00,15.226,2.3488,0.0170521,11.5775,31.7523
2016-05-11 07:00:00,13.501,2.4956,0.0125174,10.6492,31.6563
2016-05-11 08:00:00,7.8545,2.4956,0.00731698,10.1634,31.5495
2016-05-11 09:00:00,8.924,2.4222,0.0087741,10.1825,31.523
2016-05-11 10:00:00,12.7535,2.2754,0.0126305,10.8653,31.5844
2016-05-11 11:00:00,15.571,2.4222,0.0156578,11.0754,31.66
2016-05-11 12:00:00,15.41,2.4222,0.0151679,11.0177,31.6954
2016-05-11 13:00:00,16.5255,2.202,0.0159592,11.0514,31.7105
