date,Inshore Pacific,Offshore Pacific,Inshore Atlantic,Offshore Atlantic
2016-04-09 03:00:00,NaN,NaN,0.9438,NaN
2016-04-09 04:00:00,NaN,NaN,0.8954,NaN
2016-04-09 05:00:00,NaN,NaN,0.9196,NaN
2016-04-09 06:00:00,NaN,NaN,0.8833,NaN
2016-04-09 07:00:00,NaN,NaN,0.9075,NaN
2016-04-09 08:00:00,NaN,NaN,0.9317,NaN
2016-04-09 09:00:00,NaN,NaN,0.9317,NaN
2016-04-09 10:00:00,NaN,NaN,0.7986,NaN
2016-04-09 11:00:00,NaN,NaN,0.9801,NaN
2016-04-09 12:00:00,NaN,NaN,1.0406,NaN
2016-04-09 13:00:00,NaN,NaN,0.8954,NaN
2016-04-09 14:00:00,NaN,NaN,0.7623,NaN
2016-04-09 15:00:00,NaN,NaN,1.0285,NaN
2016-04-09 16:00:00,NaN,NaN,1.0769,NaN
2016-04-09 17:00:00,NaN,NaN,1.1253,NaN
2016-04-09 18:00:00,NaN,NaN,1.1374,NaN
2016-04-09 19:00:00,NaN,NaN,1.1132,NaN
2016-04-09 20:00:00,NaN,NaN,1.2826,NaN
2016-04-09 21:00:00,NaN,NaN,1.5488,NaN
2016-04-09 22:00:00,NaN,NaN,1.4157,NaN
2016-04-09 23:00:00,NaN,NaN,1.3189,NaN
2016-04-10 00:00:00,NaN,NaN,1.5246,NaN
2016-04-10 01:00:00,NaN,NaN,1.573,NaN
2016-04-10 02:00:00,NaN,NaN,1.452,NaN
2016-04-10 03:00:00,NaN,NaN,1.4278,NaN
2016-04-10 04:00:00,NaN,NaN,1.2947,NaN
2016-04-10 05:00:00,NaN,NaN,1.2826,NaN
2016-04-10 06:00:00,NaN,NaN,1.2463,NaN
2016-04-10 07:00:00,NaN,NaN,1.2463,NaN
2016-04-10 08:00:00,NaN,NaN,1.4278,NaN
2016-04-10 09:00:00,NaN,NaN,1.1858,NaN
2016-04-10 10:00:00,NaN,NaN,1.1132,NaN
2016-04-10 11:00:00,NaN,NaN,1.1858,NaN
2016-04-10 12:00:00,NaN,NaN,1.1737,NaN
2016-04-10 13:00:00,NaN,NaN,0.9438,NaN
2016-04-10 14:00:00,NaN,NaN,0.9196,NaN
2016-04-10 15:00:00,NaN,NaN,0.9317,NaN
2016-04-10 16:00:00,NaN,NaN,0.8712,NaN
2016-04-10 17:00:00,NaN,NaN,0.5203,NaN
2016-04-10 18:00:00,NaN,NaN,0.4356,NaN
2016-04-10 19:00:00,NaN,NaN,0.5445,NaN
2016-04-10 20:00:00,NaN,NaN,0.6292,NaN
2016-04-10 21:00:00,NaN,NaN,0.8712,NaN
2016-04-10 22:00:00,NaN,NaN,1.1495,NaN
2016-04-10 23:00:00,NaN,NaN,1.0769,NaN
2016-04-11 00:00:00,NaN,NaN,1.0285,NaN
2016-04-11 01:00:00,NaN,NaN,1.1616,NaN
2016-04-11 02:00:00,NaN,NaN,1.1253,NaN
2016-04-11 03:00:00,NaN,NaN,1.1011,NaN
2016-04-11 04:00:00,NaN,NaN,1.0648,NaN
2016-04-11 05:00:00,NaN,NaN,1.1132,NaN
2016-04-11 06:00:00,NaN,NaN,0.9922,NaN
2016-04-11 07:00:00,NaN,NaN,0.9559,NaN
2016-04-11 08:00:00,NaN,NaN,0.9801,NaN
2016-04-11 09:00:00,NaN,NaN,0.8591,NaN
2016-04-11 10:00:00,NaN,NaN,0.9559,NaN
2016-04-11 11:00:00,NaN,NaN,1.089,NaN
2016-04-11 12:00:00,NaN,NaN,1.1011,NaN
2016-04-11 13:00:00,NaN,NaN,0.8954,NaN
2016-04-11 14:00:00,NaN,NaN,1.21,NaN
2016-04-11 15:00:00,NaN,NaN,1.1011,NaN
2016-04-11 16:00:00,NaN,NaN,0.7381,NaN
2016-04-11 17:00:00,NaN,NaN,0.7744,NaN
2016-04-11 18:00:00,NaN,NaN,0.6292,NaN
2016-04-11 19:00:00,NaN,NaN,0.242,NaN
2016-04-11 20:00:00,NaN,NaN,0.4114,NaN
2016-04-11 21:00:00,NaN,NaN,1.2342,NaN
2016-04-11 22:00:00,NaN,NaN,1.3552,NaN
2016-04-11 23:00:00,NaN,NaN,1.3552,NaN
2016-04-12 00:00:00,NaN,NaN,1.1495,NaN
2016-04-12 01:00:00,NaN,NaN,1.1979,NaN
2016-04-12 02:00:00,NaN,NaN,1.1979,NaN
2016-04-12 03:00:00,NaN,NaN,1.1616,NaN
2016-04-12 04:00:00,NaN,NaN,1.331,NaN
2016-04-12 05:00:00,NaN,NaN,1.1858,NaN
2016-04-12 06:00:00,NaN,NaN,1.3552,NaN
2016-04-12 07:00:00,NaN,NaN,1.2221,NaN
2016-04-12 08:00:00,NaN,NaN,1.1979,NaN
2016-04-12 09:00:00,NaN,NaN,1.2221,NaN
2016-04-12 10:00:00,NaN,NaN,1.1737,NaN
2016-04-12 11:00:00,NaN,NaN,1.2342,NaN
2016-04-12 12:00:00,NaN,NaN,1.4399,NaN
2016-04-12 13:00:00,NaN,NaN,1.4278,NaN
2016-04-12 14:00:00,NaN,NaN,1.6093,NaN
2016-04-12 15:00:00,NaN,NaN,1.0406,NaN
2016-04-12 16:00:00,NaN,NaN,1.1132,NaN
2016-04-12 17:00:00,NaN,NaN,1.0285,NaN
2016-04-12 18:00:00,NaN,NaN,1.1616,NaN
2016-04-12 19:00:00,NaN,NaN,1.7303,NaN
2016-04-12 20:00:00,NaN,NaN,1.573,NaN
2016-04-12 21:00:00,NaN,NaN,1.5851,NaN
2016-04-12 22:00:00,NaN,NaN,1.6214,NaN
2016-04-12 23:00:00,NaN,NaN,1.5851,NaN
2016-04-13 00:00:00,NaN,NaN,1.6456,NaN
2016-04-13 01:00:00,NaN,NaN,1.6577,NaN
2016-04-13 02:00:00,NaN,NaN,1.694,NaN
2016-04-13 03:00:00,NaN,NaN,1.7545,NaN
2016-04-13 04:00:00,NaN,NaN,2.0328,NaN
2016-04-13 05:00:00,NaN,NaN,1.6093,NaN
2016-04-13 06:00:00,NaN,NaN,1.7303,NaN
2016-04-13 07:00:00,NaN,NaN,1.573,NaN
2016-04-13 08:00:00,NaN,NaN,1.5488,NaN
2016-04-13 09:00:00,NaN,NaN,1.5851,NaN
2016-04-13 10:00:00,NaN,NaN,1.5609,NaN
2016-04-13 11:00:00,NaN,NaN,1.694,NaN
2016-04-13 12:00:00,NaN,NaN,1.694,NaN
2016-04-13 13:00:00,NaN,NaN,1.1011,NaN
2016-04-13 14:00:00,NaN,NaN,1.089,NaN
2016-04-13 15:00:00,NaN,NaN,1.8755,NaN
2016-04-13 16:00:00,NaN,NaN,0,NaN
2016-04-13 17:00:00,NaN,NaN,1.1616,NaN
2016-04-13 18:00:00,NaN,NaN,1.3552,NaN
2016-04-13 19:00:00,NaN,NaN,0.4235,NaN
2016-04-13 20:00:00,NaN,NaN,0.8107,NaN
2016-04-13 21:00:00,NaN,NaN,0.6897,NaN
2016-04-13 22:00:00,NaN,NaN,1.0043,NaN
2016-04-13 23:00:00,NaN,NaN,0.8954,NaN
2016-04-14 00:00:00,NaN,NaN,0.9438,NaN
2016-04-14 01:00:00,NaN,NaN,0.8228,NaN
2016-04-14 02:00:00,NaN,NaN,0.7381,NaN
2016-04-14 03:00:00,NaN,NaN,0.6413,NaN
2016-04-14 04:00:00,NaN,NaN,0.605,NaN
2016-04-14 05:00:00,NaN,NaN,0.7139,NaN
2016-04-14 06:00:00,NaN,NaN,0.605,NaN
2016-04-14 07:00:00,NaN,NaN,0.7865,NaN
2016-04-14 08:00:00,NaN,NaN,0.6413,NaN
2016-04-14 09:00:00,NaN,NaN,0.5929,NaN
2016-04-14 10:00:00,NaN,NaN,0.5929,NaN
2016-04-14 11:00:00,NaN,NaN,0.6292,NaN
2016-04-14 12:00:00,NaN,NaN,0.605,NaN
2016-04-14 13:00:00,NaN,NaN,0.1573,NaN
2016-04-14 14:00:00,NaN,NaN,-0.605,NaN
2016-04-14 15:00:00,NaN,NaN,-0.3025,NaN
2016-04-14 16:00:00,NaN,NaN,0.1452,NaN
2016-04-14 17:00:00,NaN,NaN,0.9196,NaN
2016-04-14 18:00:00,NaN,NaN,0.0847,NaN
2016-04-14 19:00:00,NaN,NaN,1.8513,NaN
2016-04-14 20:00:00,NaN,NaN,0.3751,NaN
2016-04-14 21:00:00,NaN,NaN,0.6534,NaN
2016-04-14 22:00:00,NaN,NaN,0.8107,NaN
2016-04-14 23:00:00,NaN,NaN,0.7381,NaN
2016-04-15 00:00:00,NaN,NaN,0.7381,NaN
2016-04-15 01:00:00,NaN,NaN,1.0648,NaN
2016-04-15 02:00:00,NaN,NaN,1.0285,NaN
2016-04-15 03:00:00,NaN,NaN,0.9922,NaN
2016-04-15 04:00:00,NaN,NaN,0.9922,NaN
2016-04-15 05:00:00,NaN,NaN,1.0527,NaN
2016-04-15 06:00:00,NaN,NaN,1.0285,NaN
2016-04-15 07:00:00,NaN,NaN,0.968,NaN
2016-04-15 08:00:00,NaN,NaN,1.0527,NaN
2016-04-15 09:00:00,NaN,NaN,1.0527,NaN
2016-04-15 10:00:00,NaN,NaN,1.0406,NaN
2016-04-15 11:00:00,NaN,NaN,1.1495,NaN
2016-04-15 12:00:00,NaN,NaN,1.1011,NaN
2016-04-15 13:00:00,NaN,NaN,0.9559,NaN
2016-04-15 14:00:00,NaN,NaN,0.0968,NaN
2016-04-15 15:00:00,NaN,NaN,1.4399,NaN
2016-04-15 16:00:00,NaN,NaN,1.3673,NaN
2016-04-15 17:00:00,NaN,NaN,3.5695,NaN
2016-04-15 18:00:00,NaN,NaN,1.0648,NaN
2016-04-15 19:00:00,NaN,NaN,0.8228,NaN
2016-04-15 20:00:00,NaN,NaN,0.9196,NaN
2016-04-15 21:00:00,NaN,NaN,0.6534,NaN
2016-04-15 22:00:00,NaN,NaN,0.9438,NaN
2016-04-15 23:00:00,NaN,NaN,0.8712,NaN
2016-04-16 00:00:00,NaN,NaN,1.1011,NaN
2016-04-16 01:00:00,NaN,NaN,1.1979,NaN
2016-04-16 02:00:00,NaN,NaN,1.2947,NaN
2016-04-16 03:00:00,NaN,NaN,0.9801,NaN
2016-04-16 04:00:00,NaN,NaN,1.21,NaN
2016-04-16 05:00:00,NaN,NaN,1.1374,NaN
2016-04-16 06:00:00,NaN,NaN,1.1858,NaN
2016-04-16 07:00:00,NaN,NaN,1.7424,NaN
2016-04-16 08:00:00,NaN,NaN,1.4883,NaN
2016-04-16 09:00:00,NaN,NaN,1.4399,NaN
2016-04-16 10:00:00,NaN,NaN,1.4278,NaN
2016-04-16 11:00:00,NaN,NaN,1.3552,NaN
2016-04-16 12:00:00,NaN,NaN,1.1011,NaN
2016-04-16 13:00:00,NaN,NaN,0.8228,NaN
2016-04-16 14:00:00,NaN,NaN,1.1253,NaN
2016-04-16 15:00:00,NaN,NaN,0.9801,NaN
2016-04-16 16:00:00,NaN,NaN,1.1011,NaN
2016-04-16 17:00:00,NaN,NaN,1.1132,NaN
2016-04-16 18:00:00,NaN,NaN,1.3552,NaN
2016-04-16 19:00:00,NaN,NaN,0.8712,NaN
2016-04-16 20:00:00,NaN,NaN,0.6776,NaN
2016-04-16 21:00:00,NaN,NaN,0.7744,NaN
2016-04-16 22:00:00,NaN,NaN,0.7139,NaN
2016-04-16 23:00:00,NaN,NaN,0.8107,NaN
2016-04-17 00:00:00,NaN,NaN,0.6292,NaN
2016-04-17 01:00:00,NaN,NaN,0.5324,NaN
2016-04-17 02:00:00,NaN,NaN,0.5445,NaN
2016-04-17 03:00:00,NaN,NaN,0.5808,NaN
2016-04-17 04:00:00,NaN,NaN,0.4961,NaN
2016-04-17 05:00:00,NaN,NaN,0.4961,NaN
2016-04-17 06:00:00,NaN,NaN,0.5566,NaN
2016-04-17 07:00:00,NaN,NaN,0.6292,NaN
2016-04-17 08:00:00,NaN,NaN,0.5203,NaN
2016-04-17 09:00:00,NaN,NaN,0.5082,NaN
2016-04-17 10:00:00,NaN,NaN,0.605,NaN
2016-04-17 11:00:00,NaN,NaN,0.5808,NaN
2016-04-17 12:00:00,NaN,NaN,0.5445,NaN
2016-04-17 13:00:00,NaN,NaN,0.3509,NaN
2016-04-17 14:00:00,NaN,NaN,0.3509,NaN
2016-04-17 15:00:00,NaN,NaN,0.1452,NaN
2016-04-17 16:00:00,NaN,NaN,-0.3388,NaN
2016-04-17 17:00:00,NaN,NaN,0.8833,NaN
2016-04-17 18:00:00,NaN,NaN,0.3025,NaN
2016-04-17 19:00:00,NaN,NaN,0.6413,NaN
2016-04-17 20:00:00,NaN,NaN,0.7865,NaN
2016-04-17 21:00:00,NaN,NaN,0.7502,NaN
2016-04-17 22:00:00,NaN,NaN,0.5082,NaN
2016-04-17 23:00:00,NaN,NaN,0.4477,NaN
2016-04-18 00:00:00,NaN,NaN,0.4114,NaN
2016-04-18 01:00:00,NaN,NaN,0.4356,NaN
2016-04-18 02:00:00,NaN,NaN,0.4235,NaN
2016-04-18 03:00:00,NaN,NaN,0.4114,NaN
2016-04-18 04:00:00,NaN,NaN,0.3509,NaN
2016-04-18 05:00:00,NaN,NaN,0.3509,NaN
2016-04-18 06:00:00,NaN,NaN,0.3267,NaN
2016-04-18 07:00:00,NaN,NaN,0.3509,NaN
2016-04-18 08:00:00,NaN,NaN,0.3872,NaN
2016-04-18 09:00:00,NaN,NaN,0.3993,NaN
2016-04-18 10:00:00,NaN,NaN,0.3872,NaN
2016-04-18 11:00:00,NaN,NaN,0.4114,NaN
2016-04-18 12:00:00,NaN,NaN,0.4477,NaN
2016-04-18 13:00:00,NaN,NaN,0.3146,NaN
2016-04-18 14:00:00,NaN,NaN,0.2662,NaN
2016-04-18 15:00:00,NaN,NaN,0.2662,NaN
2016-04-18 16:00:00,NaN,NaN,0.1452,NaN
2016-04-18 17:00:00,NaN,NaN,0.0363,NaN
2016-04-18 18:00:00,NaN,NaN,0.2904,NaN
2016-04-18 19:00:00,NaN,NaN,0.3751,NaN
2016-04-18 20:00:00,NaN,NaN,0.3993,NaN
2016-04-18 21:00:00,NaN,NaN,0.5203,NaN
2016-04-18 22:00:00,NaN,NaN,0.6776,NaN
2016-04-18 23:00:00,NaN,NaN,0.6413,NaN
2016-04-19 00:00:00,NaN,NaN,0.5687,NaN
2016-04-19 01:00:00,NaN,NaN,0.5566,NaN
2016-04-19 02:00:00,NaN,NaN,0.5203,NaN
2016-04-19 03:00:00,NaN,NaN,0.484,NaN
2016-04-19 04:00:00,NaN,NaN,0.4356,NaN
2016-04-19 05:00:00,NaN,NaN,0.4719,NaN
2016-04-19 06:00:00,NaN,NaN,0.363,NaN
2016-04-19 07:00:00,NaN,NaN,0.3872,NaN
2016-04-19 08:00:00,NaN,NaN,0.4235,NaN
2016-04-19 09:00:00,NaN,NaN,0.3872,NaN
2016-04-19 10:00:00,NaN,NaN,0.4235,NaN
2016-04-19 11:00:00,NaN,NaN,0.5687,NaN
2016-04-19 12:00:00,NaN,NaN,0.9559,NaN
2016-04-19 13:00:00,NaN,NaN,1.1495,NaN
2016-04-19 14:00:00,NaN,NaN,1.5125,NaN
2016-04-19 15:00:00,NaN,NaN,0.9317,NaN
2016-04-19 16:00:00,NaN,NaN,0.9317,NaN
2016-04-19 17:00:00,NaN,NaN,0.7623,NaN
2016-04-19 18:00:00,NaN,NaN,0.6897,NaN
2016-04-19 19:00:00,NaN,NaN,0.6655,NaN
2016-04-19 20:00:00,NaN,NaN,0.4598,NaN
2016-04-19 21:00:00,NaN,NaN,0.6171,NaN
2016-04-19 22:00:00,NaN,NaN,1.1253,NaN
2016-04-19 23:00:00,NaN,NaN,0.9922,NaN
2016-04-20 00:00:00,NaN,NaN,0.9196,NaN
2016-04-20 01:00:00,NaN,NaN,0.3751,NaN
2016-04-20 02:00:00,NaN,NaN,0.5324,NaN
2016-04-20 03:00:00,NaN,NaN,0.4114,NaN
2016-04-20 04:00:00,NaN,NaN,0.4598,NaN
2016-04-20 05:00:00,NaN,NaN,0.4598,NaN
2016-04-20 06:00:00,NaN,NaN,0.3751,NaN
2016-04-20 07:00:00,NaN,NaN,0.3509,NaN
2016-04-20 08:00:00,NaN,NaN,0.3509,NaN
2016-04-20 09:00:00,NaN,NaN,0.3388,NaN
2016-04-20 10:00:00,NaN,NaN,0.3872,NaN
2016-04-20 11:00:00,NaN,NaN,0.5082,NaN
2016-04-20 12:00:00,NaN,NaN,0.2904,NaN
2016-04-20 13:00:00,NaN,NaN,-0.0484,NaN
2016-04-20 14:00:00,NaN,NaN,2.4321,NaN
2016-04-20 15:00:00,NaN,NaN,-0.0121,NaN
2016-04-20 16:00:00,NaN,NaN,0.9559,NaN
2016-04-20 17:00:00,NaN,NaN,1.3552,NaN
2016-04-20 18:00:00,NaN,NaN,0.5929,NaN
2016-04-20 19:00:00,NaN,NaN,0.1936,NaN
2016-04-20 20:00:00,NaN,NaN,-0.0847,NaN
2016-04-20 21:00:00,NaN,NaN,0.2662,NaN
2016-04-20 22:00:00,NaN,NaN,0.4477,NaN
2016-04-20 23:00:00,NaN,NaN,0.5808,NaN
2016-04-21 00:00:00,NaN,NaN,0.6776,NaN
2016-04-21 01:00:00,NaN,NaN,0.7623,NaN
2016-04-21 02:00:00,NaN,NaN,0.8833,NaN
2016-04-21 03:00:00,NaN,NaN,0.9559,NaN
2016-04-21 04:00:00,NaN,NaN,0.9317,NaN
2016-04-21 05:00:00,NaN,NaN,0.9075,NaN
2016-04-21 06:00:00,NaN,NaN,0.8833,NaN
2016-04-21 07:00:00,NaN,NaN,0.6655,NaN
2016-04-21 08:00:00,NaN,NaN,0.5929,NaN
2016-04-21 09:00:00,NaN,NaN,0.5203,NaN
2016-04-21 10:00:00,NaN,NaN,1.6577,NaN
2016-04-21 11:00:00,NaN,NaN,0.5082,NaN
2016-04-21 12:00:00,NaN,NaN,0.3267,NaN
2016-04-21 13:00:00,NaN,NaN,0.2541,NaN
2016-04-21 14:00:00,NaN,NaN,0.1694,NaN
2016-04-21 15:00:00,NaN,NaN,0.1331,NaN
2016-04-21 16:00:00,NaN,NaN,0.2057,NaN
2016-04-21 17:00:00,NaN,NaN,0.2178,NaN
2016-04-21 18:00:00,NaN,NaN,0.2541,NaN
2016-04-21 19:00:00,NaN,NaN,0.121,NaN
2016-04-21 20:00:00,NaN,NaN,0.4598,NaN
2016-04-21 21:00:00,NaN,NaN,0.4598,NaN
2016-04-21 22:00:00,NaN,NaN,0.5929,NaN
2016-04-21 23:00:00,NaN,NaN,0.605,NaN
2016-04-22 00:00:00,NaN,NaN,0.6413,NaN
2016-04-22 01:00:00,NaN,NaN,0.726,NaN
2016-04-22 02:00:00,NaN,NaN,0.7381,NaN
2016-04-22 03:00:00,NaN,NaN,0.7502,NaN
2016-04-22 04:00:00,NaN,NaN,0.9559,NaN
2016-04-22 05:00:00,NaN,NaN,0.9196,NaN
2016-04-22 06:00:00,NaN,NaN,0.9559,NaN
2016-04-22 07:00:00,NaN,NaN,0.968,NaN
2016-04-22 08:00:00,NaN,NaN,0.9075,NaN
2016-04-22 09:00:00,NaN,NaN,0.8349,NaN
2016-04-22 10:00:00,NaN,NaN,0.9075,NaN
2016-04-22 11:00:00,NaN,NaN,0.9922,NaN
2016-04-22 12:00:00,NaN,NaN,0.8349,NaN
2016-04-22 13:00:00,NaN,NaN,0.5566,NaN
2016-04-22 14:00:00,NaN,NaN,0.5203,NaN
2016-04-22 15:00:00,NaN,NaN,0.4114,NaN
2016-04-22 16:00:00,NaN,NaN,0.484,NaN
2016-04-22 17:00:00,NaN,NaN,0.5929,NaN
2016-04-22 18:00:00,NaN,NaN,0.5566,NaN
2016-04-22 19:00:00,NaN,NaN,0.4598,NaN
2016-04-22 20:00:00,NaN,NaN,0.9196,NaN
2016-04-22 21:00:00,NaN,NaN,0.9196,NaN
2016-04-22 22:00:00,NaN,NaN,1.1253,NaN
2016-04-22 23:00:00,NaN,NaN,1.1495,NaN
2016-04-23 00:00:00,NaN,NaN,1.2342,NaN
2016-04-23 01:00:00,NaN,NaN,1.2826,NaN
2016-04-23 02:00:00,NaN,NaN,1.1132,NaN
2016-04-23 03:00:00,NaN,NaN,1.089,NaN
2016-04-23 04:00:00,NaN,NaN,1.1011,NaN
2016-04-23 05:00:00,NaN,NaN,1.0406,NaN
2016-04-23 06:00:00,NaN,NaN,1.0043,NaN
2016-04-23 07:00:00,NaN,NaN,0.9438,NaN
2016-04-23 08:00:00,NaN,NaN,1.1011,NaN
2016-04-23 09:00:00,NaN,NaN,1.1495,NaN
2016-04-23 10:00:00,NaN,NaN,1.2342,NaN
2016-04-23 11:00:00,NaN,NaN,1.2947,NaN
2016-04-23 12:00:00,NaN,NaN,1.1495,NaN
2016-04-23 13:00:00,NaN,NaN,0.9438,NaN
2016-04-23 14:00:00,NaN,NaN,0.9196,NaN
2016-04-23 15:00:00,NaN,NaN,0.8833,NaN
2016-04-23 16:00:00,NaN,NaN,0.8833,NaN
2016-04-23 17:00:00,NaN,NaN,1.0406,NaN
2016-04-23 18:00:00,NaN,NaN,1.1858,NaN
2016-04-23 19:00:00,NaN,NaN,1.1132,NaN
2016-04-23 20:00:00,NaN,NaN,0.9922,NaN
2016-04-23 21:00:00,NaN,NaN,1.1253,NaN
2016-04-23 22:00:00,NaN,NaN,1.1132,NaN
2016-04-23 23:00:00,NaN,NaN,1.2221,NaN
2016-04-24 00:00:00,NaN,NaN,1.1495,NaN
2016-04-24 01:00:00,NaN,NaN,1.1616,NaN
2016-04-24 02:00:00,NaN,NaN,1.1979,NaN
2016-04-24 03:00:00,NaN,NaN,1.1616,NaN
2016-04-24 04:00:00,NaN,NaN,1.1132,NaN
2016-04-24 05:00:00,NaN,NaN,1.21,NaN
2016-04-24 06:00:00,NaN,NaN,1.089,NaN
2016-04-24 07:00:00,NaN,NaN,0.7502,NaN
2016-04-24 08:00:00,NaN,NaN,1.1616,NaN
2016-04-24 09:00:00,NaN,NaN,1.1737,NaN
2016-04-24 10:00:00,NaN,NaN,1.1374,NaN
2016-04-24 11:00:00,NaN,NaN,1.2584,NaN
2016-04-24 12:00:00,NaN,NaN,0.6897,NaN
2016-04-24 13:00:00,NaN,NaN,0.6776,NaN
2016-04-24 14:00:00,NaN,NaN,0.8712,NaN
2016-04-24 15:00:00,NaN,NaN,0.3993,NaN
2016-04-24 16:00:00,NaN,NaN,1.8271,NaN
2016-04-24 17:00:00,NaN,NaN,0.5929,NaN
2016-04-24 18:00:00,NaN,NaN,0.968,NaN
2016-04-24 19:00:00,NaN,NaN,1.4883,NaN
2016-04-24 20:00:00,NaN,NaN,1.6577,NaN
2016-04-24 21:00:00,NaN,NaN,1.6456,NaN
2016-04-24 22:00:00,NaN,NaN,2.3353,NaN
2016-04-24 23:00:00,NaN,NaN,2.1175,NaN
2016-04-25 00:00:00,NaN,NaN,2.2748,NaN
2016-04-25 01:00:00,NaN,NaN,2.3474,NaN
2016-04-25 02:00:00,NaN,NaN,2.2869,NaN
2016-04-25 03:00:00,NaN,NaN,2.2506,NaN
2016-04-25 04:00:00,NaN,NaN,2.1175,NaN
2016-04-25 05:00:00,NaN,NaN,2.2022,NaN
2016-04-25 06:00:00,NaN,NaN,1.6819,NaN
2016-04-25 07:00:00,NaN,NaN,1.7303,NaN
2016-04-25 08:00:00,NaN,NaN,1.573,NaN
2016-04-25 09:00:00,NaN,NaN,1.6698,NaN
2016-04-25 10:00:00,NaN,NaN,2.6499,NaN
2016-04-25 11:00:00,NaN,NaN,2.0086,NaN
2016-04-25 12:00:00,NaN,NaN,1.4157,NaN
2016-04-25 13:00:00,NaN,NaN,1.2342,NaN
2016-04-25 14:00:00,NaN,NaN,1.6577,NaN
2016-04-25 15:00:00,NaN,NaN,1.1011,NaN
2016-04-25 16:00:00,NaN,NaN,0.8954,NaN
2016-04-25 17:00:00,NaN,NaN,0.8228,NaN
2016-04-25 18:00:00,NaN,NaN,1.5125,NaN
2016-04-25 19:00:00,NaN,NaN,1.4036,NaN
2016-04-25 20:00:00,NaN,NaN,1.7182,NaN
2016-04-25 21:00:00,NaN,NaN,1.5972,NaN
2016-04-25 22:00:00,NaN,NaN,1.6819,NaN
2016-04-25 23:00:00,NaN,NaN,1.8997,NaN
2016-04-26 00:00:00,NaN,NaN,1.9118,NaN
2016-04-26 01:00:00,NaN,NaN,2.3232,NaN
2016-04-26 02:00:00,NaN,NaN,2.6741,NaN
2016-04-26 03:00:00,NaN,NaN,2.6983,NaN
2016-04-26 04:00:00,NaN,NaN,2.4926,NaN
2016-04-26 05:00:00,NaN,NaN,2.6378,NaN
2016-04-26 06:00:00,NaN,NaN,2.3595,NaN
2016-04-26 07:00:00,NaN,NaN,2.2385,NaN
2016-04-26 08:00:00,NaN,NaN,2.3837,NaN
2016-04-26 09:00:00,NaN,NaN,2.2627,NaN
2016-04-26 10:00:00,NaN,NaN,2.0691,NaN
2016-04-26 11:00:00,NaN,NaN,1.4157,NaN
2016-04-26 12:00:00,NaN,NaN,1.9602,NaN
2016-04-26 13:00:00,NaN,NaN,1.7303,NaN
2016-04-26 14:00:00,NaN,NaN,1.2463,NaN
2016-04-26 15:00:00,NaN,NaN,1.21,NaN
2016-04-26 16:00:00,NaN,NaN,1.1011,NaN
2016-04-26 17:00:00,NaN,NaN,0.7502,NaN
2016-04-26 18:00:00,NaN,NaN,1.1253,NaN
2016-04-26 19:00:00,NaN,NaN,1.7908,NaN
2016-04-26 20:00:00,NaN,NaN,1.5367,NaN
2016-04-26 21:00:00,NaN,NaN,1.1979,NaN
2016-04-26 22:00:00,NaN,NaN,1.5609,NaN
2016-04-26 23:00:00,NaN,NaN,1.7061,NaN
2016-04-27 00:00:00,NaN,NaN,1.9602,NaN
2016-04-27 01:00:00,NaN,NaN,1.7666,NaN
2016-04-27 02:00:00,NaN,NaN,1.5488,NaN
2016-04-27 03:00:00,NaN,NaN,1.3915,NaN
2016-04-27 04:00:00,NaN,NaN,1.5125,NaN
2016-04-27 05:00:00,NaN,NaN,1.5488,NaN
2016-04-27 06:00:00,NaN,NaN,1.5246,NaN
2016-04-27 07:00:00,NaN,NaN,1.5367,NaN
2016-04-27 08:00:00,NaN,NaN,1.6577,NaN
2016-04-27 09:00:00,NaN,NaN,1.573,NaN
2016-04-27 10:00:00,NaN,NaN,1.8513,NaN
2016-04-27 11:00:00,NaN,NaN,1.5246,NaN
2016-04-27 12:00:00,NaN,NaN,1.5972,NaN
2016-04-27 13:00:00,NaN,NaN,1.7666,NaN
2016-04-27 14:00:00,NaN,NaN,1.7303,NaN
2016-04-27 15:00:00,NaN,NaN,1.8876,NaN
2016-04-27 16:00:00,NaN,NaN,1.7424,NaN
2016-04-27 17:00:00,NaN,NaN,1.3552,NaN
2016-04-27 18:00:00,NaN,NaN,1.1858,NaN
2016-04-27 19:00:00,NaN,NaN,1.3189,NaN
2016-04-27 20:00:00,NaN,NaN,1.3915,NaN
2016-04-27 21:00:00,NaN,NaN,1.6819,NaN
2016-04-27 22:00:00,NaN,NaN,1.7787,NaN
2016-04-27 23:00:00,NaN,NaN,1.7908,NaN
2016-04-28 00:00:00,NaN,NaN,1.5246,NaN
2016-04-28 01:00:00,NaN,NaN,1.7666,NaN
2016-04-28 02:00:00,NaN,NaN,1.9965,NaN
2016-04-28 03:00:00,NaN,NaN,1.8634,NaN
2016-04-28 04:00:00,NaN,NaN,1.6093,NaN
2016-04-28 05:00:00,NaN,NaN,1.5246,NaN
2016-04-28 06:00:00,NaN,NaN,1.6577,NaN
2016-04-28 07:00:00,NaN,NaN,1.6093,NaN
2016-04-28 08:00:00,NaN,NaN,1.5125,NaN
2016-04-28 09:00:00,NaN,NaN,1.3552,NaN
2016-04-28 10:00:00,NaN,NaN,1.4762,NaN
2016-04-28 11:00:00,NaN,NaN,1.5004,NaN
2016-04-28 12:00:00,NaN,NaN,1.331,NaN
