date,Chlorophyll-a,CDOM,TVSC,OBS,TSCPS
2016-01-21 03:00:00,1.4157,1.9954,0.00118053,0.0079623,0.000627569
2016-01-21 04:00:00,1.3673,2.0861,0.00104047,0.00701538,0.000627659
2016-01-21 05:00:00,1.3431,2.1768,0.00108776,0.00733511,0.000627736
2016-01-21 06:00:00,1.3552,2.1768,0.00135879,0.00916747,0.000627811
2016-01-21 07:00:00,1.331,1.9954,0.00114597,0.00772864,0.000627843
2016-01-21 08:00:00,1.5004,1.9047,0.000425646,0.00285874,0.000627919
2016-01-21 09:00:00,1.4399,1.7233,0.000358343,0.00240372,0.000627926
2016-01-21 10:00:00,1.4157,1.814,0.000351067,0.00235453,0.000627889
2016-01-21 11:00:00,1.4157,1.7233,0.000325601,0.00218236,0.000627826
2016-01-21 12:00:00,1.452,1.9047,0.00038199,0.00256359,0.000627829
2016-01-21 13:00:00,1.452,1.9954,0.000329239,0.00220696,0.00062783
2016-01-21 14:00:00,1.4157,1.9047,0.000347429,0.00232994,0.000627852
2016-01-21 15:00:00,1.4036,2.0861,0.0003638,0.00244062,0.000627754
2016-01-21 16:00:00,1.4278,1.9954,0.000372895,0.00250211,0.000627739
2016-01-21 17:00:00,1.4036,1.9047,0.000401999,0.00269887,0.000627743
2016-01-21 18:00:00,1.452,1.814,0.000369257,0.00247751,0.000627735
2016-01-21 19:00:00,1.4641,1.7233,0.000380171,0.0025513,0.000627721
2016-01-21 20:00:00,1.4883,1.5419,0.000392904,0.00263738,0.000627685
2016-01-21 21:00:00,1.5246,1.814,0.000389266,0.00261279,0.000627654
2016-01-21 22:00:00,1.5004,1.9954,0.000467483,0.00314159,0.000627635
2016-01-21 23:00:00,1.4883,1.814,0.000567528,0.00381797,0.000627648
2016-01-22 00:00:00,1.5125,1.9047,0.000476578,0.00320308,0.000627558
2016-01-22 01:00:00,1.5246,1.9047,0.00045475,0.00305551,0.000627538
2016-01-22 02:00:00,1.4399,1.9047,0.000385628,0.0025882,0.000627523
2016-01-22 03:00:00,1.452,1.7233,0.000352886,0.00236684,0.00062744
2016-01-22 04:00:00,1.452,1.814,0.000331058,0.00221927,0.000627369
2016-01-22 05:00:00,1.4883,1.9954,0.000380171,0.00255131,0.000627347
2016-01-22 06:00:00,1.5004,1.9047,0.000354705,0.00237914,0.000627324
2016-01-22 07:00:00,1.4883,1.814,0.000338334,0.00226846,0.000627298
2016-01-22 08:00:00,1.4641,1.7233,0.00034561,0.00231765,0.000627289
2016-01-22 09:00:00,1.452,1.7233,0.00034561,0.00231765,0.000627297
2016-01-22 10:00:00,1.5125,1.814,0.000358343,0.00240374,0.000627286
2016-01-22 11:00:00,1.4399,1.6326,0.00043656,0.00293254,0.00062729
2016-01-22 12:00:00,1.4762,1.814,0.00040018,0.00268659,0.000627241
2016-01-22 13:00:00,1.4399,1.7233,0.000420189,0.00282186,0.000627261
2016-01-22 14:00:00,1.4641,1.814,0.000414732,0.00278497,0.000627249
2016-01-22 15:00:00,1.4762,1.7233,0.000423827,0.00284646,0.000627267
2016-01-22 16:00:00,1.5004,1.5419,0.00038199,0.00256361,0.000627267
2016-01-22 17:00:00,1.5609,1.7233,0.000392904,0.0026374,0.000627245
2016-01-22 18:00:00,1.5125,1.814,0.000358343,0.00240374,0.000627233
2016-01-22 19:00:00,1.3673,1.814,0.0003638,0.00244063,0.000627218
2016-01-22 20:00:00,1.3673,1.9954,0.000352886,0.00236685,0.000627202
2016-01-22 21:00:00,1.3915,1.7233,0.000420189,0.00282186,0.000627203
2016-01-22 22:00:00,1.4399,1.814,0.000354705,0.00237915,0.000627189
2016-01-22 23:00:00,1.4762,1.7233,0.000351067,0.00235455,0.000627194
2016-01-23 00:00:00,1.5609,1.7233,0.000351067,0.00235455,0.0006272
2016-01-23 01:00:00,1.5125,1.814,0.000323782,0.00217008,0.000627211
2016-01-23 02:00:00,1.4883,1.9047,0.000367438,0.00246523,0.000627208
2016-01-23 03:00:00,1.4641,1.9047,0.000334696,0.00224387,0.00062723
2016-01-23 04:00:00,1.4641,2.0861,0.000356524,0.00239144,0.00062722
2016-01-23 05:00:00,1.452,1.9954,0.000323782,0.00217008,0.000627221
2016-01-23 06:00:00,1.4883,1.9047,0.000347429,0.00232995,0.00062723
2016-01-23 07:00:00,1.452,1.814,0.000338334,0.00226847,0.000627242
2016-01-23 08:00:00,1.4641,1.814,0.000352886,0.00236685,0.000627242
2016-01-23 09:00:00,1.452,1.814,0.000331058,0.00221927,0.000627248
2016-01-23 10:00:00,1.4762,1.814,0.000343791,0.00230536,0.000627254
2016-01-23 11:00:00,1.452,1.7233,0.000341972,0.00229306,0.00062725
2016-01-23 12:00:00,1.4883,1.814,0.000341972,0.00229306,0.000627244
2016-01-23 13:00:00,1.5004,1.7233,0.00034561,0.00231766,0.000627241
2016-01-23 14:00:00,1.4883,2.0861,0.000336515,0.00225617,0.000627248
2016-01-23 15:00:00,1.5004,1.9047,0.00038199,0.00256361,0.000627222
2016-01-23 16:00:00,1.5125,1.9047,0.000374714,0.00251442,0.000627224
2016-01-23 17:00:00,1.5246,1.814,0.000349248,0.00234225,0.000627214
2016-01-23 18:00:00,1.6698,1.9047,0.00034561,0.00231766,0.000627212
2016-01-23 19:00:00,1.6456,1.814,0.00038199,0.00256361,0.00062722
2016-01-23 20:00:00,1.4762,1.6326,0.000380171,0.00255131,0.000627197
2016-01-23 21:00:00,1.5125,1.814,0.00107685,0.00726134,0.00062729
2016-01-23 22:00:00,1.5851,1.814,0.00118417,0.00798691,0.000627294
2016-01-23 23:00:00,1.5972,1.9954,0.0011587,0.00781474,0.000627286
2016-01-24 00:00:00,1.7061,1.9954,0.000820369,0.00552736,0.00062726
2016-01-24 01:00:00,1.6335,1.814,0.000703953,0.00474031,0.000627242
2016-01-24 02:00:00,1.6698,1.7233,0.000547519,0.0036827,0.000627236
2016-01-24 03:00:00,1.5851,1.9047,0.000611184,0.00411312,0.000627251
2016-01-24 04:00:00,1.5609,1.9047,0.000869482,0.0058594,0.00062727
2016-01-24 05:00:00,1.452,1.9954,0.00114233,0.00770406,0.000627327
2016-01-24 06:00:00,1.4883,1.9954,0.00117326,0.00791312,0.000627338
2016-01-24 07:00:00,1.5125,1.9047,0.00110413,0.0074458,0.000627359
2016-01-24 08:00:00,1.452,1.9047,0.00104956,0.00707687,0.000627329
2016-01-24 09:00:00,1.3915,1.814,0.000838559,0.00565034,0.000627213
2016-01-24 10:00:00,1.331,1.9047,0.000844016,0.00568723,0.000627205
2016-01-24 11:00:00,1.331,1.9954,0.000838559,0.00565034,0.000627206
2016-01-24 12:00:00,1.3552,1.814,0.000838559,0.00565034,0.000627212
2016-01-24 13:00:00,1.3431,1.9954,0.000858568,0.00578562,0.000627212
2016-01-24 14:00:00,1.331,1.7233,0.000882215,0.00594549,0.000627219
2016-01-24 15:00:00,1.3794,1.9954,0.000918595,0.00619144,0.00062721
2016-01-24 16:00:00,1.4157,1.814,0.00142428,0.00961021,0.000627244
2016-01-24 17:00:00,1.5367,1.814,0.00111687,0.00753189,0.000627212
2016-01-24 18:00:00,1.5488,1.9954,0.000900405,0.00606846,0.000627178
2016-01-24 19:00:00,1.6335,1.9047,0.00074579,0.00502316,0.000627187
2016-01-24 20:00:00,1.6577,1.7233,0.000860387,0.00579791,0.000627202
2016-01-24 21:00:00,1.5367,1.9954,0.000776713,0.00523222,0.000627227
2016-01-24 22:00:00,1.5246,1.7233,0.000707591,0.00476491,0.0006272
2016-01-24 23:00:00,1.7061,1.814,0.00050932,0.00342445,0.000627208
2016-01-25 00:00:00,1.6214,1.814,0.000482035,0.00323999,0.000627239
2016-01-25 01:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-25 02:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-25 03:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-25 04:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-25 05:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-25 06:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-25 07:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-25 08:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-25 09:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-25 10:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-25 11:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-25 12:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-25 13:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-25 14:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-25 15:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-25 16:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-25 17:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-25 18:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-25 19:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-25 20:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-25 21:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-25 22:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-25 23:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-26 00:00:00,1.815,1.9047,0.000401999,0.00269889,0.000627164
2016-01-26 01:00:00,1.7545,1.814,0.000480216,0.00322769,0.000627179
2016-01-26 02:00:00,1.6456,1.814,0.000520234,0.00349824,0.00062718
2016-01-26 03:00:00,1.6335,1.814,0.00056389,0.00379338,0.000627192
2016-01-26 04:00:00,1.6093,1.9047,0.000611184,0.00411313,0.000627193
2016-01-26 05:00:00,1.6214,1.9047,0.000633012,0.0042607,0.000627192
2016-01-26 06:00:00,1.573,1.7233,0.000585718,0.00394096,0.000627203
2016-01-26 07:00:00,1.5851,1.9954,0.000574804,0.00386717,0.000627195
2016-01-26 08:00:00,1.5851,1.9954,0.000705772,0.00475261,0.000627191
2016-01-26 09:00:00,1.5609,1.9954,0.00060027,0.00403934,0.000627188
2016-01-26 10:00:00,1.5367,1.7233,0.000693039,0.00466652,0.000627155
2016-01-26 11:00:00,1.5367,1.814,0.000663935,0.00446976,0.000627157
2016-01-26 12:00:00,1.5609,1.9047,0.000653021,0.00439597,0.00062715
2016-01-26 13:00:00,1.5609,1.814,0.000607546,0.00408853,0.000627162
2016-01-26 14:00:00,1.573,1.9047,0.000658478,0.00443287,0.00062716
2016-01-26 15:00:00,1.573,1.814,0.000603908,0.00406394,0.000627162
2016-01-26 16:00:00,1.573,1.814,0.000591175,0.00397785,0.000627159
2016-01-26 17:00:00,1.5851,1.7233,0.000596632,0.00401475,0.000627152
2016-01-26 18:00:00,1.6456,1.9047,0.000534786,0.00359662,0.000627141
2016-01-26 19:00:00,1.6093,1.7233,0.000523872,0.00352284,0.000627122
2016-01-26 20:00:00,1.7303,1.7233,0.000469302,0.00315391,0.000627076
2016-01-26 21:00:00,1.8271,1.6326,0.000465664,0.00312931,0.000627066
2016-01-26 22:00:00,1.8029,1.9047,0.00045475,0.00305552,0.000627072
2016-01-26 23:00:00,1.8029,1.9047,0.000463845,0.00311701,0.000627087
2016-01-27 00:00:00,1.8392,1.7233,0.00047294,0.0031785,0.000627091
2016-01-27 01:00:00,1.7908,1.7233,0.000494768,0.00332607,0.000627083
2016-01-27 02:00:00,1.7545,1.814,0.000500225,0.00336297,0.000627087
2016-01-27 03:00:00,1.7424,1.814,0.000542062,0.00364582,0.00062709
2016-01-27 04:00:00,1.6456,1.814,0.000825826,0.00556426,0.000627093
2016-01-27 05:00:00,1.6214,1.9047,0.00074579,0.00502316,0.000627111
2016-01-27 06:00:00,1.6214,1.7233,0.000693039,0.00466653,0.000627094
2016-01-27 07:00:00,1.6456,1.814,0.000663935,0.00446976,0.000627069
2016-01-27 08:00:00,1.7545,1.9047,0.000578442,0.00389177,0.000627043
2016-01-27 09:00:00,1.7424,1.9954,0.000489311,0.00328918,0.000627021
2016-01-27 10:00:00,1.7182,1.9047,0.000476578,0.0032031,0.000627027
2016-01-27 11:00:00,1.6819,1.9954,0.000487492,0.00327689,0.000627021
2016-01-27 12:00:00,1.6698,1.9954,0.000489311,0.00328918,0.000627001
2016-01-27 13:00:00,1.7182,1.6326,0.000489311,0.00328918,0.000626987
2016-01-27 14:00:00,1.694,1.9954,0.000451112,0.00303093,0.000626995
2016-01-27 15:00:00,1.6577,1.814,0.000451112,0.00303093,0.000627003
2016-01-27 16:00:00,1.6819,1.7233,0.000434741,0.00292025,0.000627005
2016-01-27 17:00:00,1.7182,1.814,0.000431103,0.00289566,0.000627011
2016-01-27 18:00:00,1.7424,1.6326,0.000474759,0.0031908,0.000627013
2016-01-27 19:00:00,1.7545,1.9954,0.000469302,0.00315391,0.000627006
2016-01-27 20:00:00,1.7666,1.814,0.000487492,0.00327689,0.000626993
2016-01-27 21:00:00,1.7061,1.7233,0.000518415,0.00348595,0.000626988
2016-01-27 22:00:00,1.7787,1.7233,0.00047294,0.00317851,0.000626967
2016-01-27 23:00:00,1.7666,1.814,0.000489311,0.00328919,0.000626944
2016-01-28 00:00:00,1.7545,2.1768,0.00045475,0.00305553,0.000626926
2016-01-28 01:00:00,1.6819,1.7233,0.000512958,0.00344906,0.000626957
2016-01-28 02:00:00,1.5851,1.6326,0.000498406,0.00335067,0.000626957
2016-01-28 03:00:00,1.5851,2.0861,0.000514777,0.00346135,0.000626963
2016-01-28 04:00:00,1.5609,1.814,0.000496587,0.00333838,0.00062695
2016-01-28 05:00:00,1.5125,1.814,0.000512958,0.00344906,0.000626973
2016-01-28 06:00:00,1.4883,1.9047,0.00052751,0.00354744,0.000626968
2016-01-28 07:00:00,1.452,1.9047,0.000514777,0.00346135,0.000626978
2016-01-28 08:00:00,1.5125,1.9047,0.000552976,0.0037196,0.000626986
2016-01-28 09:00:00,1.4762,1.9047,0.000642107,0.00432219,0.000626972
2016-01-28 10:00:00,1.4157,1.814,0.00061846,0.00416232,0.000627004
2016-01-28 11:00:00,1.3915,1.814,0.000572985,0.00385488,0.000627003
2016-01-28 12:00:00,1.452,1.7233,0.000496587,0.00333838,0.000626882
2016-01-28 13:00:00,1.4641,1.814,0.000451112,0.00303094,0.000626873
2016-01-28 14:00:00,1.4157,1.9954,0.000498406,0.00335068,0.000626853
2016-01-28 15:00:00,1.4399,1.814,0.000467483,0.00314162,0.000626864
2016-01-28 16:00:00,1.4641,1.814,0.000512958,0.00344906,0.000626895
2016-01-28 17:00:00,1.5367,1.814,0.000523872,0.00352284,0.000626922
2016-01-28 18:00:00,1.5246,1.814,0.000485673,0.00326459,0.000626916
2016-01-28 19:00:00,1.4157,1.5419,0.00050932,0.00342446,0.000626901
2016-01-28 20:00:00,1.331,1.7233,0.000478397,0.0032154,0.000626866
2016-01-28 21:00:00,1.3794,1.7233,0.000469302,0.00315391,0.000626859
2016-01-28 22:00:00,1.4157,1.9954,0.000462026,0.00310472,0.000626815
2016-01-28 23:00:00,1.5609,1.814,0.000425646,0.00285877,0.000626806
2016-01-29 00:00:00,1.7182,1.9047,0.000445655,0.00299404,0.000626808
2016-01-29 01:00:00,1.694,1.814,0.000431103,0.00289566,0.000626807
2016-01-29 02:00:00,1.694,1.814,0.000438379,0.00294485,0.000626803
2016-01-29 03:00:00,1.6577,1.9047,0.000462026,0.00310472,0.000626807
2016-01-29 04:00:00,1.694,1.9047,0.000482035,0.00324,0.000626805
2016-01-29 05:00:00,1.6456,1.9047,0.000494768,0.00332608,0.000626798
2016-01-29 06:00:00,1.6577,1.6326,0.000451112,0.00303094,0.000626798
2016-01-29 07:00:00,1.5972,1.9047,0.000462026,0.00310472,0.000626806
2016-01-29 08:00:00,1.6335,1.814,0.00043656,0.00293256,0.00062679
2016-01-29 09:00:00,1.6214,1.7233,0.000502044,0.00337527,0.000626781
2016-01-29 10:00:00,1.5972,1.6326,0.00045475,0.00305553,0.000626799
2016-01-29 11:00:00,1.6214,1.7233,0.000482035,0.00324,0.00062679
2016-01-29 12:00:00,1.6698,1.6326,0.000451112,0.00303094,0.00062679
2016-01-29 13:00:00,1.5488,1.9047,0.000502044,0.00337527,0.000626789
2016-01-29 14:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-29 15:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-29 16:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-29 17:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-29 18:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-29 19:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-29 20:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-29 21:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-29 22:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-29 23:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-30 00:00:00,1.6456,1.7233,0.000676668,0.00455585,0.000626833
2016-01-30 01:00:00,1.6214,1.814,0.00061846,0.00416233,0.00062682
2016-01-30 02:00:00,1.5609,1.5419,0.000658478,0.00443288,0.000626826
2016-01-30 03:00:00,1.5609,1.814,0.00067303,0.00453126,0.000626838
2016-01-30 04:00:00,1.5972,1.7233,0.000658478,0.00443288,0.000626842
2016-01-30 05:00:00,1.6214,1.9954,0.000571166,0.00384259,0.000626864
2016-01-30 06:00:00,1.6214,1.9954,0.00065484,0.00440828,0.000626866
2016-01-30 07:00:00,1.5972,1.814,0.000734876,0.00494938,0.000626875
2016-01-30 08:00:00,1.6214,1.5419,0.000753066,0.00507236,0.000626883
2016-01-30 09:00:00,1.6214,1.9047,0.000900405,0.00606847,0.000626888
2016-01-30 10:00:00,1.6093,1.9047,0.00080036,0.0053921,0.000626895
2016-01-30 11:00:00,1.5972,1.9047,0.000947699,0.00638821,0.000626901
2016-01-30 12:00:00,1.5851,1.9954,0.00107321,0.00723676,0.000626889
2016-01-30 13:00:00,1.6093,1.9047,0.00102228,0.00689242,0.000626894
2016-01-30 14:00:00,1.5972,1.814,0.00105866,0.00713838,0.000626911
2016-01-30 15:00:00,1.6335,1.9954,0.000880396,0.0059332,0.000626942
2016-01-30 16:00:00,1.6335,1.814,0.000769437,0.00518304,0.000626956
2016-01-30 17:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-30 18:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-30 19:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-30 20:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-30 21:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-30 22:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-30 23:00:00,NaN,NaN,NaN,NaN,NaN
2016-01-31 00:00:00,1.9118,1.7233,0.000585718,0.00394097,0.000626911
2016-01-31 01:00:00,1.8271,1.6326,0.000558433,0.0037565,0.000626929
2016-01-31 02:00:00,1.7424,1.814,0.000645745,0.00434679,0.000626927
2016-01-31 03:00:00,1.7787,1.9047,0.000602089,0.00405164,0.000626952
2016-01-31 04:00:00,1.7182,1.7233,0.000598451,0.00402705,0.000626959
2016-01-31 05:00:00,1.7061,1.9954,0.000605727,0.00407624,0.000626942
2016-01-31 06:00:00,1.6819,1.7233,0.000631193,0.00424841,0.000626957
2016-01-31 07:00:00,1.7061,1.7233,0.00063665,0.0042853,0.000626956
2016-01-31 08:00:00,1.6577,1.9047,0.000623917,0.00419922,0.000626956
2016-01-31 09:00:00,1.6456,1.5419,0.000720324,0.004851,0.000626984
2016-01-31 10:00:00,1.6819,1.814,0.000658478,0.00443287,0.000626958
2016-01-31 11:00:00,1.6698,1.7233,0.000694858,0.00467883,0.000626963
2016-01-31 12:00:00,1.6819,1.7233,0.000665754,0.00448206,0.000626954
2016-01-31 13:00:00,1.5972,1.7233,0.000747609,0.00503546,0.000626952
2016-01-31 14:00:00,1.6577,1.814,0.000723962,0.00487559,0.000626971
2016-01-31 15:00:00,1.5851,1.814,0.000796722,0.0053675,0.000626954
2016-01-31 16:00:00,1.6577,1.9047,0.000889491,0.00599468,0.000626971
2016-01-31 17:00:00,1.6577,1.9954,0.000867663,0.00584711,0.000626983
2016-01-31 18:00:00,1.6698,1.7233,0.000853111,0.00574873,0.000626968
2016-01-31 19:00:00,1.6456,1.814,0.000965889,0.00651119,0.000626962
2016-01-31 20:00:00,1.5851,2.1768,0.000847654,0.00571184,0.000626978
2016-01-31 21:00:00,1.4883,1.814,0.000822188,0.00553967,0.000626974
2016-01-31 22:00:00,1.6577,1.9047,0.000894948,0.00603158,0.000626939
2016-01-31 23:00:00,1.7424,1.7233,0.000911319,0.00614226,0.000626961
2016-02-01 00:00:00,1.6698,1.9047,0.00102228,0.00689242,0.000626969
2016-02-01 01:00:00,1.6214,1.814,0.00102046,0.00688012,0.000626976
2016-02-01 02:00:00,1.6093,1.9954,0.000913138,0.00615455,0.000626987
2016-02-01 03:00:00,1.6093,1.9047,0.000938604,0.00632672,0.000626996
2016-02-01 04:00:00,1.6093,1.814,0.000973165,0.00656038,0.000627032
2016-02-01 05:00:00,1.6214,1.9047,0.000884034,0.00595779,0.000627092
2016-02-01 06:00:00,1.6698,1.9047,0.00114961,0.00775325,0.000627163
2016-02-01 07:00:00,1.6577,2.0861,0.00109504,0.00738432,0.000627162
2016-02-01 08:00:00,1.7303,1.9047,0.00102592,0.00691702,0.000626771
2016-02-01 09:00:00,1.694,1.9047,0.000894948,0.00603158,0.000626794
2016-02-01 10:00:00,1.694,1.9047,0.000858568,0.00578562,0.000626946
2016-02-01 11:00:00,1.6335,1.9047,0.000905862,0.00610536,0.000627081
2016-02-01 12:00:00,1.573,1.7233,0.000956794,0.0064497,0.000627095
2016-02-01 13:00:00,1.5609,1.9047,0.000984079,0.00663416,0.0006271
2016-02-01 14:00:00,1.6214,1.814,0.00102228,0.00689242,0.000627072
2016-02-01 15:00:00,1.6093,1.7233,0.00105684,0.00712607,0.000627101
2016-02-01 16:00:00,1.6093,1.814,0.00102774,0.00692931,0.000627176
2016-02-01 17:00:00,1.6698,1.9047,0.000773075,0.00520762,0.000627149
2016-02-01 18:00:00,1.7303,1.9047,0.000831283,0.00560115,0.000627115
2016-02-01 19:00:00,1.5246,1.4512,0.000749428,0.00504775,0.000627127
2016-02-01 20:00:00,1.815,1.7233,0.000758523,0.00510924,0.000627085
2016-02-01 21:00:00,1.8029,1.9047,0.000753066,0.00507236,0.000626973
2016-02-01 22:00:00,1.9118,1.9047,0.000789446,0.00531832,0.000626692
2016-02-01 23:00:00,1.9602,2.0861,0.000829464,0.00558888,0.000626261
2016-02-02 00:00:00,2.0086,1.9954,0.000871301,0.00587173,0.000626357
2016-02-02 01:00:00,NaN,NaN,NaN,NaN,NaN
2016-02-02 02:00:00,NaN,NaN,NaN,NaN,NaN
2016-02-02 03:00:00,NaN,NaN,NaN,NaN,NaN
2016-02-02 04:00:00,NaN,NaN,NaN,NaN,NaN
2016-02-02 05:00:00,NaN,NaN,NaN,NaN,NaN
2016-02-02 06:00:00,NaN,NaN,NaN,NaN,NaN
2016-02-02 07:00:00,NaN,NaN,NaN,NaN,NaN
2016-02-02 08:00:00,NaN,NaN,NaN,NaN,NaN
2016-02-02 09:00:00,NaN,NaN,NaN,NaN,NaN
2016-02-02 10:00:00,NaN,NaN,NaN,NaN,NaN
2016-02-02 11:00:00,NaN,NaN,NaN,NaN,NaN
2016-02-02 12:00:00,NaN,NaN,NaN,NaN,NaN
2016-02-02 13:00:00,NaN,NaN,NaN,NaN,NaN
2016-02-02 14:00:00,NaN,NaN,NaN,NaN,NaN
2016-02-02 15:00:00,NaN,NaN,NaN,NaN,NaN
2016-02-02 16:00:00,NaN,NaN,NaN,NaN,NaN
2016-02-02 17:00:00,NaN,NaN,NaN,NaN,NaN
2016-02-02 18:00:00,NaN,NaN,NaN,NaN,NaN
2016-02-02 19:00:00,NaN,NaN,NaN,NaN,NaN
2016-02-02 20:00:00,NaN,NaN,NaN,NaN,NaN
2016-02-02 21:00:00,NaN,NaN,NaN,NaN,NaN
2016-02-02 22:00:00,NaN,NaN,NaN,NaN,NaN
2016-02-02 23:00:00,NaN,NaN,NaN,NaN,NaN
2016-02-03 00:00:00,1.7787,1.9047,0.00104774,0.00706458,0.000627234
2016-02-03 01:00:00,1.7303,1.814,0.00107321,0.00723675,0.000627227
2016-02-03 02:00:00,1.8634,1.9954,0.00100045,0.00674484,0.000627264
2016-02-03 03:00:00,1.7545,1.814,0.00114779,0.00774095,0.000627238
2016-02-03 04:00:00,1.7061,1.814,0.00107503,0.00724904,0.000627243
2016-02-03 05:00:00,1.7061,1.9047,0.00106593,0.00718756,0.000627239
2016-02-03 06:00:00,1.7787,1.7233,0.000976803,0.00658497,0.000627205
2016-02-03 07:00:00,1.7787,1.9954,0.00094588,0.00637591,0.000627153
2016-02-03 08:00:00,1.6698,1.814,0.000934966,0.00630213,0.000627054
2016-02-03 09:00:00,1.6093,1.9954,0.000934966,0.00630213,0.000626999
2016-02-03 10:00:00,1.5004,1.9954,0.00098226,0.00662187,0.000626908
2016-02-03 11:00:00,1.5488,2.0861,0.000971346,0.00654808,0.000626903
2016-02-03 12:00:00,1.6093,2.0861,0.000984079,0.00663417,0.000626863
2016-02-03 13:00:00,1.6214,1.9047,0.000942242,0.00635132,0.000626845
2016-02-03 14:00:00,1.6093,1.9047,0.000896767,0.00604388,0.000626863
2016-02-03 15:00:00,1.6577,1.9954,0.000896767,0.00604388,0.000626896
2016-02-03 16:00:00,1.7061,1.9047,0.000809455,0.00545359,0.000626929
2016-02-03 17:00:00,1.7666,1.9047,0.000793084,0.0053429,0.000626978
2016-02-03 18:00:00,1.8029,1.9954,0.000785808,0.00529371,0.000627014
2016-02-03 19:00:00,1.8271,1.9047,0.000793084,0.0053429,0.000627031
2016-02-03 20:00:00,1.8271,1.9954,0.000769437,0.00518303,0.000627032
2016-02-03 21:00:00,1.7908,1.9047,0.00074579,0.00502316,0.000627035
2016-02-03 22:00:00,1.7424,1.814,0.00074579,0.00502316,0.000627053
2016-02-03 23:00:00,1.7908,1.6326,0.000663935,0.00446976,0.000627073
2016-02-04 00:00:00,1.7182,1.814,0.000687582,0.00462963,0.00062708
2016-02-04 01:00:00,1.7787,1.814,0.000642107,0.00432219,0.000627137
2016-02-04 02:00:00,1.694,1.7233,0.000633012,0.0042607,0.000627232
2016-02-04 03:00:00,1.5609,1.814,0.000758523,0.00510924,0.000627219
2016-02-04 04:00:00,1.5125,1.9954,0.000707591,0.0047649,0.00062724
2016-02-04 05:00:00,1.4399,1.7233,0.000720324,0.00485099,0.000627246
2016-02-04 06:00:00,1.452,1.814,0.000733057,0.00493707,0.000627264
2016-02-04 07:00:00,1.5125,1.9954,0.00065484,0.00440827,0.000627259
2016-02-04 08:00:00,1.5367,1.814,0.000587537,0.00395325,0.000627255
2016-02-04 09:00:00,1.5972,1.7233,0.000574804,0.00386717,0.00062726
2016-02-04 10:00:00,1.6577,1.814,0.000540243,0.00363351,0.000627241
2016-02-04 11:00:00,1.7061,1.9954,0.000551157,0.0037073,0.000627238
2016-02-04 12:00:00,1.6698,1.9954,0.000623917,0.00419921,0.000627229
2016-02-04 13:00:00,1.6698,2.1768,0.000567528,0.00381798,0.000627237
2016-02-04 14:00:00,1.6456,1.814,0.000594813,0.00400245,0.00062723
2016-02-04 15:00:00,1.6819,1.9954,0.000614822,0.00413772,0.000627234
2016-02-04 16:00:00,1.7061,1.9047,0.000627555,0.0042238,0.000627231
2016-02-04 17:00:00,1.694,1.9047,0.000613003,0.00412542,0.000627228
2016-02-04 18:00:00,1.7545,1.9047,0.000620279,0.00417461,0.000627217
2016-02-04 19:00:00,1.8755,1.9047,0.000605727,0.00407623,0.000627197
2016-02-04 20:00:00,1.8755,1.9047,0.000629374,0.0042361,0.000627166
2016-02-04 21:00:00,1.8876,1.9047,0.000683944,0.00460504,0.000627154
