time,Barometric Pressure,Wind Speed,Significant Wave Height
2018-02-11T09:00:00Z,1018.364,2.332,2.17
2018-02-11T10:00:00Z,1019.003,2.941,2.05
2018-02-11T11:00:00Z,1018.692,3.294,2.32
2018-02-11T12:00:00Z,1019.145,5.492,2.16
2018-02-11T13:00:00Z,1019.366,3.211,2.29
2018-02-11T14:00:00Z,1019.333,3.89,2.59
2018-02-11T15:00:00Z,1019.184,4.37,2.44
2018-02-11T16:00:00Z,1018.421,4.92,2.14
2018-02-11T17:00:00Z,1017.161,7.016,2.49
2018-02-11T18:00:00Z,1016.778,8.625,2.05
2018-02-11T19:00:00Z,1016.131,8.436,2.42
2018-02-11T20:00:00Z,1015.828,8.746,2.39
2018-02-11T21:00:00Z,1015.76,8.402,2.71
2018-02-11T22:00:00Z,1016.081,8.1,2.71
2018-02-11T23:00:00Z,1015.966,8.644,2.7
2018-02-12T00:00:00Z,1015.862,9.23,3.09
2018-02-12T01:00:00Z,1016.054,8.973,3.08
2018-02-12T02:00:00Z,1015.765,8.4,2.36
2018-02-12T03:00:00Z,1015.356,8.691,2.59
2018-02-12T04:00:00Z,1015.133,9.741,2.51
2018-02-12T05:00:00Z,1015.11,10.04,3.24
2018-02-12T06:00:00Z,1015.487,9.739,3.26
2018-02-12T07:00:00Z,1015.694,9.331,2.54
2018-02-12T08:00:00Z,1015.879,7.546,2.89
2018-02-12T09:00:00Z,1016.698,7.878,3.69
2018-02-12T10:00:00Z,1017.515,7.415,2.23
2018-02-12T11:00:00Z,1018.187,7.033,3.08
2018-02-12T12:00:00Z,1018.722,5.27,2.14
2018-02-12T13:00:00Z,1020.016,5.548,2.7
2018-02-12T14:00:00Z,1021.155,7.659,2.03
2018-02-12T15:00:00Z,1022.608,7.43,2.56
2018-02-12T16:00:00Z,1023.289,7.958,2.69
2018-02-12T17:00:00Z,1024.066,7.891,2.08
2018-02-12T18:00:00Z,1024.884,8.442,1.81
2018-02-12T19:00:00Z,1026.104,8.086,1.97
2018-02-12T20:00:00Z,1026.581,6.847,2.01
2018-02-12T21:00:00Z,1028.367,8.273,1.74
2018-02-12T22:00:00Z,1029.552,7.926,1.9
2018-02-12T23:00:00Z,1030.793,8.149,1.75
2018-02-13T00:00:00Z,1031.809,8.544,1.7
2018-02-13T01:00:00Z,1032.63,7.524,1.8
2018-02-13T02:00:00Z,1033.42,8.439,1.61
2018-02-13T03:00:00Z,1033.979,9.081,1.74
2018-02-13T04:00:00Z,1034.763,8.584,1.94
2018-02-13T05:00:00Z,1035.483,8.046,1.5
2018-02-13T06:00:00Z,1036.226,8.372,1.6
2018-02-13T07:00:00Z,1036.72,8.15,1.77
2018-02-13T08:00:00Z,1037.199,7.973,1.52
2018-02-13T09:00:00Z,1037.683,8.065,1.48
2018-02-13T10:00:00Z,1038.603,8.08,1.56
2018-02-13T11:00:00Z,1039.542,8.231,1.59
2018-02-13T12:00:00Z,1040.644,7.731,1.63
2018-02-13T13:00:00Z,1041.536,7.759,1.58
2018-02-13T14:00:00Z,1042.019,7.676,1.62
2018-02-13T15:00:00Z,1042.533,7.025,1.78
2018-02-13T16:00:00Z,1042.059,6.412,1.75
2018-02-13T17:00:00Z,1041.34,6.184,1.67
2018-02-13T18:00:00Z,1041.232,5.547,1.74
2018-02-13T19:00:00Z,1040.694,5.091,1.6
2018-02-13T20:00:00Z,1040.18,5.017,1.58
2018-02-13T21:00:00Z,1040.241,4.504,1.28
2018-02-13T22:00:00Z,1040.006,4.058,1.21
2018-02-13T23:00:00Z,1039.702,4.424,1.04
2018-02-14T00:00:00Z,1039.021,4.216,1.19
2018-02-14T01:00:00Z,1038.57,4.173,0.91
2018-02-14T02:00:00Z,1038.045,4.369,0.96
2018-02-14T03:00:00Z,1036.919,5.248,1.05
2018-02-14T04:00:00Z,1035.547,5.642,0.87
2018-02-14T05:00:00Z,1034.445,5.635,0.77
2018-02-14T06:00:00Z,1033.476,4.689,0.79
2018-02-14T07:00:00Z,1032.33,4.159,0.89
2018-02-14T08:00:00Z,1030.874,3.972,0.76
2018-02-14T09:00:00Z,1030.187,3.014,0.98
2018-02-14T10:00:00Z,1029.952,1.992,0.9
2018-02-14T11:00:00Z,1029.201,1.183,0.95
2018-02-14T12:00:00Z,1028.592,1.334,0.91
2018-02-14T13:00:00Z,1027.959,1.234,0.97
2018-02-14T14:00:00Z,1027.368,1.27,1.01
2018-02-14T15:00:00Z,1026.647,1.71,1.01
2018-02-14T16:00:00Z,1025.827,4.262,1.06
2018-02-14T17:00:00Z,1024.944,6.371,0.97
2018-02-14T18:00:00Z,1023.867,6.395,1.13
2018-02-14T19:00:00Z,1023.02,7.437,1.07
2018-02-14T20:00:00Z,1022.325,8.049,1.36
2018-02-14T21:00:00Z,1021.628,8.39,1.35
2018-02-14T22:00:00Z,1021.23,9.25,1.44
2018-02-14T23:00:00Z,1020.917,8.626,1.68
2018-02-15T00:00:00Z,1020.784,8.134,1.6
2018-02-15T01:00:00Z,1020.493,7.778,1.37
2018-02-15T02:00:00Z,1019.993,7.768,1.97
2018-02-15T03:00:00Z,1019.716,7.941,1.72
2018-02-15T04:00:00Z,1019.101,7.351,1.66
2018-02-15T05:00:00Z,1018.654,6.117,1.67
2018-02-15T06:00:00Z,1018.513,5.347,1.28
2018-02-15T07:00:00Z,1018.025,6.24,1.42
2018-02-15T08:00:00Z,1016.294,4.495,1.56
2018-02-15T09:00:00Z,1015.306,4.747,1.64
2018-02-15T10:00:00Z,1014.808,5.014,1.31
2018-02-15T11:00:00Z,1014.771,4.531,1.23
2018-02-15T12:00:00Z,1014.529,4.07,1.45
2018-02-15T13:00:00Z,1014.349,4.237,1.35
2018-02-15T14:00:00Z,1014.05,6.238,1.33
2018-02-15T15:00:00Z,1013.33,7.087,1.51
2018-02-15T16:00:00Z,1012.408,6.917,1.61
2018-02-15T17:00:00Z,1011.143,7.45,1.62
2018-02-15T18:00:00Z,1010.391,7.578,1.43
2018-02-15T19:00:00Z,1010.021,7.018,1.65
2018-02-15T20:00:00Z,1009.251,6.837,1.62
2018-02-15T21:00:00Z,1009.228,7.403,1.6
2018-02-15T22:00:00Z,1008.926,6.223,1.82
2018-02-15T23:00:00Z,1008.949,5.883,1.7
2018-02-16T00:00:00Z,1009.024,6.04,1.49
2018-02-16T01:00:00Z,1008.767,5.699,1.56
2018-02-16T02:00:00Z,1008.459,4.905,1.82
2018-02-16T03:00:00Z,1007.922,4.87,1.6
2018-02-16T04:00:00Z,1006.895,4.958,1.64
2018-02-16T05:00:00Z,1005.861,5.254,1.92
2018-02-16T06:00:00Z,1004.929,4.843,1.69
2018-02-16T07:00:00Z,1003.35,4.381,1.44
2018-02-16T08:00:00Z,1001.802,5.438,1.77
2018-02-16T09:00:00Z,1000.947,7.655,1.39
2018-02-16T10:00:00Z,1001.22,8.041,1.7
2018-02-16T11:00:00Z,1000.906,6.423,1.62
2018-02-16T12:00:00Z,1001.301,4.841,1.6
2018-02-16T13:00:00Z,1002.55,5.137,1.42
2018-02-16T14:00:00Z,1002.737,5.648,1.53
2018-02-16T15:00:00Z,1002.554,5.518,1.45
2018-02-16T16:00:00Z,1001.529,4.544,1.4
2018-02-16T17:00:00Z,1000.796,5.818,1.51
2018-02-16T18:00:00Z,1001.393,6.559,1.39
2018-02-16T19:00:00Z,1002.379,6.707,2
2018-02-16T20:00:00Z,1003.295,6.105,1.41
2018-02-16T21:00:00Z,1004.443,6.365,1.75
2018-02-16T22:00:00Z,1005.666,6.558,1.38
2018-02-16T23:00:00Z,1007.417,8.194,1.61
2018-02-17T00:00:00Z,1009.324,8.266,1.77
2018-02-17T01:00:00Z,1010.995,8.666,1.81
2018-02-17T02:00:00Z,1012.818,11.133,1.76
2018-02-17T03:00:00Z,1014.838,11.837,1.91
2018-02-17T04:00:00Z,1016.748,11.43,2.29
2018-02-17T05:00:00Z,1018.515,10.54,2.59
2018-02-17T06:00:00Z,1019.892,10.437,2.62
2018-02-17T07:00:00Z,1021.305,10.014,2.3
2018-02-17T08:00:00Z,1022.459,9.165,2.11
2018-02-17T09:00:00Z,1023.625,8.887,1.95
2018-02-17T10:00:00Z,1025.266,7.714,1.75
2018-02-17T11:00:00Z,1026.867,6.836,1.72
2018-02-17T12:00:00Z,1028.261,6.1,1.75
2018-02-17T13:00:00Z,1029.221,6.264,1.58
2018-02-17T14:00:00Z,1028.853,6.134,1.65
2018-02-17T15:00:00Z,1028.788,6.153,1.37
2018-02-17T16:00:00Z,1028.605,5.692,1.24
2018-02-17T17:00:00Z,1027.821,5.867,1.17
2018-02-17T18:00:00Z,1027.128,6.149,1.31
2018-02-17T19:00:00Z,1026.485,6.066,1.01
2018-02-17T20:00:00Z,1027.238,5.209,1.05
2018-02-17T21:00:00Z,1026.648,6.791,0.98
2018-02-17T22:00:00Z,1024.771,8.366,1.2
2018-02-17T23:00:00Z,1024.181,7.691,1.03
2018-02-18T00:00:00Z,1021.691,8.347,1.09
2018-02-18T01:00:00Z,1020.665,8.634,1.29
2018-02-18T02:00:00Z,1019.133,7.716,1.22
2018-02-18T03:00:00Z,1016.787,7.84,1.46
2018-02-18T04:00:00Z,1014.127,7.726,1.48
2018-02-18T05:00:00Z,1011.731,7.221,1.61
2018-02-18T06:00:00Z,1008.101,9.819,2.02
2018-02-18T07:00:00Z,1007.292,8.113,1.85
2018-02-18T08:00:00Z,1006.993,5.804,2.43
2018-02-18T09:00:00Z,1008.357,5.573,2.34
2018-02-18T10:00:00Z,1011.329,11.559,1.9
2018-02-18T11:00:00Z,1013.345,12.919,2.39
2018-02-18T12:00:00Z,1015.527,13.56,3.42
2018-02-18T13:00:00Z,1017.759,12.854,3.12
2018-02-18T14:00:00Z,1019.444,12.273,4.21
2018-02-18T15:00:00Z,1021.604,11.241,3.57
2018-02-18T16:00:00Z,1023.178,10.105,3.76
2018-02-18T17:00:00Z,1024.174,9.26,2.99
2018-02-18T18:00:00Z,1024.684,9.061,2.69
2018-02-18T19:00:00Z,1025.942,8.091,2.74
2018-02-18T20:00:00Z,1027.278,7.666,2.15
2018-02-18T21:00:00Z,1028.133,6.863,1.94
2018-02-18T22:00:00Z,1029.014,6.374,1.94
2018-02-18T23:00:00Z,1030.672,6.096,1.87
2018-02-19T00:00:00Z,1031.49,6.065,1.68
2018-02-19T01:00:00Z,1032.018,5.658,1.35
2018-02-19T02:00:00Z,1032.965,5.172,1.41
2018-02-19T03:00:00Z,1033.616,4.548,1.38
2018-02-19T04:00:00Z,1033.996,4.156,1.04
2018-02-19T05:00:00Z,1034.137,3.83,1.23
2018-02-19T06:00:00Z,1034.375,2.959,1.03
2018-02-19T07:00:00Z,1034.52,2.713,0.94
2018-02-19T08:00:00Z,1034.693,3.665,0.93
2018-02-19T09:00:00Z,1035.007,5.324,1.05
2018-02-19T10:00:00Z,1035.03,5.902,1.08
2018-02-19T11:00:00Z,1034.914,6.138,0.73
2018-02-19T12:00:00Z,1035.227,5.595,1.01
2018-02-19T13:00:00Z,1035.114,5.996,1.29
2018-02-19T14:00:00Z,1034.958,6.042,1.19
2018-02-19T15:00:00Z,1034.544,6.05,1.5
2018-02-19T16:00:00Z,1033.574,6.26,1.3
2018-02-19T17:00:00Z,1032.215,6.651,1.31
2018-02-19T18:00:00Z,1031.606,5.979,1.34
2018-02-19T19:00:00Z,1030.892,5.767,1.31
2018-02-19T20:00:00Z,1030.701,5.536,1.4
2018-02-19T21:00:00Z,1030.843,5.27,1.42
2018-02-19T22:00:00Z,1030.703,5.208,1.53
2018-02-19T23:00:00Z,1030.446,5.323,1.42
2018-02-20T00:00:00Z,1030.494,5.539,1.12
2018-02-20T01:00:00Z,1029.955,6.253,1.59
2018-02-20T02:00:00Z,1029.965,6.109,1.26
2018-02-20T03:00:00Z,1029.657,5.973,1.63
2018-02-20T04:00:00Z,1029.394,5.398,1.31
2018-02-20T05:00:00Z,1028.903,6.089,1.27
2018-02-20T06:00:00Z,1028.307,7.512,1.45
2018-02-20T07:00:00Z,1028.104,6.703,1.54
2018-02-20T08:00:00Z,1027.759,6.905,1.36
2018-02-20T09:00:00Z,1027.832,6.717,1.48
2018-02-20T10:00:00Z,1027.984,5.653,1.38
2018-02-20T11:00:00Z,1027.968,6.307,1.42
2018-02-20T12:00:00Z,1028.625,6.097,1.63
2018-02-20T13:00:00Z,1029.056,5.233,1.61
2018-02-20T14:00:00Z,1028.886,5.463,1.78
2018-02-20T15:00:00Z,1028.911,6.54,1.68
2018-02-20T16:00:00Z,1028.601,6.816,1.56
2018-02-20T17:00:00Z,1028.14,6.178,1.44
2018-02-20T18:00:00Z,1027.666,6.554,1.5
2018-02-20T19:00:00Z,1027.607,6.384,1.53
2018-02-20T20:00:00Z,1027.847,6.055,1.43
2018-02-20T21:00:00Z,1028.165,5.933,1.43
2018-02-20T22:00:00Z,1028.317,7.435,1.37
2018-02-20T23:00:00Z,1028.735,7.029,1.45
2018-02-21T00:00:00Z,1029.007,6.82,1.24
2018-02-21T01:00:00Z,1029.191,6.86,1.68
2018-02-21T02:00:00Z,1029.329,6.716,1.55
2018-02-21T03:00:00Z,1029.453,6.382,1.56
2018-02-21T04:00:00Z,1029.62,6.111,1.28
2018-02-21T05:00:00Z,1029.362,7.373,1.51
2018-02-21T06:00:00Z,1029.191,7.781,1.29
2018-02-21T07:00:00Z,1028.708,7.77,1.5
2018-02-21T08:00:00Z,1028.632,7.122,1.39
2018-02-21T09:00:00Z,1028.549,7.324,1.5
2018-02-21T10:00:00Z,1028.368,8.323,1.54
2018-02-21T11:00:00Z,1028.36,8.635,1.71
2018-02-21T12:00:00Z,1028.419,9.034,1.49
2018-02-21T13:00:00Z,1028.413,8.658,1.78
2018-02-21T14:00:00Z,1028.478,7.661,1.49
2018-02-21T15:00:00Z,1028.285,7.837,1.54
2018-02-21T16:00:00Z,1027.949,7.889,1.69
2018-02-21T17:00:00Z,1027.102,7.883,1.72
2018-02-21T18:00:00Z,1026.303,7.977,1.53
2018-02-21T19:00:00Z,1025.616,8.505,1.59
2018-02-21T20:00:00Z,1025.502,8.705,1.4
2018-02-21T21:00:00Z,1025.561,8.604,1.86
2018-02-21T22:00:00Z,1025.811,8.475,1.9
2018-02-21T23:00:00Z,1026.381,7.622,1.63
2018-02-22T00:00:00Z,1026.146,8.139,1.67
2018-02-22T01:00:00Z,1026.694,7.339,1.53
2018-02-22T02:00:00Z,1026.96,6.825,1.78
2018-02-22T03:00:00Z,1027.266,6.246,1.67
2018-02-22T04:00:00Z,1028.298,5.459,1.5
2018-02-22T05:00:00Z,1028.947,3.845,1.39
2018-02-22T06:00:00Z,1029.106,4.038,1.36
2018-02-22T07:00:00Z,1029.695,2.638,1.25
2018-02-22T08:00:00Z,1030.513,3.37,1.26
2018-02-22T09:00:00Z,1031.074,7.646,1.04
2018-02-22T10:00:00Z,1032.269,8.859,1.26
2018-02-22T11:00:00Z,1033.132,9.233,1.15
2018-02-22T12:00:00Z,1033.852,9.672,1.28
2018-02-22T13:00:00Z,1033.866,9.961,1.4
2018-02-22T14:00:00Z,1033.547,9.392,1.45
2018-02-22T15:00:00Z,1033.584,9.683,1.38
2018-02-22T16:00:00Z,1033.587,9.301,1.66
2018-02-22T17:00:00Z,1033.859,8.601,1.93
2018-02-22T18:00:00Z,1032.956,9.071,1.63
2018-02-22T19:00:00Z,1032.568,9.222,1.71
2018-02-22T20:00:00Z,1032.499,9.093,1.77
2018-02-22T21:00:00Z,1033.437,8.667,1.7
2018-02-22T22:00:00Z,1034.506,9.316,1.97
2018-02-22T23:00:00Z,1035.552,10.03,2.03
2018-02-23T00:00:00Z,1036.358,10.214,1.5
2018-02-23T01:00:00Z,1035.319,8.791,1.94
2018-02-23T02:00:00Z,1035.403,8.734,1.83
2018-02-23T03:00:00Z,1035.538,8.548,1.9
2018-02-23T04:00:00Z,1035.98,8.549,2.07
2018-02-23T05:00:00Z,1036.48,8.746,2.24
2018-02-23T06:00:00Z,1036.516,8.547,1.82
2018-02-23T07:00:00Z,1036.472,8.09,1.91
2018-02-23T08:00:00Z,1036.422,7.749,1.73
2018-02-23T09:00:00Z,1036.316,7.862,1.81
2018-02-23T10:00:00Z,1036.535,7.28,1.76
2018-02-23T11:00:00Z,1037.067,6.82,1.57
2018-02-23T12:00:00Z,1036.402,8.343,1.28
2018-02-23T13:00:00Z,1036.75,7.962,1.68
2018-02-23T14:00:00Z,1036.358,7.813,1.53
2018-02-23T15:00:00Z,1035.532,8.263,1.54
2018-02-23T16:00:00Z,1034.648,7.984,1.66
2018-02-23T17:00:00Z,1033.314,7.561,1.38
2018-02-23T18:00:00Z,1031.773,7.709,1.62
2018-02-23T19:00:00Z,1030.356,7.578,1.48
2018-02-23T20:00:00Z,1029.319,6.941,1.45
2018-02-23T21:00:00Z,1028.426,6.529,1.29
2018-02-23T22:00:00Z,1027.373,5.342,1.22
2018-02-23T23:00:00Z,1025.953,4.748,1.25
2018-02-24T00:00:00Z,1024.455,4.825,1.34
2018-02-24T01:00:00Z,1022.76,5.499,1.52
2018-02-24T02:00:00Z,1021.533,5.988,1.67
2018-02-24T03:00:00Z,1020.783,6.769,1.57
2018-02-24T04:00:00Z,1020.522,8.004,1.24
2018-02-24T05:00:00Z,1020.145,8.045,1.25
2018-02-24T06:00:00Z,1020.482,8.353,1.38
2018-02-24T07:00:00Z,1020.203,7.412,1.32
2018-02-24T08:00:00Z,1019.906,8.167,1.32
2018-02-24T09:00:00Z,1019.819,8.31,1.46
2018-02-24T10:00:00Z,1019.945,9.092,1.67
2018-02-24T11:00:00Z,1020.399,8.162,1.88
2018-02-24T12:00:00Z,1021.177,7.649,1.56
2018-02-24T13:00:00Z,1021.358,7.439,1.74
2018-02-24T14:00:00Z,1021.228,6.391,1.55
2018-02-24T15:00:00Z,1020.802,4.894,1.34
2018-02-24T16:00:00Z,1020.786,4.817,1.41
2018-02-24T17:00:00Z,1020.117,4.238,1.35
2018-02-24T18:00:00Z,1019.651,3.958,1.09
2018-02-24T19:00:00Z,1019.957,4.211,1.07
2018-02-24T20:00:00Z,1020.023,3.143,1.04
2018-02-24T21:00:00Z,1020.794,2.501,1.02
2018-02-24T22:00:00Z,1021.245,1.779,0.95
2018-02-24T23:00:00Z,1021.628,2.992,0.93
2018-02-25T00:00:00Z,1022.044,3.451,0.94
2018-02-25T01:00:00Z,1022.315,3.107,0.86
2018-02-25T02:00:00Z,1022.04,3.246,0.75
2018-02-25T03:00:00Z,1022.351,3.283,0.74
2018-02-25T04:00:00Z,1023.085,3.847,0.65
2018-02-25T05:00:00Z,1023.337,5.753,0.63
2018-02-25T06:00:00Z,1022.979,7.006,0.59
2018-02-25T07:00:00Z,1022.63,6.707,0.68
2018-02-25T08:00:00Z,1022.285,6.599,0.73
2018-02-25T09:00:00Z,1021.582,7.789,0.87
2018-02-25T10:00:00Z,1021.198,8.627,1.22
2018-02-25T11:00:00Z,1020.934,9.437,1.32
2018-02-25T12:00:00Z,1020.02,10.467,1.5
2018-02-25T13:00:00Z,1020.075,9.678,1.66
2018-02-25T14:00:00Z,1019.371,9.406,1.99
2018-02-25T15:00:00Z,1017.867,8.003,1.99
2018-02-25T16:00:00Z,1016.188,8.687,1.97
2018-02-25T17:00:00Z,1014.527,8.691,2.37
2018-02-25T18:00:00Z,1013.332,7.775,2.35
2018-02-25T19:00:00Z,1012.394,6.966,2.83
2018-02-25T20:00:00Z,1011.357,6.039,2.56
2018-02-25T21:00:00Z,1011.718,6.195,2.23
2018-02-25T22:00:00Z,1012.507,5.688,2.23
2018-02-25T23:00:00Z,1012.689,5.981,1.85
2018-02-26T00:00:00Z,1012.951,5.886,1.89
2018-02-26T01:00:00Z,1013.858,6.281,1.6
2018-02-26T02:00:00Z,1014.328,6.107,1.76
2018-02-26T03:00:00Z,1014.689,6.124,1.63
2018-02-26T04:00:00Z,1014.812,6.211,1.48
2018-02-26T05:00:00Z,1014.94,5.61,1.48
2018-02-26T06:00:00Z,1015.564,4.06,1.84
2018-02-26T07:00:00Z,1015.896,4.474,1.43
2018-02-26T08:00:00Z,1016.093,4.93,1.33
2018-02-26T09:00:00Z,1016.405,5,1.63
2018-02-26T10:00:00Z,1016.606,4.569,1.4
2018-02-26T11:00:00Z,1016.934,4.489,1.45
2018-02-26T12:00:00Z,1017.627,4.68,1.55
2018-02-26T13:00:00Z,1018.464,5.282,1.33
2018-02-26T14:00:00Z,1018.706,5.326,1.4
2018-02-26T15:00:00Z,1019.225,6.163,1.41
2018-02-26T16:00:00Z,1019.107,6.861,1.42
2018-02-26T17:00:00Z,1018.788,6.016,1.22
2018-02-26T18:00:00Z,1018.26,6.154,1.3
2018-02-26T19:00:00Z,1018.208,6.3,1.2
2018-02-26T20:00:00Z,1018.128,6.184,1.19
2018-02-26T21:00:00Z,1018.714,7.183,1.19
2018-02-26T22:00:00Z,1019.472,6.565,0.98
2018-02-26T23:00:00Z,1020.25,7.049,0.93
2018-02-27T00:00:00Z,1020.628,7.342,0.99
2018-02-27T01:00:00Z,1020.706,7.009,1.01
2018-02-27T02:00:00Z,1021.216,7.04,1.01
2018-02-27T03:00:00Z,1021.519,6.66,0.72
2018-02-27T04:00:00Z,1022.063,6.873,1.07
2018-02-27T05:00:00Z,1022.916,6.611,0.91
2018-02-27T06:00:00Z,1023.399,9.142,1
2018-02-27T07:00:00Z,1023.563,10.104,1.24
2018-02-27T08:00:00Z,1024.04,10.691,1.44
2018-02-27T09:00:00Z,1024.799,9.837,1.68
2018-02-27T10:00:00Z,1025.268,8.391,1.8
2018-02-27T11:00:00Z,1025.797,7.006,1.67
2018-02-27T12:00:00Z,1026.488,6.906,1.43
2018-02-27T13:00:00Z,1027.275,5.965,1.42
2018-02-27T14:00:00Z,1027.885,5.239,1.09
2018-02-27T15:00:00Z,1027.837,5.061,1.02
2018-02-27T16:00:00Z,1027.739,4.964,0.81
2018-02-27T17:00:00Z,1027.163,4.288,0.95
2018-02-27T18:00:00Z,1026.487,4.516,0.89
2018-02-27T19:00:00Z,1026.286,5.069,0.73
2018-02-27T20:00:00Z,1026.164,5.092,0.87
2018-02-27T21:00:00Z,1025.86,4.898,0.84
2018-02-27T22:00:00Z,1025.615,4.362,0.78
2018-02-27T23:00:00Z,1025.572,4.802,0.82
2018-02-28T00:00:00Z,1025.456,5.442,0.8
2018-02-28T01:00:00Z,1025.361,5.619,0.81
2018-02-28T02:00:00Z,1025.296,5.303,0.79
2018-02-28T03:00:00Z,1024.977,5.37,0.8
2018-02-28T04:00:00Z,1024.114,5.889,0.87
2018-02-28T05:00:00Z,1023.653,6.236,0.82
2018-02-28T06:00:00Z,1023.439,6.114,0.86
2018-02-28T07:00:00Z,1023.292,6.55,0.82
2018-02-28T08:00:00Z,1023.018,6.129,0.98
2018-02-28T09:00:00Z,1022.645,6.8,1.02
2018-02-28T10:00:00Z,1022.479,6.653,1.03
2018-02-28T11:00:00Z,1022.351,6.255,0.89
2018-02-28T12:00:00Z,1022.028,5.898,1.15
2018-02-28T13:00:00Z,1021.445,5.976,1.09
2018-02-28T14:00:00Z,1021.621,5.994,1.02
2018-02-28T15:00:00Z,1021.18,6.745,1.21
2018-02-28T16:00:00Z,1020.623,6.484,1.17
2018-02-28T17:00:00Z,1019.438,6.563,1.21
2018-02-28T18:00:00Z,1018.122,7.016,1.19
2018-02-28T19:00:00Z,1017.193,7.083,1.26
2018-02-28T20:00:00Z,1016.701,6.692,1.24
2018-02-28T21:00:00Z,1016.135,6.544,1.3
2018-02-28T22:00:00Z,1015.659,7.234,1.31
2018-02-28T23:00:00Z,1015.072,7.09,1.4
2018-03-01T00:00:00Z,1014.319,6.751,1.33
2018-03-01T01:00:00Z,1014.01,7.735,1.34
2018-03-01T02:00:00Z,1013.698,7.292,1.34
2018-03-01T03:00:00Z,1013.269,7.623,1.47
2018-03-01T04:00:00Z,1012.907,6.055,1.31
2018-03-01T05:00:00Z,1012.837,6.157,1.47
2018-03-01T06:00:00Z,1012.504,5.075,1.55
2018-03-01T07:00:00Z,1012.059,5.338,1.51
2018-03-01T08:00:00Z,1011.686,5.054,1.56
2018-03-01T09:00:00Z,1011.632,4.728,1.5
2018-03-01T10:00:00Z,1011.078,4.453,1.28
2018-03-01T11:00:00Z,1011.286,4.519,1.19
2018-03-01T12:00:00Z,1011.561,4.433,1.51
2018-03-01T13:00:00Z,1011.483,3.097,1.29
2018-03-01T14:00:00Z,1011.362,1.885,1.48
2018-03-01T15:00:00Z,1011.395,1.485,1.39
2018-03-01T16:00:00Z,1011.494,1.33,1.29
2018-03-01T17:00:00Z,1010.755,0.733,1.19
2018-03-01T18:00:00Z,1010.13,0.714,1.39
2018-03-01T19:00:00Z,1009.362,2.366,1.37
2018-03-01T20:00:00Z,1008.837,3.119,1.35
2018-03-01T21:00:00Z,1008.164,3.901,1.09
2018-03-01T22:00:00Z,1006.918,4.473,1.31
2018-03-01T23:00:00Z,1006.069,5.943,1.12
2018-03-02T00:00:00Z,1004.768,6.827,1.07
2018-03-02T01:00:00Z,1004.415,7.084,1.02
2018-03-02T02:00:00Z,1003.478,6.902,1.25
2018-03-02T03:00:00Z,1001.88,6.933,1.09
2018-03-02T04:00:00Z,999.695,7.342,1.34
2018-03-02T05:00:00Z,997.359,7.586,1.46
2018-03-02T06:00:00Z,994.919,8.449,1.59
2018-03-02T07:00:00Z,992.307,8.592,1.62
2018-03-02T08:00:00Z,989.226,9.493,1.69
2018-03-02T09:00:00Z,987.017,8.198,1.76
2018-03-02T10:00:00Z,984.318,7.706,2.44
2018-03-02T11:00:00Z,982.66,6.207,2.38
2018-03-02T12:00:00Z,981.901,3.778,2.74
2018-03-02T13:00:00Z,981.163,3.87,3.11
2018-03-02T14:00:00Z,980.34,6.231,2.5
2018-03-02T15:00:00Z,979.234,6.633,2.15
2018-03-02T16:00:00Z,978.053,6.878,2.78
2018-03-02T17:00:00Z,976.634,5.325,2.54
2018-03-02T18:00:00Z,975.855,3.855,3.06
2018-03-02T19:00:00Z,976.286,2.639,3.19
2018-03-02T20:00:00Z,977.25,4.276,2.86
2018-03-02T21:00:00Z,978.922,8.463,3.59
2018-03-02T22:00:00Z,980.424,14.815,2.68
2018-03-02T23:00:00Z,981.519,17.67,3.35
2018-03-03T00:00:00Z,982.021,19.091,4.03
2018-03-03T01:00:00Z,983.689,16.35,6.15
2018-03-03T02:00:00Z,988.092,17.708,7.48
2018-03-03T03:00:00Z,991.169,17.398,5.68
2018-03-03T04:00:00Z,992.929,17.195,6.1
2018-03-03T05:00:00Z,994.249,16.376,5.8
2018-03-03T06:00:00Z,995.193,16.169,6.84
2018-03-03T07:00:00Z,995.503,17.622,6.12
2018-03-03T08:00:00Z,995.794,18.129,5.24
2018-03-03T09:00:00Z,996.318,18.735,6.34
2018-03-03T10:00:00Z,997.348,18.591,6.18
2018-03-03T11:00:00Z,999.041,16.876,6.73
2018-03-03T12:00:00Z,1000.493,16.616,5.31
2018-03-03T13:00:00Z,1001.8,16.336,6.82
2018-03-03T14:00:00Z,1002.928,15.317,5.96
2018-03-03T15:00:00Z,1004.013,15.744,5.44
2018-03-03T16:00:00Z,1004.784,16.191,7.78
2018-03-03T17:00:00Z,1005.312,16.553,6.87
2018-03-03T18:00:00Z,1006.334,15.771,7.32
2018-03-03T19:00:00Z,1007.147,15.46,4.85
2018-03-03T20:00:00Z,1007.831,15.975,6.64
2018-03-03T21:00:00Z,1008.855,15.626,7.25
2018-03-03T22:00:00Z,1009.507,15.398,6.43
2018-03-03T23:00:00Z,1010.299,15.438,5.29
2018-03-04T00:00:00Z,1010.755,14.952,6.93
2018-03-04T01:00:00Z,1011.164,14.295,5.93
2018-03-04T02:00:00Z,1010.828,14.647,5.74
2018-03-04T03:00:00Z,1010.969,14.402,5.9
2018-03-04T04:00:00Z,1011.332,13.686,4.62
