time,Pressure (psi),Depth (m),Temperature
2015-05-12 11:00,2256.8726,1512.2131,3.4642518
2015-05-12 11:15,2256.9694,1512.213,3.4644906
2015-05-12 11:30,2257.0638,1512.2084,3.464299
2015-05-12 11:45,2257.1749,1512.2134,3.4649689
2015-05-12 12:00,2257.2775,1512.2124,3.4648106
2015-05-12 12:15,2257.3798,1512.2122,3.4648625
2015-05-12 12:30,2257.476,1512.2099,3.465382
2015-05-12 12:45,2257.5629,1512.2049,3.4671257
2015-05-12 13:00,2257.6519,1512.2057,3.47275
2015-05-12 13:15,2257.7318,1512.2061,3.4817675
2015-05-12 13:30,2257.8001,1512.2053,3.4830173
2015-05-12 13:45,2257.8576,1512.2051,3.4785352
2015-05-12 14:00,2257.8982,1512.2019,3.4793797
2015-05-12 14:15,2257.934,1512.2046,3.4813323
2015-05-12 14:30,2257.9626,1512.2123,3.4789184
2015-05-12 14:45,2257.9461,1512.2001,3.4755356
2015-05-12 15:00,2257.9375,1512.2037,3.4735635
2015-05-12 15:15,2257.9039,1512.2012,3.4790649
2015-05-12 15:30,2257.8637,1512.2049,3.4880279
2015-05-12 15:45,2257.7978,1512.2017,3.4837535
2015-05-12 16:00,2257.7254,1512.2042,3.4779824
2015-05-12 16:15,2257.6391,1512.2067,3.4760138
2015-05-12 16:30,2257.5323,1512.2041,3.4727801
2015-05-12 16:45,2257.4185,1512.2043,3.4711522
2015-05-12 17:00,2257.2937,1512.2038,3.4704348
2015-05-12 17:15,2257.1642,1512.2055,3.4704749
2015-05-12 17:30,2257.0279,1512.2067,3.4729625
2015-05-12 17:45,2256.8925,1512.2113,3.4775345
2015-05-12 18:00,2256.7492,1512.2119,3.4797016
2015-05-12 18:15,2256.6099,1512.2149,3.4840511
2015-05-12 18:30,2256.4733,1512.2183,3.4869384
2015-05-12 18:45,2256.3313,1512.2151,3.4870199
2015-05-12 19:00,2256.2002,1512.2148,3.485626
2015-05-12 19:15,2256.0784,1512.2151,3.4855539
2015-05-12 19:30,2255.9809,1512.225,3.4857115
2015-05-12 19:45,2255.8798,1512.2243,3.4886276
2015-05-12 20:00,2255.798,1512.2278,3.4867115
2015-05-12 20:15,2255.7113,1512.218,3.4826448
2015-05-12 20:30,2255.649,1512.2138,3.4776878
2015-05-12 20:45,2255.6041,1512.21,3.470971
2015-05-12 21:00,2255.6119,1512.2298,3.4649576
2015-05-12 21:15,2255.6191,1512.237,3.4604214
2015-05-12 21:30,2255.6345,1512.2375,3.4585824
2015-05-12 21:45,2255.6715,1512.2402,3.4572933
2015-05-12 22:00,2255.7232,1512.2409,3.4562954
2015-05-12 22:15,2255.7926,1512.2417,3.458024
2015-05-12 22:30,2255.8802,1512.2437,3.4620469
2015-05-12 22:45,2255.9846,1512.2468,3.4593586
2015-05-12 23:00,2256.0965,1512.2455,3.4608569
2015-05-12 23:15,2256.2294,1512.25,3.4620178
2015-05-12 23:30,2256.3681,1512.2513,3.4620471
2015-05-12 23:45,2256.5108,1512.2495,3.4654521
2015-05-13 00:00,2256.6604,1512.2478,3.4670298
2015-05-13 00:15,2256.8213,1512.2506,3.4658498
2015-05-13 00:30,2256.9832,1512.2526,3.4658361
2015-05-13 00:45,2257.1423,1512.2523,3.4652518
2015-05-13 01:00,2257.302,1512.2537,3.4642672
2015-05-13 01:15,2257.4542,1512.2528,3.4629895
2015-05-13 01:30,2257.6072,1512.2565,3.4625794
2015-05-13 01:45,2257.7465,1512.2562,3.4618629
2015-05-13 02:00,2257.8711,1512.2528,3.461518
2015-05-13 02:15,2257.9889,1512.2525,3.4621727
2015-05-13 02:30,2258.0931,1512.2517,3.4639038
2015-05-13 02:45,2258.1795,1512.2488,3.4649616
2015-05-13 03:00,2258.2534,1512.2479,3.4654968
2015-05-13 03:15,2258.3117,1512.2477,3.4663743
2015-05-13 03:30,2258.35,1512.246,3.4684438
2015-05-13 03:45,2258.3694,1512.2436,3.4717424
2015-05-13 04:00,2258.3733,1512.243,3.4755656
2015-05-13 04:15,2258.3574,1512.2415,3.4781912
2015-05-13 04:30,2258.3196,1512.2373,3.4799522
2015-05-13 04:45,2258.2706,1512.2372,3.4832298
2015-05-13 05:00,2258.2062,1512.2379,3.4855256
2015-05-13 05:15,2258.1222,1512.2357,3.4890152
2015-05-13 05:30,2258.0192,1512.2303,3.4944298
2015-05-13 05:45,2257.9124,1512.2305,3.4983672
2015-05-13 06:00,2257.7914,1512.2284,3.4993971
2015-05-13 06:15,2257.663,1512.227,3.4977728
2015-05-13 06:30,2257.5257,1512.224,3.4960643
2015-05-13 06:45,2257.3873,1512.2232,3.4949866
2015-05-13 07:00,2257.2472,1512.2226,3.4964035
2015-05-13 07:15,2257.1111,1512.2246,3.4984126
2015-05-13 07:30,2256.9741,1512.2245,3.4993675
2015-05-13 07:45,2256.8443,1512.2261,3.5005288
2015-05-13 08:00,2256.7108,1512.2209,3.5032616
2015-05-13 08:15,2256.5966,1512.223,3.5092608
2015-05-13 08:30,2256.4848,1512.2197,3.5221727
2015-05-13 08:45,2256.392,1512.2212,3.5305895
2015-05-13 09:00,2256.3094,1512.2207,3.5451353
2015-05-13 09:15,2256.2366,1512.2169,3.5430716
2015-05-13 09:30,2256.1853,1512.2173,3.5243177
2015-05-13 09:45,2256.153,1512.2194,3.5139935
2015-05-13 10:00,2256.1347,1512.2198,3.511125
2015-05-13 10:15,2256.1291,1512.2173,3.5158649
2015-05-13 10:30,2256.1463,1512.2191,3.5149365
2015-05-13 10:45,2256.1772,1512.2189,3.5036676
2015-05-13 11:00,2256.2247,1512.2196,3.5036875
2015-05-13 11:15,2256.2909,1512.2228,3.505763
2015-05-13 11:30,2256.3628,1512.2209,3.5068035
2015-05-13 11:45,2256.4497,1512.2209,3.5047074
2015-05-13 12:00,2256.5478,1512.2215,3.5015063
2015-05-13 12:15,2256.6585,1512.2246,3.5023498
2015-05-13 12:30,2256.7646,1512.2201,3.5046121
2015-05-13 12:45,2256.8771,1512.2167,3.5064868
2015-05-13 13:00,2256.9947,1512.2146,3.5138277
2015-05-13 13:15,2257.1228,1512.2193,3.5264116
2015-05-13 13:30,2257.2448,1512.2207,3.5262883
2015-05-13 13:45,2257.3494,1512.2127,3.5175694
2015-05-13 14:00,2257.469,1512.2183,3.5109127
2015-05-13 14:15,2257.5664,1512.214,3.509625
2015-05-13 14:30,2257.6645,1512.2162,3.5101531
2015-05-13 14:45,2257.7465,1512.2148,3.5113096
2015-05-13 15:00,2257.8175,1512.2145,3.5172812
2015-05-13 15:15,2257.8822,1512.2192,3.5259053
2015-05-13 15:30,2257.9211,1512.2165,3.5325049
2015-05-13 15:45,2257.9439,1512.2138,3.5355694
2015-05-13 16:00,2257.9525,1512.2129,3.5305853
2015-05-13 16:15,2257.9484,1512.2148,3.5323926
2015-05-13 16:30,2257.9279,1512.2174,3.5326004
2015-05-13 16:45,2257.887,1512.2179,3.5332901
2015-05-13 17:00,2257.8283,1512.2176,3.5299333
2015-05-13 17:15,2257.7546,1512.2178,3.5215866
2015-05-13 17:30,2257.6632,1512.2163,3.5144679
2015-05-13 17:45,2257.5674,1512.2207,3.5093864
2015-05-13 18:00,2257.4528,1512.2206,3.5083195
2015-05-13 18:15,2257.3266,1512.2194,3.5076027
2015-05-13 18:30,2257.1944,1512.2195,3.5037374
2015-05-13 18:45,2257.0601,1512.2223,3.4893727
2015-05-13 19:00,2256.9114,1512.2178,3.4731196
2015-05-13 19:15,2256.7723,1512.2207,3.4669008
2015-05-13 19:30,2256.6281,1512.2197,3.465203
2015-05-13 19:45,2256.4847,1512.217,3.4647839
2015-05-13 20:00,2256.3469,1512.2145,3.4637744
2015-05-13 20:15,2256.244,1512.2303,3.4615102
2015-05-13 20:30,2256.122,1512.2268,3.4578134
2015-05-13 20:45,2256.0227,1512.231,3.4545717
2015-05-13 21:00,2255.9371,1512.2354,3.4531236
2015-05-13 21:15,2255.8671,1512.2404,3.4506728
2015-05-13 21:30,2255.8048,1512.2395,3.4496629
2015-05-13 21:45,2255.7672,1512.2436,3.4516214
2015-05-13 22:00,2255.7462,1512.2467,3.4534124
2015-05-13 22:15,2255.741,1512.2475,3.448434
2015-05-13 22:30,2255.7536,1512.2472,3.4461042
2015-05-13 22:45,2255.7808,1512.2438,3.4424623
2015-05-13 23:00,2255.8358,1512.2462,3.4439795
2015-05-13 23:15,2255.9028,1512.244,3.4493421
2015-05-13 23:30,2255.9995,1512.2499,3.4514768
2015-05-13 23:45,2256.0893,1512.24,3.4470987
2015-05-14 00:00,2256.2119,1512.242,3.4487861
2015-05-14 00:15,2256.3414,1512.2395,3.4485162
2015-05-14 00:30,2256.4897,1512.2419,3.4496497
2015-05-14 00:45,2256.6443,1512.2421,3.4516247
2015-05-14 01:00,2256.8049,1512.2414,3.4508595
2015-05-14 01:15,2256.9736,1512.2427,3.4533029
2015-05-14 01:30,2257.1393,1512.2402,3.4552971
2015-05-14 01:45,2257.3074,1512.2393,3.4567419
2015-05-14 02:00,2257.4742,1512.2387,3.4578872
2015-05-14 02:15,2257.6361,1512.2379,3.4611693
2015-05-14 02:30,2257.8026,1512.2445,3.4648288
2015-05-14 02:45,2257.9421,1512.2391,3.4729879
2015-05-14 03:00,2258.0757,1512.2371,3.4782731
2015-05-14 03:15,2258.2032,1512.2397,3.4855498
2015-05-14 03:30,2258.3133,1512.2406,3.4954582
2015-05-14 03:45,2258.4091,1512.2429,3.5023895
2015-05-14 04:00,2258.4819,1512.2418,3.5026989
2015-05-14 04:15,2258.5276,1512.2353,3.4961362
2015-05-14 04:30,2258.5677,1512.2386,3.4901889
2015-05-14 04:45,2258.5828,1512.239,3.4869605
2015-05-14 05:00,2258.5743,1512.2377,3.4876462
2015-05-14 05:15,2258.5428,1512.2351,3.4904009
2015-05-14 05:30,2258.4944,1512.2353,3.4938625
2015-05-14 05:45,2258.4142,1512.2276,3.4947311
2015-05-14 06:00,2258.3299,1512.23,3.4962111
2015-05-14 06:15,2258.2269,1512.2316,3.4987174
2015-05-14 06:30,2258.1055,1512.2318,3.5028049
2015-05-14 06:45,2257.9747,1512.2352,3.50756
2015-05-14 07:00,2257.8197,1512.2304,3.5100581
2015-05-14 07:15,2257.6647,1512.2322,3.5125838
2015-05-14 07:30,2257.4928,1512.2275,3.509895
2015-05-14 07:45,2257.321,1512.2261,3.5082768
2015-05-14 08:00,2257.145,1512.2233,3.5063566
2015-05-14 08:15,2256.9804,1512.228,3.4998647
2015-05-14 08:30,2256.8045,1512.223,3.4901699
2015-05-14 08:45,2256.6394,1512.2217,3.4862722
2015-05-14 09:00,2256.4807,1512.2194,3.4844815
2015-05-14 09:15,2256.3349,1512.2189,3.4840616
2015-05-14 09:30,2256.1996,1512.2172,3.4850704
2015-05-14 09:45,2256.0835,1512.2191,3.4875143
2015-05-14 10:00,2255.9846,1512.2219,3.4901457
2015-05-14 10:15,2255.9013,1512.2234,3.4920046
2015-05-14 10:30,2255.8357,1512.2246,3.4920362
2015-05-14 10:45,2255.7885,1512.2251,3.4885277
2015-05-14 11:00,2255.7697,1512.2313,3.4836726
2015-05-14 11:15,2255.766,1512.234,3.4842165
2015-05-14 11:30,2255.7774,1512.2335,3.4932771
2015-05-14 11:45,2255.8173,1512.2387,3.5019712
2015-05-14 12:00,2255.8607,1512.2334,3.5025103
2015-05-14 12:15,2255.9335,1512.2361,3.5127573
2015-05-14 12:30,2256.0253,1512.24,3.5237049
2015-05-14 12:45,2256.1178,1512.2344,3.5168576
2015-05-14 13:00,2256.2312,1512.234,3.5039672
2015-05-14 13:15,2256.3495,1512.2293,3.4816031
2015-05-14 13:30,2256.492,1512.2345,3.4625728
2015-05-14 13:45,2256.6279,1512.2309,3.4639371
2015-05-14 14:00,2256.7707,1512.2288,3.4549873
2015-05-14 14:15,2256.9264,1512.2339,3.4516023
2015-05-14 14:30,2257.0748,1512.2343,3.4631793
2015-05-14 14:45,2257.2177,1512.2328,3.4773429
2015-05-14 15:00,2257.3589,1512.2334,3.4853399
2015-05-14 15:15,2257.4941,1512.2348,3.4887892
2015-05-14 15:30,2257.6103,1512.23,3.4891004
2015-05-14 15:45,2257.7261,1512.2325,3.4910737
2015-05-14 16:00,2257.8192,1512.2288,3.4953616
2015-05-14 16:15,2257.9009,1512.2276,3.5019299
2015-05-14 16:30,2257.9674,1512.2273,3.4985506
2015-05-14 16:45,2258.0098,1512.2228,3.4916287
2015-05-14 17:00,2258.033,1512.2181,3.4823907
2015-05-14 17:15,2258.0451,1512.2189,3.470265
2015-05-14 17:30,2258.0441,1512.2243,3.4474061
2015-05-14 17:45,2258.0204,1512.2274,3.4346377
2015-05-14 18:00,2257.9731,1512.2276,3.4298724
2015-05-14 18:15,2257.9081,1512.2281,3.4305331
2015-05-14 18:30,2257.8234,1512.227,3.4277996
2015-05-14 18:45,2257.7254,1512.2274,3.4208653
2015-05-14 19:00,2257.6086,1512.2244,3.417012
2015-05-14 19:15,2257.4899,1512.2283,3.4285467
2015-05-14 19:30,2257.3486,1512.2235,3.4349227
2015-05-14 19:45,2257.2142,1512.2281,3.4365377
2015-05-14 20:00,2257.0619,1512.224,3.4302323
2015-05-14 20:15,2256.9158,1512.2256,3.4226489
2015-05-14 20:30,2256.768,1512.226,3.4179015
2015-05-14 20:45,2256.6279,1512.2296,3.4132279
2015-05-14 21:00,2256.4959,1512.2352,3.4084291
2015-05-14 21:15,2256.3581,1512.2317,3.4049858
2015-05-14 21:30,2256.2432,1512.237,3.4032514
2015-05-14 21:45,2256.1328,1512.2372,3.4028777
2015-05-14 22:00,2256.042,1512.2411,3.4025192
2015-05-14 22:15,2255.96,1512.2404,3.4048972
2015-05-14 22:30,2255.8994,1512.2422,3.4074712
2015-05-14 22:45,2255.8548,1512.2422,3.4100453
2015-05-14 23:00,2255.826,1512.2394,3.4078657
2015-05-14 23:15,2255.8204,1512.2385,3.4038682
2015-05-14 23:30,2255.8383,1512.2391,3.4024035
2015-05-14 23:45,2255.8774,1512.2399,3.4028329
2015-05-15 00:00,2255.931,1512.2362,3.4061674
2015-05-15 00:15,2256.0091,1512.2357,3.4093925
2015-05-15 00:30,2256.101,1512.2315,3.4114501
2015-05-15 00:45,2256.2194,1512.233,3.4083314
2015-05-15 01:00,2256.3519,1512.2333,3.4045402
2015-05-15 01:15,2256.4955,1512.2314,3.4014773
2015-05-15 01:30,2256.653,1512.2307,3.399735
2015-05-15 01:45,2256.8245,1512.2329,3.4005227
2015-05-15 02:00,2256.9953,1512.2298,3.4028944
2015-05-15 02:15,2257.1779,1512.2315,3.406488
2015-05-15 02:30,2257.357,1512.2295,3.4165477
2015-05-15 02:45,2257.5449,1512.2339,3.4256527
2015-05-15 03:00,2257.7286,1512.2377,3.4314701
2015-05-15 03:15,2257.8944,1512.2335,3.4363843
2015-05-15 03:30,2258.0632,1512.2369,3.4428797
2015-05-15 03:45,2258.2196,1512.2396,3.4510945
2015-05-15 04:00,2258.3547,1512.2367,3.4573375
2015-05-15 04:15,2258.4795,1512.2375,3.4627832
2015-05-15 04:30,2258.5833,1512.236,3.4677646
2015-05-15 04:45,2258.6704,1512.2364,3.4732467
2015-05-15 05:00,2258.7354,1512.2359,3.4799098
2015-05-15 05:15,2258.7778,1512.2354,3.4854746
2015-05-15 05:30,2258.7943,1512.2331,3.4883196
2015-05-15 05:45,2258.7973,1512.2377,3.4893894
2015-05-15 06:00,2258.767,1512.2363,3.4924474
2015-05-15 06:15,2258.7091,1512.2324,3.5017326
2015-05-15 06:30,2258.6369,1512.2347,3.5125239
2015-05-15 06:45,2258.5276,1512.2272,3.5150035
2015-05-15 07:00,2258.405,1512.225,3.5112609
2015-05-15 07:15,2258.2627,1512.2225,3.5114596
2015-05-15 07:30,2258.1056,1512.2217,3.5114905
2015-05-15 07:45,2257.9342,1512.2216,3.5133492
2015-05-15 08:00,2257.737,1512.2125,3.5136674
2015-05-15 08:15,2257.5478,1512.2153,3.5143317
2015-05-15 08:30,2257.3453,1512.2138,3.5171068
2015-05-15 08:45,2257.1382,1512.212,3.510463
2015-05-15 09:00,2256.93,1512.2101,3.5088565
2015-05-15 09:15,2256.7212,1512.2065,3.5089578
2015-05-15 09:30,2256.5316,1512.2126,3.5096463
2015-05-15 09:45,2256.3387,1512.2114,3.5065886
2015-05-15 10:00,2256.1568,1512.2107,3.5010813
2015-05-15 10:15,2255.9907,1512.2119,3.4966454
2015-05-15 10:30,2255.8455,1512.217,3.4958027
2015-05-15 10:45,2255.7111,1512.2178,3.4930582
2015-05-15 11:00,2255.5932,1512.2167,3.4911351
2015-05-15 11:15,2255.4999,1512.2182,3.4871607
2015-05-15 11:30,2255.4288,1512.2199,3.482257
2015-05-15 11:45,2255.378,1512.2197,3.4776274
2015-05-15 12:00,2255.3522,1512.2203,3.4728969
2015-05-15 12:15,2255.3469,1512.2188,3.4695411
2015-05-15 12:30,2255.3642,1512.2165,3.4680902
2015-05-15 12:45,2255.409,1512.2172,3.4702624
2015-05-15 13:00,2255.4757,1512.2175,3.468799
2015-05-15 13:15,2255.563,1512.2176,3.4693227
2015-05-15 13:30,2255.6766,1512.2224,3.4786038
2015-05-15 13:45,2255.7951,1512.2188,3.4840594
2015-05-15 14:00,2255.9402,1512.2227,3.4794287
2015-05-15 14:15,2256.0892,1512.2206,3.4739503
2015-05-15 14:30,2256.2569,1512.2239,3.470575
2015-05-15 14:45,2256.4312,1512.2264,3.4691973
2015-05-15 15:00,2256.6026,1512.2236,3.4743237
2015-05-15 15:15,2256.7813,1512.224,3.4823153
2015-05-15 15:30,2256.963,1512.2269,3.487449
2015-05-15 15:45,2257.1327,1512.2238,3.4940144
2015-05-15 16:00,2257.3002,1512.2232,3.4991106
2015-05-15 16:15,2257.4597,1512.2228,3.4980512
2015-05-15 16:30,2257.5958,1512.2141,3.4967545
2015-05-15 16:45,2257.7317,1512.2143,3.4916224
2015-05-15 17:00,2257.8547,1512.2162,3.4884618
2015-05-15 17:15,2257.9542,1512.214,3.4977783
2015-05-15 17:30,2258.0394,1512.215,3.5176292
2015-05-15 17:45,2258.1004,1512.2135,3.5260084
2015-05-15 18:00,2258.1458,1512.2159,3.5170762
2015-05-15 18:15,2258.1665,1512.2165,3.5024709
2015-05-15 18:30,2258.1588,1512.2128,3.4828636
2015-05-15 18:45,2258.1411,1512.2173,3.4727743
2015-05-15 19:00,2258.0958,1512.2176,3.4698746
2015-05-15 19:15,2258.0244,1512.214,3.46826
2015-05-15 19:30,2257.9444,1512.2174,3.4683633
2015-05-15 19:45,2257.8405,1512.2163,3.4689847
2015-05-15 20:00,2257.7262,1512.2185,3.4724692
2015-05-15 20:15,2257.5983,1512.22,3.4817399
2015-05-15 20:30,2257.4585,1512.2205,3.4854693
2015-05-15 20:45,2257.3126,1512.2221,3.480315
2015-05-15 21:00,2257.1628,1512.2246,3.4754575
2015-05-15 21:15,2257.007,1512.2244,3.47317
2015-05-15 21:30,2256.856,1512.2271,3.4717709
2015-05-15 21:45,2256.7101,1512.231,3.4683386
2015-05-15 22:00,2256.5694,1512.2342,3.4653498
2015-05-15 22:15,2256.4368,1512.237,3.4650305
2015-05-15 22:30,2256.3065,1512.234,3.4663435
2015-05-15 22:45,2256.2014,1512.2389,3.4644864
2015-05-15 23:00,2256.1071,1512.2404,3.4601555
2015-05-15 23:15,2256.03,1512.2416,3.4592811
2015-05-15 23:30,2255.9697,1512.2412,3.4594692
2015-05-15 23:45,2255.9359,1512.2446,3.4543005
2015-05-16 00:00,2255.9178,1512.244,3.4528199
2015-05-16 00:15,2255.9208,1512.2424,3.4512055
2015-05-16 00:30,2255.9513,1512.2441,3.4443726
2015-05-16 00:45,2256.0032,1512.2448,3.4409595
2015-05-16 01:00,2256.082,1512.2488,3.4364549
2015-05-16 01:15,2256.1742,1512.2474,3.4328076
2015-05-16 01:30,2256.2882,1512.2473,3.4298155
2015-05-16 01:45,2256.4262,1512.2509,3.42919
2015-05-16 02:00,2256.5749,1512.2509,3.4292515
2015-05-16 02:15,2256.736,1512.2497,3.4308436
2015-05-16 02:30,2256.9151,1512.2529,3.432286
2015-05-16 02:45,2257.095,1512.2507,3.4312304
2015-05-16 03:00,2257.283,1512.2498,3.4317665
2015-05-16 03:15,2257.4759,1512.2502,3.4360659
2015-05-16 03:30,2257.6656,1512.2483,3.4411908
2015-05-16 03:45,2257.8576,1512.2499,3.4442057
2015-05-16 04:00,2258.0415,1512.2499,3.448928
2015-05-16 04:15,2258.2137,1512.2478,3.450223
2015-05-16 04:30,2258.3782,1512.2481,3.4517358
2015-05-16 04:45,2258.5237,1512.245,3.4191409
2015-05-16 05:00,2258.6459,1512.2374,3.394629
2015-05-16 05:15,2258.7594,1512.2366,3.3808915
2015-05-16 05:30,2258.8522,1512.236,3.3758183
2015-05-16 05:45,2258.9251,1512.2372,3.370554
2015-05-16 06:00,2258.972,1512.2373,3.3688787
2015-05-16 06:15,2258.9886,1512.234,3.3706492
2015-05-16 06:30,2258.9785,1512.2307,3.3699871
2015-05-16 06:45,2258.9467,1512.2305,3.3700412
2015-05-16 07:00,2258.8854,1512.2284,3.3770975
2015-05-16 07:15,2258.7968,1512.2255,3.3857312
2015-05-16 07:30,2258.6865,1512.2251,3.3894179
2015-05-16 07:45,2258.5478,1512.2214,3.3885432
2015-05-16 08:00,2258.3864,1512.2173,3.3843878
2015-05-16 08:15,2258.208,1512.2151,3.3806162
2015-05-16 08:30,2258.0151,1512.2147,3.376254
2015-05-16 08:45,2257.8107,1512.2164,3.3736468
2015-05-16 09:00,2257.5888,1512.2142,3.3718567
2015-05-16 09:15,2257.3612,1512.2138,3.3709879
2015-05-16 09:30,2257.1312,1512.2154,3.3718989
2015-05-16 09:45,2256.9017,1512.2186,3.3748919
2015-05-16 10:00,2256.6725,1512.2212,3.3778287
2015-05-16 10:15,2256.4489,1512.2246,3.3806815
2015-05-16 10:30,2256.2304,1512.2264,3.3818653
2015-05-16 10:45,2256.0297,1512.2328,3.3829058
2015-05-16 11:00,2255.8348,1512.2341,3.3836181
2015-05-16 11:15,2255.657,1512.236,3.3811775
2015-05-16 11:30,2255.4955,1512.2363,3.3785346
2015-05-16 11:45,2255.3522,1512.2347,3.3785528
2015-05-16 12:00,2255.2347,1512.2349,3.377615
2015-05-16 12:15,2255.1425,1512.2359,3.3766572
2015-05-16 12:30,2255.0725,1512.2343,3.3783468
2015-05-16 12:45,2255.0282,1512.2323,3.3765825
2015-05-16 13:00,2255.0127,1512.2313,3.3712582
2015-05-16 13:15,2255.0246,1512.2306,3.3625775
2015-05-16 13:30,2255.0584,1512.2268,3.3554908
2015-05-16 13:45,2255.1247,1512.2274,3.3491496
2015-05-16 14:00,2255.2155,1512.228,3.3469717
2015-05-16 14:15,2255.326,1512.2265,3.3452738
2015-05-16 14:30,2255.4605,1512.2272,3.3449818
2015-05-16 14:45,2255.6188,1512.2313,3.3474515
2015-05-16 15:00,2255.788,1512.232,3.3488906
2015-05-16 15:15,2255.969,1512.2318,3.352514
2015-05-16 15:30,2256.1617,1512.2324,3.3560573
2015-05-16 15:45,2256.3586,1512.2309,3.3616299
2015-05-16 16:00,2256.5711,1512.2372,3.3709964
2015-05-16 16:15,2256.7743,1512.2363,3.3707876
2015-05-16 16:30,2256.9788,1512.2376,3.3663473
2015-05-16 16:45,2257.1733,1512.2355,3.3700775
2015-05-16 17:00,2257.3575,1512.2319,3.3831307
2015-05-16 17:15,2257.5381,1512.2331,3.3948152
2015-05-16 17:30,2257.7022,1512.2322,3.3986631
2015-05-16 17:45,2257.8409,1512.2249,3.3899622
2015-05-16 18:00,2257.9749,1512.2267,3.3770142
2015-05-16 18:15,2258.0889,1512.2284,3.3708929
2015-05-16 18:30,2258.1717,1512.2239,3.3724947
2015-05-16 18:45,2258.2363,1512.2226,3.3716859
2015-05-16 19:00,2258.2742,1512.2194,3.3666413
2015-05-16 19:15,2258.2948,1512.2207,3.3607407
2015-05-16 19:30,2258.2896,1512.2211,3.3452005
2015-05-16 19:45,2258.2626,1512.2227,3.3322039
2015-05-16 20:00,2258.216,1512.2263,3.3274349
2015-05-16 20:15,2258.1416,1512.2257,3.3173419
2015-05-16 20:30,2258.0442,1512.223,3.3063026
2015-05-16 20:45,2257.9314,1512.2217,3.2979834
2015-05-16 21:00,2257.8111,1512.2257,3.2934529
2015-05-16 21:15,2257.6755,1512.2279,3.2909891
2015-05-16 21:30,2257.5358,1512.234,3.2862755
2015-05-16 21:45,2257.3781,1512.2327,3.2799164
2015-05-16 22:00,2257.2186,1512.233,3.2753169
2015-05-16 22:15,2257.0666,1512.2389,3.2723946
2015-05-16 22:30,2256.911,1512.2412,3.2728
2015-05-16 22:45,2256.756,1512.2405,3.2734064
2015-05-16 23:00,2256.6133,1512.2429,3.2732816
2015-05-16 23:15,2256.4715,1512.2389,3.2732624
2015-05-16 23:30,2256.3542,1512.2426,3.272851
2015-05-16 23:45,2256.2455,1512.2416,3.2712151
2015-05-17 00:00,2256.1596,1512.244,3.2722371
2015-05-17 00:15,2256.0923,1512.2455,3.2754374
2015-05-17 00:30,2256.0469,1512.2476,3.2805495
2015-05-17 00:45,2256.0185,1512.246,3.2891392
2015-05-17 01:00,2256.0135,1512.2443,3.2902336
2015-05-17 01:15,2256.0364,1512.2453,3.2882523
2015-05-17 01:30,2256.0851,1512.2475,3.2869411
2015-05-17 01:45,2256.1548,1512.248,3.2870243
2015-05-17 02:00,2256.2495,1512.2501,3.2886532
2015-05-17 02:15,2256.3637,1512.2508,3.2900323
2015-05-17 02:30,2256.5016,1512.2543,3.2920368
2015-05-17 02:45,2256.6517,1512.2541,3.2928144
2015-05-17 03:00,2256.8163,1512.2535,3.2916752
2015-05-17 03:15,2256.9915,1512.2516,3.2909548
2015-05-17 03:30,2257.1806,1512.2525,3.2914003
2015-05-17 03:45,2257.3756,1512.2527,3.2924734
2015-05-17 04:00,2257.5718,1512.2515,3.2943156
2015-05-17 04:15,2257.7642,1512.2474,3.2976915
2015-05-17 04:30,2257.9617,1512.2484,3.3018624
2015-05-17 04:45,2258.1453,1512.2442,3.3062318
2015-05-17 05:00,2258.3222,1512.2413,3.3105022
2015-05-17 05:15,2258.4857,1512.2373,3.3161616
2015-05-17 05:30,2258.6314,1512.2313,3.3206235
2015-05-17 05:45,2258.7649,1512.2286,3.3239227
2015-05-17 06:00,2258.8794,1512.2264,3.3285836
2015-05-17 06:15,2258.9716,1512.224,3.3331783
2015-05-17 06:30,2259.041,1512.2224,3.3364087
2015-05-17 06:45,2259.0822,1512.2189,3.340276
2015-05-17 07:00,2259.1021,1512.2194,3.3460852
2015-05-17 07:15,2259.0935,1512.2193,3.3516808
2015-05-17 07:30,2259.0569,1512.2194,3.3552989
2015-05-17 07:45,2258.9905,1512.2184,3.3674774
2015-05-17 08:00,2258.8937,1512.2157,3.3799701
2015-05-17 08:15,2258.7753,1512.2165,3.3905125
2015-05-17 08:30,2258.6258,1512.2134,3.3940742
2015-05-17 08:45,2258.4477,1512.2069,3.3893035
2015-05-17 09:00,2258.2572,1512.2065,3.3762736
2015-05-17 09:15,2258.0536,1512.2098,3.3710917
2015-05-17 09:30,2257.8279,1512.209,3.3682261
2015-05-17 09:45,2257.5873,1512.2066,3.3662088
2015-05-17 10:00,2257.3426,1512.2079,3.3663212
2015-05-17 10:15,2257.0903,1512.2081,3.3685569
2015-05-17 10:30,2256.8433,1512.2135,3.3736509
2015-05-17 10:45,2256.5976,1512.2191,3.3777556
2015-05-17 11:00,2256.3516,1512.2217,3.3767914
2015-05-17 11:15,2256.1108,1512.2224,3.36083
2015-05-17 11:30,2255.8821,1512.2238,3.3284892
2015-05-17 11:45,2255.6701,1512.227,3.3120706
2015-05-17 12:00,2255.4654,1512.2234,3.3013133
2015-05-17 12:15,2255.2924,1512.2278,3.2935494
2015-05-17 12:30,2255.1433,1512.2333,3.2909895
