time,CE01 Salinity,CE01 Temperature,CE01 Pressure,CE01 Density,GI Salinity,GI Temperature,GI Pressure,GI Density,GP Salinity,GP Temperature,GP Pressure,GP Density,CP04 Salinity,CP04 Temperature,CP04 Pressure,CP04 Density,CE01 DenCS,CE01 DenCT,GI DenCS,GI DenCT,GP DenCS,GP DenCT,CP04 DenCS,CP04 DenCT,CE01 MeanS,CE01 MeanT,GI MeanS,GI MeanT,GP MeanS,GP MeanT,CP04 MeanS,CP04 MeanT
2018-12-05 14:00:00,32.742,10.160,7.447,1025.200,34.811,4.689,34.751,1027.724,32.274,10.226,30.175,1024.928,33.800,12.170,7.217,1025.662,1025.319,1025.102,1027.737,1027.568,1024.938,1024.814,1025.771,1024.436,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-05 15:00:00,32.745,10.154,7.424,1025.204,34.812,4.689,35.167,1027.727,32.274,10.225,30.570,1024.930,33.815,12.176,7.250,1025.672,1025.320,1025.104,1027.739,1027.570,1024.940,1024.816,1025.770,1024.447,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-05 16:00:00,32.744,10.135,7.474,1025.207,34.811,4.687,36.772,1027.734,32.274,10.223,30.356,1024.930,33.773,12.028,7.194,1025.667,1025.324,1025.104,1027.747,1027.578,1024.940,1024.816,1025.798,1024.415,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-05 17:00:00,32.744,10.140,7.475,1025.205,34.812,4.692,38.179,1027.740,32.274,10.223,31.770,1024.936,33.609,11.696,7.184,1025.602,1025.323,1025.104,1027.753,1027.584,1024.946,1024.822,1025.860,1024.289,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-05 18:00:00,32.745,10.157,7.508,1025.203,34.813,4.702,40.576,1027.751,32.274,10.225,31.336,1024.934,33.425,11.436,7.231,1025.507,1025.320,1025.105,1027.763,1027.596,1024.944,1024.820,1025.908,1024.148,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-05 19:00:00,32.747,10.169,7.462,1025.203,34.815,4.712,40.740,1027.753,32.274,10.227,31.838,1024.935,33.473,11.530,7.182,1025.527,1025.318,1025.106,1027.762,1027.599,1024.946,1024.822,1025.891,1024.185,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-05 20:00:00,32.747,10.167,7.421,1025.203,34.818,4.724,40.758,1027.753,32.274,10.235,31.447,1024.932,33.436,11.449,7.167,1025.513,1025.318,1025.106,1027.761,1027.601,1024.943,1024.820,1025.906,1024.157,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-05 21:00:00,32.749,10.188,7.416,1025.201,34.818,4.726,38.766,1027.744,32.275,10.247,31.546,1024.931,33.490,11.472,7.128,1025.550,1025.314,1025.107,1027.752,1027.592,1024.941,1024.821,1025.901,1024.198,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-05 22:00:00,32.744,10.159,7.395,1025.202,34.819,4.727,36.647,1027.735,32.277,10.248,30.028,1024.926,33.509,11.496,7.170,1025.561,1025.319,1025.103,1027.742,1027.583,1024.934,1024.816,1025.897,1024.212,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-05 23:00:00,32.727,10.066,7.367,1025.204,34.818,4.726,35.539,1027.729,32.276,10.248,30.456,1024.928,33.557,11.559,7.126,1025.587,1025.335,1025.090,1027.737,1027.578,1024.936,1024.818,1025.885,1024.249,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-06 00:00:00,32.686,9.823,7.370,1025.212,34.818,4.729,34.731,1027.725,32.277,10.244,30.005,1024.927,33.616,11.655,7.151,1025.615,1025.375,1025.058,1027.732,1027.574,1024.934,1024.816,1025.867,1024.294,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-06 01:00:00,32.685,9.849,7.435,1025.207,34.817,4.733,34.537,1027.723,32.278,10.243,30.672,1024.931,33.618,11.632,7.173,1025.621,1025.371,1025.058,1027.731,1027.572,1024.938,1024.820,1025.872,1024.296,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-06 02:00:00,32.747,10.162,7.412,1025.204,34.817,4.731,35.712,1027.728,32.278,10.245,29.463,1024.924,33.626,11.595,7.219,1025.634,1025.319,1025.106,1027.737,1027.577,1024.932,1024.814,1025.879,1024.302,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-06 03:00:00,32.739,10.214,7.387,1025.189,34.816,4.727,36.685,1027.733,32.275,10.243,29.429,1024.923,33.578,11.466,7.201,1025.620,1025.310,1025.100,1027.742,1027.581,1024.932,1024.812,1025.903,1024.266,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-06 04:00:00,32.744,10.247,7.402,1025.187,34.815,4.719,38.026,1027.739,32.272,10.240,30.412,1024.925,33.548,11.408,7.159,1025.607,1025.304,1025.103,1027.749,1027.586,1024.937,1024.814,1025.913,1024.242,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-06 05:00:00,32.743,10.254,7.427,1025.185,34.813,4.728,40.579,1027.749,32.270,10.238,30.363,1024.924,33.549,11.467,7.174,1025.598,1025.303,1025.103,1027.760,1027.597,1024.937,1024.813,1025.902,1024.243,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-06 06:00:00,32.725,10.169,7.456,1025.185,34.820,4.770,41.537,1027.753,32.270,10.235,30.925,1024.927,33.566,11.543,7.190,1025.597,1025.318,1025.089,1027.759,1027.606,1024.940,1024.815,1025.888,1024.256,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-06 07:00:00,32.734,10.170,7.457,1025.193,34.836,4.894,44.638,1027.766,32.271,10.229,30.631,1024.927,33.573,11.537,7.185,1025.604,1025.318,1025.096,1027.759,1027.633,1024.940,1024.814,1025.890,1024.262,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-06 08:00:00,32.754,10.224,7.438,1025.199,34.864,5.163,44.060,1027.754,32.270,10.221,30.724,1024.928,33.596,11.587,7.238,1025.613,1025.308,1025.112,1027.725,1027.653,1024.942,1024.814,1025.880,1024.280,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-06 09:00:00,32.758,10.185,7.438,1025.209,34.870,5.168,42.760,1027.752,32.270,10.220,31.301,1024.931,33.617,11.617,7.240,1025.624,1025.315,1025.115,1027.718,1027.651,1024.945,1024.817,1025.875,1024.296,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-06 10:00:00,32.770,10.191,7.460,1025.217,34.865,5.101,39.971,1027.743,32.270,10.221,31.047,1024.930,33.630,11.618,7.221,1025.633,1025.314,1025.124,1027.714,1027.634,1024.943,1024.815,1025.875,1024.306,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-06 11:00:00,32.776,10.174,7.379,1025.224,34.874,5.221,37.953,1027.727,32.271,10.224,30.926,1024.929,33.624,11.583,7.221,1025.635,1025.317,1025.128,1027.690,1027.633,1024.942,1024.816,1025.881,1024.301,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-06 12:00:00,32.784,10.160,7.405,1025.233,34.875,5.232,35.600,1027.715,32.272,10.227,30.427,1024.927,33.637,11.609,7.194,1025.640,1025.319,1025.134,1027.678,1027.622,1024.939,1024.814,1025.876,1024.311,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-06 13:00:00,32.791,10.178,7.389,1025.236,34.874,5.261,34.844,1027.708,32.274,10.233,29.969,1024.926,33.646,11.638,7.256,1025.642,1025.316,1025.140,1027.671,1027.618,1024.936,1024.814,1025.871,1024.318,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-06 14:00:00,32.791,10.176,7.435,1025.236,34.872,5.278,34.512,1027.703,32.275,10.237,29.873,1024.926,33.643,11.609,7.271,1025.645,1025.317,1025.140,1027.667,1027.615,1024.935,1024.814,1025.877,1024.316,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-06 15:00:00,32.796,10.166,7.452,1025.241,34.865,5.289,35.754,1027.702,32.274,10.243,30.657,1024.928,33.655,11.624,7.233,1025.651,1025.318,1025.144,1027.671,1027.616,1024.938,1024.817,1025.874,1024.324,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-06 16:00:00,32.809,10.146,7.464,1025.256,34.861,5.277,36.471,1027.703,32.273,10.249,30.902,1024.927,33.676,11.684,7.166,1025.657,1025.322,1025.155,1027.676,1027.615,1024.938,1024.817,1025.862,1024.341,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-06 17:00:00,32.800,9.939,7.489,1025.283,34.855,5.269,38.236,1027.707,32.271,10.255,31.170,1024.926,33.715,11.760,7.241,1025.673,1025.356,1025.148,1027.685,1027.619,1024.938,1024.817,1025.848,1024.371,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-06 18:00:00,32.822,9.975,7.481,1025.294,34.851,5.259,40.453,1027.716,32.270,10.256,31.484,1024.926,33.796,11.914,7.210,1025.707,1025.350,1025.165,1027.697,1027.626,1024.939,1024.817,1025.819,1024.432,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-06 19:00:00,32.828,10.094,7.522,1025.279,34.852,5.257,41.779,1027.723,32.270,10.257,31.896,1024.927,33.904,12.121,7.191,1025.751,1025.331,1025.169,1027.703,1027.633,1024.941,1024.819,1025.780,1024.515,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-06 20:00:00,32.849,10.159,7.456,1025.284,34.855,5.253,41.839,1027.726,32.270,10.255,32.018,1024.928,33.838,11.920,7.189,1025.738,1025.320,1025.186,1027.704,1027.635,1024.942,1024.819,1025.818,1024.465,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-06 21:00:00,32.872,10.188,7.422,1025.297,34.860,5.247,40.199,1027.723,32.269,10.251,30.853,1024.923,33.732,11.708,7.190,1025.696,1025.314,1025.203,1027.697,1027.632,1024.937,1024.814,1025.858,1024.384,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-06 22:00:00,32.863,10.140,7.399,1025.298,34.865,5.239,38.922,1027.722,32.268,10.247,31.677,1024.927,33.712,11.694,7.165,1025.683,1025.322,1025.196,1027.692,1027.630,1024.942,1024.817,1025.860,1024.368,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-06 23:00:00,32.855,10.088,7.415,1025.300,34.863,5.236,37.561,1027.715,32.268,10.244,31.063,1024.924,33.656,11.572,7.192,1025.661,1025.331,1025.190,1027.686,1027.622,1024.939,1024.814,1025.883,1024.325,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-07 00:00:00,32.850,10.061,7.406,1025.301,34.860,5.243,36.386,1027.706,32.265,10.238,31.041,1024.923,33.570,11.440,7.159,1025.619,1025.336,1025.186,1027.680,1027.614,1024.940,1024.812,1025.907,1024.259,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-07 01:00:00,32.864,10.106,7.379,1025.305,34.856,5.240,35.450,1027.699,32.257,10.240,29.532,1024.910,33.591,11.507,7.232,1025.623,1025.328,1025.197,1027.676,1027.607,1024.933,1024.798,1025.895,1024.275,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-07 02:00:00,32.867,10.108,7.419,1025.306,34.853,5.234,35.880,1027.699,32.258,10.240,29.266,1024.909,33.573,11.462,7.169,1025.617,1025.328,1025.199,1027.679,1027.606,1024.932,1024.798,1025.903,1024.262,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-07 03:00:00,32.871,10.125,7.436,1025.307,34.849,5.218,35.177,1027.695,32.258,10.245,29.201,1024.908,33.624,11.589,7.143,1025.634,1025.325,1025.203,1027.677,1027.600,1024.931,1024.798,1025.880,1024.301,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-07 04:00:00,32.873,10.108,7.411,1025.311,34.846,5.206,36.212,1027.699,32.258,10.247,29.851,1024.911,33.670,11.687,7.196,1025.652,1025.328,1025.204,1027.684,1027.602,1024.933,1024.801,1025.862,1024.336,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-07 05:00:00,32.843,9.914,7.399,1025.320,34.845,5.199,37.347,1027.704,32.254,10.246,30.111,1024.909,33.708,11.732,7.237,1025.673,1025.360,1025.181,1027.690,1027.607,1024.935,1024.799,1025.854,1024.366,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-07 06:00:00,32.837,9.819,7.468,1025.331,34.846,5.203,39.105,1027.712,32.252,10.245,29.757,1024.906,33.747,11.806,7.138,1025.689,1025.376,1025.176,1027.697,1027.616,1024.933,1024.796,1025.839,1024.395,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-07 07:00:00,32.862,9.949,7.477,1025.330,34.848,5.212,40.532,1027.719,32.246,10.238,30.916,1024.908,33.655,11.530,7.195,1025.668,1025.355,1025.196,1027.703,1027.624,1024.940,1024.796,1025.891,1024.324,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-07 08:00:00,32.870,9.981,7.493,1025.331,34.853,5.223,42.273,1027.730,32.241,10.229,31.020,1024.906,33.625,11.446,7.141,1025.661,1025.350,1025.202,1027.710,1027.636,1024.942,1024.793,1025.906,1024.302,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-07 09:00:00,32.889,10.061,7.468,1025.332,34.859,5.234,41.959,1027.732,32.241,10.227,31.241,1024.907,33.721,11.662,7.135,1025.695,1025.336,1025.217,1027.707,1027.639,1024.943,1024.794,1025.866,1024.375,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-07 10:00:00,32.924,10.214,7.457,1025.333,34.864,5.242,40.641,1027.729,32.241,10.217,31.418,1024.909,33.742,11.696,7.116,1025.705,1025.310,1025.244,1027.700,1027.637,1024.946,1024.794,1025.860,1024.391,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-07 11:00:00,32.938,10.270,7.460,1025.335,34.862,5.263,38.716,1027.716,32.241,10.203,31.024,1024.910,33.753,11.703,7.128,1025.713,1025.301,1025.255,1027.688,1027.627,1024.946,1024.793,1025.859,1024.400,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-07 12:00:00,32.945,10.278,7.412,1025.339,34.860,5.232,36.900,1027.709,32.240,10.192,30.700,1024.910,33.755,11.686,7.058,1025.717,1025.299,1025.260,1027.684,1027.616,1024.946,1024.790,1025.861,1024.400,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-07 13:00:00,32.899,10.020,7.397,1025.346,34.854,5.218,36.031,1027.703,32.240,10.181,30.905,1024.912,33.725,11.589,7.187,1025.712,1025.342,1025.225,1027.681,1027.608,1024.949,1024.791,1025.880,1024.378,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-07 14:00:00,32.915,10.117,7.420,1025.343,34.843,5.196,35.451,1027.694,32.241,10.168,30.054,1024.912,33.562,11.243,7.158,1025.648,1025.326,1025.237,1027.681,1027.597,1024.947,1024.789,1025.943,1024.253,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-07 15:00:00,32.937,10.227,7.448,1025.341,34.831,5.157,35.840,1027.691,32.245,10.155,30.178,1024.917,33.391,11.003,7.213,1025.559,1025.308,1025.254,1027.688,1027.589,1024.950,1024.792,1025.987,1024.123,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-07 16:00:00,32.943,10.250,7.486,1025.342,34.815,5.131,36.233,1027.682,32.246,10.147,29.928,1024.918,33.367,11.016,7.296,1025.538,1025.304,1025.259,1027.693,1027.578,1024.951,1024.791,1025.985,1024.104,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-07 17:00:00,32.955,10.328,7.509,1025.339,34.814,5.111,37.065,1027.688,32.248,10.139,30.326,1024.923,33.399,11.106,7.297,1025.547,1025.291,1025.269,1027.699,1027.581,1024.954,1024.795,1025.969,1024.129,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-07 18:00:00,32.958,10.363,7.555,1025.335,34.813,5.115,37.949,1027.691,32.249,10.140,30.938,1024.927,33.380,11.073,7.253,1025.538,1025.285,1025.271,1027.703,1027.584,1024.956,1024.799,1025.975,1024.114,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-07 19:00:00,32.924,10.352,7.559,1025.310,34.805,5.113,39.828,1027.694,32.252,10.145,31.745,1024.931,33.364,11.008,7.255,1025.537,1025.287,1025.244,1027.711,1027.586,1024.959,1024.804,1025.986,1024.102,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-07 20:00:00,32.924,10.366,7.512,1025.308,34.785,5.082,40.639,1027.685,32.252,10.151,31.972,1024.932,33.372,11.025,7.327,1025.541,1025.285,1025.245,1027.719,1027.574,1024.959,1024.806,1025.983,1024.109,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-07 21:00:00,32.934,10.385,7.484,1025.312,34.790,5.123,40.380,1027.683,32.251,10.157,31.458,1024.928,33.436,11.129,7.283,1025.571,1025.281,1025.252,1027.713,1027.577,1024.956,1024.803,1025.965,1024.157,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-07 22:00:00,32.940,10.395,7.466,1025.315,34.800,5.165,39.277,1027.681,32.249,10.160,31.366,1024.925,33.476,11.170,7.308,1025.595,1025.279,1025.256,1027.703,1027.581,1024.955,1024.800,1025.957,1024.188,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-07 23:00:00,32.941,10.391,7.404,1025.316,34.811,5.209,36.815,1027.673,32.247,10.162,31.128,1024.922,33.514,11.242,7.327,1025.612,1025.280,1025.257,1027.686,1027.577,1024.953,1024.798,1025.944,1024.217,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-08 00:00:00,32.944,10.386,7.404,1025.319,34.821,5.245,36.163,1027.674,32.245,10.160,30.520,1024.918,33.531,11.239,7.371,1025.626,1025.281,1025.259,1027.679,1027.582,1024.951,1024.794,1025.945,1024.231,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-08 01:00:00,32.946,10.372,7.390,1025.323,34.827,5.270,35.309,1027.672,32.244,10.153,29.919,1024.916,33.581,11.301,7.305,1025.654,1025.283,1025.260,1027.672,1027.584,1024.949,1024.790,1025.934,1024.269,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-08 02:00:00,32.945,10.352,7.371,1025.326,34.831,5.288,34.269,1027.668,32.243,10.147,29.256,1024.913,33.637,11.365,7.276,1025.686,1025.286,1025.260,1027.665,1027.582,1024.948,1024.787,1025.922,1024.311,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-08 03:00:00,32.945,10.339,7.451,1025.328,34.834,5.284,34.442,1027.672,32.244,10.141,28.901,1024.913,33.738,11.540,7.274,1025.732,1025.289,1025.260,1027.666,1027.585,1024.947,1024.785,1025.889,1024.389,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-08 04:00:00,32.944,10.331,7.401,1025.329,34.835,5.261,35.260,1027.678,32.243,10.134,28.900,1024.914,33.744,11.531,7.225,1025.738,1025.290,1025.259,1027.673,1027.589,1024.948,1024.785,1025.891,1024.393,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-08 05:00:00,32.943,10.338,7.409,1025.327,34.830,5.225,35.375,1027.679,32.244,10.126,29.173,1024.917,33.744,11.505,7.265,1025.743,1025.289,1025.259,1027.677,1027.586,1024.951,1024.787,1025.896,1024.393,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-08 06:00:00,32.946,10.351,7.588,1025.328,34.817,5.158,36.587,1027.683,32.246,10.122,29.483,1024.920,33.657,11.334,7.255,1025.706,1025.287,1025.262,1027.691,1027.581,1024.953,1024.789,1025.927,1024.326,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-08 07:00:00,32.945,10.356,7.475,1025.326,34.819,5.145,38.100,1027.693,32.248,10.120,30.094,1024.925,33.645,11.344,7.242,1025.695,1025.286,1025.260,1027.700,1027.590,1024.956,1024.794,1025.925,1024.317,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-08 08:00:00,32.947,10.358,7.378,1025.326,34.831,5.188,39.312,1027.703,32.250,10.123,30.635,1024.929,33.625,11.285,7.216,1025.690,1025.285,1025.261,1027.700,1027.605,1024.958,1024.798,1025.936,1024.301,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-08 09:00:00,32.940,10.328,7.587,1025.328,34.843,5.218,39.852,1027.711,32.252,10.129,31.214,1024.932,33.602,11.235,7.236,1025.681,1025.291,1025.257,1027.699,1027.616,1024.959,1024.802,1025.945,1024.284,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-08 10:00:00,32.939,10.324,7.584,1025.327,34.845,5.248,39.548,1027.708,32.251,10.130,31.252,1024.931,33.613,11.258,7.275,1025.686,1025.292,1025.257,1027.694,1027.617,1024.959,1024.801,1025.941,1024.293,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-08 11:00:00,32.938,10.315,7.601,1025.328,34.852,5.265,38.291,1027.706,32.250,10.134,31.219,1024.930,33.661,11.339,7.341,1025.709,1025.294,1025.255,1027.686,1027.617,1024.959,1024.801,1025.927,1024.330,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-08 12:00:00,32.930,10.273,7.512,1025.328,34.857,5.275,36.710,1027.701,32.248,10.134,30.976,1024.927,33.723,11.454,7.300,1025.736,1025.300,1025.249,1027.678,1027.614,1024.957,1024.798,1025.905,1024.377,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-08 13:00:00,32.912,10.275,7.548,1025.314,34.863,5.296,34.711,1027.694,32.248,10.132,30.763,1024.926,33.800,11.593,7.320,1025.771,1025.300,1025.235,1027.666,1027.609,1024.957,1024.797,1025.880,1024.436,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-08 14:00:00,32.917,10.326,7.482,1025.309,34.861,5.278,34.778,1027.695,32.245,10.133,30.296,1024.922,33.926,11.889,7.314,1025.813,1025.291,1025.238,1027.668,1027.608,1024.954,1024.793,1025.824,1024.533,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-08 15:00:00,32.902,10.311,7.527,1025.300,34.857,5.238,34.242,1027.694,32.244,10.134,29.905,1024.919,33.987,12.032,7.345,1025.834,1025.294,1025.227,1027.671,1027.602,1024.953,1024.790,1025.798,1024.580,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-08 16:00:00,32.899,10.322,7.496,1025.296,34.855,5.225,34.787,1027.697,32.242,10.132,29.985,1024.918,33.978,12.007,7.289,1025.831,1025.292,1025.225,1027.675,1027.603,1024.953,1024.789,1025.802,1024.572,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-08 17:00:00,32.900,10.312,7.543,1025.298,34.853,5.222,35.351,1027.698,32.241,10.128,29.981,1024.917,33.963,11.968,7.320,1025.827,1025.294,1025.226,1027.678,1027.604,1024.954,1024.788,1025.809,1024.561,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-08 18:00:00,32.908,10.337,7.637,1025.301,34.847,5.196,36.086,1027.700,32.243,10.107,30.710,1024.926,33.960,11.965,7.223,1025.825,1025.290,1025.232,1027.684,1027.602,1024.961,1024.792,1025.810,1024.558,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-08 19:00:00,32.914,10.353,7.663,1025.303,34.861,5.257,37.534,1027.710,32.240,10.096,31.340,1024.929,33.964,11.977,7.293,1025.826,1025.288,1025.238,1027.684,1027.620,1024.965,1024.793,1025.808,1024.562,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-08 20:00:00,32.909,10.347,7.580,1025.300,34.871,5.308,38.023,1027.714,32.239,10.086,31.695,1024.931,33.989,12.026,7.317,1025.836,1025.288,1025.233,1027.680,1027.630,1024.969,1024.794,1025.799,1024.581,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-08 21:00:00,32.821,10.194,7.620,1025.257,34.869,5.304,39.409,1027.720,32.241,10.072,31.877,1024.936,33.995,12.038,7.310,1025.839,1025.314,1025.164,1027.687,1027.635,1024.972,1024.796,1025.796,1024.586,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-08 22:00:00,32.818,10.216,7.498,1025.251,34.864,5.305,40.054,1027.719,32.241,10.065,31.435,1024.935,33.975,11.992,7.260,1025.831,1025.310,1025.162,1027.689,1027.635,1024.971,1024.795,1025.805,1024.570,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-08 23:00:00,32.834,10.241,7.500,1025.259,34.865,5.313,39.683,1027.717,32.244,10.052,31.473,1024.940,33.939,11.929,7.325,1025.816,1025.306,1025.174,1027.687,1027.633,1024.973,1024.797,1025.817,1024.543,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-09 00:00:00,32.827,10.242,7.431,1025.253,34.863,5.339,36.887,1027.699,32.246,10.038,31.380,1024.943,33.964,11.963,7.240,1025.828,1025.305,1025.168,1027.671,1027.619,1024.975,1024.799,1025.810,1024.561,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-09 01:00:00,32.831,10.239,7.476,1025.257,34.859,5.352,36.358,1027.692,32.250,10.024,29.975,1024.942,34.017,12.073,7.198,1025.848,1025.306,1025.172,1027.667,1027.613,1024.971,1024.795,1025.789,1024.602,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-09 02:00:00,32.846,10.239,7.480,1025.268,34.860,5.343,34.279,1027.684,32.251,10.014,29.548,1024.942,34.090,12.230,7.323,1025.876,1025.306,1025.183,1027.658,1027.604,1024.971,1024.794,1025.760,1024.658,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-09 03:00:00,32.854,10.244,7.445,1025.274,34.857,5.339,33.696,1027.680,32.251,10.005,29.041,1024.942,34.150,12.332,7.312,1025.902,1025.305,1025.190,1027.656,1027.600,1024.970,1024.792,1025.740,1024.704,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-09 04:00:00,32.861,10.245,7.423,1025.279,34.859,5.337,34.436,1027.684,32.252,9.999,29.154,1024.944,34.219,12.497,7.380,1025.924,1025.305,1025.195,1027.660,1027.604,1024.972,1024.793,1025.708,1024.757,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-09 05:00:00,32.865,10.253,7.449,1025.281,34.857,5.331,34.233,1027.683,32.254,9.997,29.568,1024.948,34.283,12.692,7.307,1025.936,1025.304,1025.198,1027.659,1027.602,1024.974,1024.796,1025.670,1024.806,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-12-09 06:00:00,32.867,10.246,7.489,1025.284,34.859,5.333,35.894,1027.692,32.255,9.997,29.643,1024.949,34.296,12.720,7.380,1025.940,1025.305,1025.200,1027.667,1027.611,1024.974,1024.797,1025.665,1024.816,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
