time,GP Salinity,GP Temperature,GP Pressure,GP Density,CE06 Salinity,CE06 Temperature,CE06 Pressure,CE06 Density,CP04 Salinity,CP04 Temperature,CP04 Pressure,CP04 Density,GI Salinity,GI Temperature,GI Pressure,GI Density,GP DenCS,GP DenCT,GP DenCTS,CE06 DenCS,CE06 DenCT,CE06 DenCTS,CP04 DenCS,CP04 DenCT,CP04 DenCTS,GI DenCS,GI DenCT,GI DenCTS,GP MeanS,GP MeanT,CE06 MeanS,CE06 MeanT,CP04 MeanS,CP04 MeanT,GI MeanS,GI MeanT
2018-11-29 09:00,32.27,10.51,30.75,1024.878,28.5,10.74,1.39,1021.775,34.24,13.53,6.83,1025.729,34.82,4.82,34.81,1027.719,1024.919,1024.961,1025.007,1023.245,1021.476,1022.944,1025.424,1024.851,1024.553,1027.707,1027.639,1027.628,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-11-29 12:00,32.27,10.48,32.09,1024.888,28.23,10.66,1.38,1021.577,33.72,12.54,6.97,1025.523,34.82,4.82,35.4,1027.722,1024.931,1024.966,1025.013,1023.259,1021.266,1022.944,1025.622,1024.452,1024.554,1027.71,1027.641,1027.631,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-11-29 15:00,32.26,10.45,31.83,1024.89,27.31,10.46,1.37,1020.891,33.34,11.95,6.99,1025.346,34.82,4.82,33.46,1027.713,1024.935,1024.962,1025.012,1023.292,1020.552,1022.944,1025.735,1024.166,1024.554,1027.701,1027.632,1027.622,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-11-29 18:00,32.27,10.47,30.72,1024.884,27.89,10.64,1.38,1021.315,33.36,11.98,7.05,1025.352,34.82,4.82,33.43,1027.714,1024.926,1024.96,1025.007,1023.262,1021.003,1022.944,1025.729,1024.177,1024.554,1027.702,1027.633,1027.622,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-11-29 21:00,32.27,10.48,30.75,1024.885,28.31,10.86,1.39,1021.605,33.38,11.99,7.03,1025.373,34.83,4.82,34.52,1027.721,1024.924,1024.964,1025.007,1023.225,1021.326,1022.944,1025.728,1024.199,1024.554,1027.706,1027.64,1027.627,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-11-30 00:00,32.27,10.44,31.22,1024.891,28.44,10.83,1.39,1021.708,33.38,11.81,7.08,1025.403,34.83,4.82,34.95,1027.723,1024.934,1024.962,1025.009,1023.229,1021.425,1022.944,1025.762,1024.195,1024.554,1027.708,1027.642,1027.629,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-11-30 03:00,32.26,10.4,30.98,1024.893,28.33,10.71,1.38,1021.649,33.3,11.6,7.15,1025.379,34.83,4.81,34.17,1027.72,1024.939,1024.958,1025.008,1023.251,1021.346,1022.944,1025.801,1024.134,1024.554,1027.706,1027.638,1027.625,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-11-30 06:00,32.26,10.4,30.12,1024.889,28.54,10.74,1.39,1021.808,33.33,11.59,7.16,1025.403,34.83,4.81,33.85,1027.719,1024.936,1024.953,1025.004,1023.245,1021.51,1022.944,1025.803,1024.156,1024.554,1027.704,1027.636,1027.624,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-11-30 09:00,32.27,10.4,29.73,1024.89,28.29,10.55,1.38,1021.641,33.27,11.43,7.18,1025.391,34.83,4.81,34.59,1027.722,1024.934,1024.954,1025.003,1023.276,1021.313,1022.944,1025.832,1024.115,1024.555,1027.708,1027.64,1027.627,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-11-30 12:00,32.27,10.41,31.51,1024.902,27.9,10.38,1.38,1021.369,33.23,11.37,7.23,1025.372,34.83,4.8,35.52,1027.727,1024.94,1024.968,1025.011,1023.305,1021.014,1022.944,1025.845,1024.085,1024.555,1027.713,1027.644,1027.632,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-11-30 15:00,32.27,10.39,31.45,1024.905,27.93,10.4,1.38,1021.385,33.13,11.34,7.23,1025.299,34.83,4.8,34.74,1027.724,1024.943,1024.967,1025.01,1023.302,1021.033,1022.944,1025.849,1024.008,1024.555,1027.71,1027.64,1027.628,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-11-30 18:00,32.27,10.35,30.62,1024.902,28.26,10.64,1.4,1021.604,33.12,11.39,7.22,1025.276,34.83,4.79,33.55,1027.719,1024.946,1024.958,1025.007,1023.262,1021.29,1022.944,1025.84,1023.995,1024.555,1027.706,1027.634,1027.623,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-11-30 21:00,32.26,10.34,30.12,1024.9,28.69,10.77,1.4,1021.913,33.07,11.43,7.24,1025.229,34.83,4.79,34.14,1027.722,1024.946,1024.953,1025.004,1023.239,1021.619,1022.944,1025.832,1023.956,1024.555,1027.708,1027.637,1027.625,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-01 00:00,32.26,10.35,30.78,1024.902,29.06,10.81,1.43,1022.201,33.02,11.47,7.25,1025.184,34.83,4.78,35.02,1027.727,1024.947,1024.958,1025.007,1023.234,1021.911,1022.944,1025.826,1023.918,1024.555,1027.713,1027.641,1027.629,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-01 03:00,32.27,10.35,30.92,1024.905,29,10.7,1.43,1022.167,33.02,11.53,7.27,1025.178,34.82,4.76,34.52,1027.725,1024.947,1024.96,1025.008,1023.252,1021.86,1022.944,1025.816,1023.922,1024.555,1027.713,1027.637,1027.627,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-01 06:00,32.27,10.35,30.21,1024.902,29.06,10.55,1.42,1022.237,33.05,11.53,7.27,1025.201,34.82,4.74,33.49,1027.721,1024.945,1024.958,1025.005,1023.276,1021.906,1022.944,1025.814,1023.946,1024.555,1027.71,1027.631,1027.622,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-01 09:00,32.26,10.32,29.83,1024.903,29.18,10.55,1.43,1022.334,33.05,11.53,7.27,1025.201,34.82,4.74,34,1027.725,1024.948,1024.953,1025.003,1023.276,1022.002,1022.944,1025.815,1023.945,1024.555,1027.713,1027.635,1027.625,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-01 12:00,32.26,10.31,30.67,1024.909,29.65,10.56,1.43,1022.694,33,11.46,7.31,1025.172,34.82,4.72,34.36,1027.727,1024.953,1024.958,1025.007,1023.275,1022.361,1022.944,1025.828,1023.904,1024.555,1027.717,1027.635,1027.626,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-01 15:00,32.27,10.33,31.5,1024.912,28.83,10.42,1.43,1022.078,33.02,11.27,7.3,1025.22,34.82,4.71,34.84,1027.729,1024.954,1024.963,1025.011,1023.298,1021.727,1022.944,1025.863,1023.917,1024.555,1027.72,1027.636,1027.629,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-01 18:00,32.27,10.32,30.91,1024.911,28.45,10.36,1.42,1021.798,33.1,11.21,7.3,1025.296,34.82,4.71,33.77,1027.723,1024.952,1024.961,1025.008,1023.309,1021.437,1022.944,1025.873,1023.983,1024.555,1027.715,1027.63,1027.624,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-01 21:00,32.26,10.31,30.24,1024.907,28.64,10.35,1.42,1021.945,33.12,11.21,7.31,1025.314,34.82,4.71,33.41,1027.722,1024.951,1024.956,1025.005,1023.31,1021.583,1022.944,1025.874,1023.999,1024.555,1027.714,1027.628,1027.622,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-02 00:00,32.27,10.29,30.47,1024.911,28.93,10.35,1.42,1022.169,33.1,11.22,7.31,1025.295,34.82,4.71,34.3,1027.726,1024.955,1024.957,1025.006,1023.309,1021.805,1022.944,1025.871,1023.983,1024.555,1027.718,1027.632,1027.626,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-02 03:00,32.27,10.29,30.9,1024.916,28.63,10.26,1.43,1021.954,33.1,11.18,7.28,1025.298,34.82,4.71,35.14,1027.728,1024.958,1024.961,1025.008,1023.325,1021.577,1022.944,1025.879,1023.979,1024.555,1027.722,1027.634,1027.63,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-02 06:00,32.27,10.31,30.87,1024.915,27.9,10.14,1.43,1021.405,33.09,11.09,7.21,1025.309,34.81,4.71,34.38,1027.721,1024.955,1024.963,1025.008,1023.344,1021.013,1022.944,1025.894,1023.975,1024.555,1027.718,1027.628,1027.626,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-02 09:00,32.27,10.31,30.02,1024.911,27.5,10.05,1.43,1021.109,33.13,11.2,7.15,1025.323,34.81,4.71,33.91,1027.717,1024.951,1024.96,1025.004,1023.359,1020.705,1022.944,1025.875,1024.006,1024.554,1027.715,1027.624,1027.624,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-02 12:00,32.27,10.29,30.27,1024.914,27.67,10.06,1.44,1021.24,33.15,11.29,7.13,1025.322,34.81,4.69,34.56,1027.725,1024.955,1024.959,1025.005,1023.358,1020.836,1022.944,1025.859,1024.022,1024.554,1027.721,1027.63,1027.627,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-02 15:00,32.27,10.25,31.49,1024.926,28.08,10.12,1.45,1021.544,33.17,11.29,7.16,1025.338,34.82,4.69,35.64,1027.732,1024.968,1024.965,1025.011,1023.347,1021.148,1022.944,1025.859,1024.037,1024.554,1027.727,1027.636,1027.632,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-02 18:00,32.27,10.24,31.12,1024.928,28.14,10.19,1.46,1021.584,33.19,11.27,7.11,1025.352,34.82,4.69,34.69,1027.727,1024.967,1024.965,1025.009,1023.337,1021.198,1022.944,1025.861,1024.049,1024.554,1027.722,1027.631,1027.628,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-02 21:00,32.27,10.22,30.44,1024.929,28.05,10.25,1.46,1021.505,33.29,11.42,7.05,1025.408,34.82,4.68,33.6,1027.723,1024.967,1024.963,1025.006,1023.326,1021.13,1022.944,1025.834,1024.13,1024.554,1027.718,1027.627,1027.623,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-03 00:00,32.27,10.21,29.85,1024.928,28.37,10.3,1.47,1021.747,33.56,11.82,7.04,1025.541,34.81,4.7,34.61,1027.723,1024.965,1024.961,1025.003,1023.318,1021.378,1022.944,1025.759,1024.334,1024.554,1027.72,1027.628,1027.627,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-03 03:00,32.27,10.21,30.23,1024.93,28.55,10.25,1.48,1021.892,33.74,12.07,7.13,1025.636,34.81,4.71,36.31,1027.729,1024.968,1024.963,1025.005,1023.327,1021.513,1022.944,1025.714,1024.473,1024.554,1027.727,1027.635,1027.635,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-03 06:00,32.27,10.23,30.66,1024.931,28.57,10.13,1.48,1021.928,33.58,11.89,7.04,1025.541,34.81,4.72,35.61,1027.727,1024.967,1024.966,1025.007,1023.346,1021.531,1022.944,1025.747,1024.347,1024.554,1027.723,1027.635,1027.632,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-03 09:00,32.28,10.24,30.22,1024.927,28.56,9.97,1.47,1021.947,33.38,11.62,7.04,1025.439,34.83,4.75,34.1,1027.729,1024.962,1024.965,1025.005,1023.372,1021.525,1022.944,1025.798,1024.196,1024.554,1027.712,1027.641,1027.625,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-03 12:00,32.28,10.26,30.41,1024.925,28.68,9.94,1.48,1022.043,33.6,12,7.04,1025.535,34.82,4.71,34.59,1027.731,1024.96,1024.966,1025.006,1023.377,1021.615,1022.944,1025.727,1024.361,1024.554,1027.719,1027.638,1027.627,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-03 15:00,32.28,10.25,30.89,1024.929,28.73,9.91,1.48,1022.084,33.38,11.86,7.06,1025.388,34.83,4.71,37.16,1027.745,1024.964,1024.968,1025.008,1023.382,1021.651,1022.944,1025.752,1024.192,1024.554,1027.731,1027.652,1027.639,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-03 18:00,32.28,10.21,31.64,1024.94,28.65,9.93,1.48,1022.017,32.94,11.52,7.1,1025.115,34.84,4.78,36.52,1027.744,1024.975,1024.971,1025.011,1023.379,1021.588,1022.944,1025.816,1023.859,1024.554,1027.72,1027.658,1027.636,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-03 21:00,32.28,10.22,30.57,1024.933,28.62,9.97,1.49,1021.988,32.98,11.52,7.08,1025.148,34.84,4.83,33.89,1027.731,1024.968,1024.967,1025.006,1023.373,1021.565,1022.944,1025.815,1023.892,1024.554,1027.702,1027.651,1027.624,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-04 00:00,32.28,10.23,29.73,1024.929,28.81,10,1.49,1022.134,33.13,11.62,7.07,1025.246,34.85,4.83,34.37,1027.735,1024.963,1024.964,1025.003,1023.368,1021.715,1022.944,1025.797,1024.006,1024.554,1027.705,1027.655,1027.626,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-04 03:00,32.28,10.25,30.4,1024.928,29.21,10,1.5,1022.446,33.42,11.89,7.03,1025.422,34.84,4.77,37.24,1027.749,1024.962,1024.967,1025.006,1023.367,1022.025,1022.944,1025.746,1024.23,1024.554,1027.725,1027.662,1027.64,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-04 06:00,32.28,10.25,31.26,1024.932,29.14,9.86,1.49,1022.412,33.97,12.49,7.05,1025.729,34.84,4.78,37.35,1027.75,1024.966,1024.97,1025.01,1023.389,1021.969,1022.944,1025.632,1024.645,1024.554,1027.724,1027.664,1027.64,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-04 09:00,32.28,10.24,30.46,1024.93,29.11,9.75,1.49,1022.411,34.55,13.41,7.03,1025.999,34.83,4.73,34.27,1027.736,1024.963,1024.968,1025.006,1023.408,1021.951,1022.944,1025.45,1025.093,1024.554,1027.715,1027.645,1027.626,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-04 12:00,32.28,10.23,29.98,1024.93,29.32,9.71,1.48,1022.578,34.53,13.37,7.08,1025.993,34.83,4.71,34.1,1027.733,1024.963,1024.966,1025.004,1023.414,1022.11,1022.944,1025.459,1025.078,1024.554,1027.717,1027.64,1027.625,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-04 15:00,32.28,10.23,31.03,1024.935,29.58,9.77,1.49,1022.77,34.49,13.25,7.1,1025.982,34.83,4.74,36.1,1027.742,1024.968,1024.971,1025.009,1023.404,1022.311,1022.944,1025.483,1025.044,1024.554,1027.723,1027.651,1027.634,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-04 18:00,32.28,10.24,31.57,1024.933,29.58,9.74,1.49,1022.773,34.42,13.17,7.15,1025.948,34.83,4.73,37.17,1027.749,1024.968,1024.97,1025.011,1023.409,1022.308,1022.944,1025.499,1024.994,1024.554,1027.729,1027.658,1027.639,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-04 21:00,32.27,10.23,30.85,1024.931,29.44,9.74,1.49,1022.669,34.24,13,7.14,1025.841,34.83,4.71,34.13,1027.732,1024.967,1024.967,1025.008,1023.408,1022.206,1022.944,1025.533,1024.854,1024.554,1027.717,1027.639,1027.625,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-05 00:00,32.27,10.24,29.44,1024.923,29.55,9.6,1.47,1022.773,34.14,12.85,7.16,1025.791,34.83,4.7,33.66,1027.732,1024.959,1024.96,1025.001,1023.431,1022.287,1022.944,1025.562,1024.776,1024.554,1027.716,1027.637,1027.623,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-05 03:00,32.27,10.24,30.16,1024.925,29.49,9.67,1.48,1022.718,33.92,12.45,7.21,1025.698,34.83,4.7,36.38,1027.745,1024.962,1024.963,1025.005,1023.42,1022.243,1022.944,1025.641,1024.606,1024.555,1027.729,1027.65,1027.636,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-05 06:00,32.28,10.25,30.98,1024.929,29.43,9.64,1.48,1022.677,33.75,12.09,7.2,1025.639,34.83,4.71,39.78,1027.76,1024.965,1024.968,1025.008,1023.425,1022.198,1022.944,1025.709,1024.481,1024.555,1027.743,1027.667,1027.651,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-05 09:00,32.27,10.25,30.62,1024.926,29.65,9.58,1.48,1022.854,33.76,12.11,7.18,1025.64,34.83,4.72,35.63,1027.739,1024.963,1024.965,1025.007,1023.434,1022.364,1022.944,1025.705,1024.487,1024.555,1027.722,1027.647,1027.632,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-05 12:00,32.27,10.23,30.19,1024.927,29.78,9.52,1.47,1022.967,33.78,12.14,7.21,1025.652,34.81,4.69,34.46,1027.724,1024.964,1024.963,1025.005,1023.443,1022.468,1022.944,1025.7,1024.504,1024.555,1027.72,1027.628,1027.627,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-05 15:00,32.27,10.22,30.9,1024.932,29.75,9.5,1.47,1022.949,33.73,11.97,7.21,1025.647,34.81,4.69,36.71,1027.734,1024.969,1024.966,1025.008,1023.446,1022.446,1022.944,1025.733,1024.466,1024.555,1027.731,1027.638,1027.637,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-05 18:00,32.27,10.23,31.54,1024.934,29.85,9.46,1.47,1023.029,33.44,11.47,7.19,1025.516,34.82,4.71,40.69,1027.752,1024.971,1024.969,1025.011,1023.453,1022.519,1022.944,1025.825,1024.246,1024.555,1027.747,1027.659,1027.656,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-05 21:00,32.28,10.25,30.68,1024.928,29.98,9.5,1.47,1023.129,33.52,11.51,7.14,1025.566,34.82,4.73,36.98,1027.736,1024.964,1024.967,1025.007,1023.447,1022.624,1022.944,1025.818,1024.302,1024.554,1027.728,1027.645,1027.638,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-06 00:00,32.28,10.24,30.05,1024.927,30.05,9.48,1.46,1023.179,33.62,11.63,7.18,1025.623,34.82,4.73,34.99,1027.725,1024.961,1024.965,1025.004,1023.45,1022.671,1022.944,1025.796,1024.38,1024.554,1027.718,1027.634,1027.629,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-06 03:00,32.27,10.24,30.07,1024.924,30.18,9.47,1.46,1023.282,33.56,11.45,7.18,1025.608,34.81,4.72,38.43,1027.74,1024.962,1024.961,1025.004,1023.451,1022.772,1022.944,1025.83,1024.333,1024.554,1027.735,1027.648,1027.645,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-06 06:00,32.27,10.23,30.76,1024.927,30.34,9.52,1.46,1023.404,33.58,11.56,7.2,1025.604,34.84,4.94,43.41,1027.758,1024.967,1024.963,1025.007,1023.444,1022.9,1022.944,1025.81,1024.348,1024.555,1027.733,1027.691,1027.668,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-06 09:00,32.27,10.22,31.09,1024.93,30.37,9.41,1.46,1023.445,33.62,11.61,7.23,1025.631,34.87,5.16,40.23,1027.741,1024.97,1024.964,1025.009,1023.46,1022.925,1022.944,1025.8,1024.383,1024.555,1027.692,1027.7,1027.653,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-06 12:00,32.27,10.23,30.09,1024.926,30.46,9.38,1.46,1023.522,33.64,11.62,7.24,1025.643,34.87,5.26,34.99,1027.709,1024.963,1024.962,1025.004,1023.466,1022.995,1022.944,1025.798,1024.397,1024.555,1027.657,1027.679,1027.629,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-06 15:00,32.27,10.25,30.91,1024.927,30.38,9.14,1.45,1023.492,33.68,11.69,7.21,1025.66,34.86,5.28,36.82,1027.704,1024.964,1024.965,1025.008,1023.502,1022.929,1022.944,1025.785,1024.428,1024.555,1027.663,1027.677,1027.638,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-06 18:00,32.27,10.26,31.8,1024.927,30.32,9.13,1.46,1023.451,33.85,11.99,7.2,1025.732,34.85,5.26,41.36,1027.721,1024.967,1024.967,1025.012,1023.504,1022.887,1022.944,1025.729,1024.553,1024.555,1027.686,1027.692,1027.659,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-06 21:00,32.27,10.25,31.2,1024.925,30.48,9.32,1.47,1023.546,33.7,11.66,7.18,1025.68,34.86,5.24,38.89,1027.72,1024.966,1024.963,1025.009,1023.474,1023.011,1022.944,1025.791,1024.441,1024.555,1027.677,1027.688,1027.647,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-07 00:00,32.26,10.24,29.95,1024.914,30.4,9.28,1.46,1023.485,33.58,11.47,7.19,1025.62,34.86,5.24,35.91,1027.701,1024.962,1024.951,1025.004,1023.481,1022.945,1022.944,1025.825,1024.348,1024.555,1027.663,1027.669,1027.633,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-07 03:00,32.26,10.25,29.72,1024.909,30.47,9.34,1.46,1023.53,33.67,11.67,7.19,1025.653,34.85,5.21,36.24,1027.699,1024.96,1024.947,1025.003,1023.472,1022.997,1022.944,1025.789,1024.417,1024.555,1027.669,1027.663,1027.635,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-07 06:00,32.25,10.24,30.56,1024.906,30.25,9.23,1.45,1023.376,33.68,11.59,7.16,1025.673,34.85,5.21,40.64,1027.721,1024.965,1024.943,1025.006,1023.488,1022.829,1022.944,1025.802,1024.423,1024.554,1027.688,1027.686,1027.655,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-07 09:00,32.24,10.22,31.23,1024.909,30.2,9.19,1.45,1023.343,33.74,11.69,7.13,1025.705,34.86,5.25,40.44,1027.726,1024.972,1024.942,1025.009,1023.495,1022.79,1022.944,1025.785,1024.471,1024.554,1027.683,1027.695,1027.654,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-07 12:00,32.24,10.18,30.55,1024.911,30.44,9.18,1.45,1023.538,33.68,11.51,7.13,1025.692,34.85,5.22,36.13,1027.702,1024.974,1024.938,1025.006,1023.496,1022.981,1022.944,1025.819,1024.426,1024.554,1027.667,1027.667,1027.634,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-07 15:00,32.25,10.15,30.14,1024.919,30.31,9.24,1.46,1023.419,33.39,11.04,7.27,1025.548,34.82,5.13,36.38,1027.687,1024.978,1024.941,1025.005,1023.486,1022.874,1022.944,1025.903,1024.201,1024.555,1027.678,1027.643,1027.636,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-07 18:00,32.25,10.15,31.55,1024.93,30.25,9.21,1.46,1023.382,33.37,11.04,7.28,1025.538,34.8,5.1,39.47,1027.69,1024.985,1024.951,1025.011,1023.492,1022.832,1022.944,1025.905,1024.19,1024.555,1027.696,1027.642,1027.65,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-07 21:00,32.25,10.16,31.32,1024.925,30.26,9.2,1.46,1023.389,33.48,11.18,7.31,1025.593,34.8,5.17,38.82,1027.679,1024.981,1024.948,1025.01,1023.492,1022.838,1022.944,1025.879,1024.27,1024.555,1027.686,1027.639,1027.647,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-08 00:00,32.24,10.15,29.9,1024.916,30.25,9.17,1.46,1023.384,33.58,11.3,7.32,1025.655,34.83,5.27,35.25,1027.671,1024.976,1024.938,1025.003,1023.498,1022.828,1022.944,1025.857,1024.352,1024.555,1027.657,1027.643,1027.63,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-08 03:00,32.24,10.13,28.99,1024.914,30.23,9.18,1.46,1023.369,33.74,11.53,7.25,1025.737,34.83,5.26,35.03,1027.676,1024.975,1024.934,1024.999,1023.496,1022.814,1022.944,1025.815,1024.474,1024.555,1027.657,1027.647,1027.629,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-08 06:00,32.25,10.12,30.07,1024.925,30.19,9.11,1.46,1023.346,33.64,11.32,7.24,1025.697,34.82,5.16,38,1027.693,1024.982,1024.942,1025.004,1023.506,1022.781,1022.944,1025.853,1024.397,1024.555,1027.682,1027.652,1027.643,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-08 09:00,32.25,10.13,31.23,1024.931,30.13,9.1,1.46,1023.302,33.63,11.28,7.28,1025.692,34.85,5.24,39.23,1027.709,1024.986,1024.95,1025.009,1023.508,1022.736,1022.944,1025.861,1024.384,1024.555,1027.678,1027.677,1027.649,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-08 12:00,32.25,10.13,30.68,1024.925,30.09,9.07,1.47,1023.275,33.82,11.65,7.31,1025.773,34.86,5.28,35.4,1027.697,1024.983,1024.944,1025.007,1023.512,1022.705,1022.944,1025.794,1024.531,1024.555,1027.656,1027.67,1027.631,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-08 15:00,32.24,10.13,29.96,1024.918,30.08,9.02,1.47,1023.279,33.98,12,7.32,1025.831,34.85,5.23,34.79,1027.696,1024.98,1024.937,1025.004,1023.52,1022.702,1022.944,1025.727,1024.653,1024.555,1027.659,1027.663,1027.628,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-08 18:00,32.24,10.1,31.25,1024.928,30.04,8.99,1.48,1023.252,33.97,11.99,7.28,1025.829,34.86,5.25,37.21,1027.708,1024.992,1024.942,1025.01,1023.525,1022.67,1022.944,1025.729,1024.649,1024.555,1027.668,1027.678,1027.639,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-08 21:00,32.24,10.06,31.59,1024.937,30.05,9.06,1.48,1023.243,33.97,11.99,7.3,1025.829,34.87,5.31,39.72,1027.719,1024.999,1024.945,1025.011,1023.514,1022.672,1022.944,1025.73,1024.648,1024.555,1027.673,1027.695,1027.651,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-09 00:00,32.25,10.03,30.3,1024.943,30.05,9.1,1.48,1023.243,34.02,12.09,7.25,1025.851,34.86,5.34,35.84,1027.691,1024.999,1024.944,1025.005,1023.509,1022.678,1022.944,1025.71,1024.69,1024.555,1027.65,1027.672,1027.633,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-09 03:00,32.25,10,29.25,1024.945,30.04,9.09,1.48,1023.232,34.22,12.51,7.33,1025.921,34.86,5.34,34.12,1027.682,1024.999,1024.942,1025,1023.51,1022.664,1022.944,1025.63,1024.838,1024.555,1027.643,1027.662,1027.625,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
2018-12-09 06:00,32.25,9.99,29.95,1024.949,29.99,9.1,1.48,1023.196,34.28,12.66,7.39,1025.94,34.86,5.32,36.41,1027.695,1025.003,1024.946,1025.004,1023.508,1022.63,1022.944,1025.6,1024.887,1024.555,1027.656,1027.674,1027.636,32.33,9.99,30.4,12.43,33.85,17.45,34.81,5.49
