time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-02-15T04:58:19.760Z,44.4875,-126.7883333,4.768,2.69,md,14,337,2.262,1.46,uw,uw60693372,2016-07-22T19:25:10.130Z,off the coast of Oregon,earthquake,30.46,31.61,,1,reviewed,uw,uw
2014-02-14T08:20:35.530Z,44.4633333,-126.9705,5.938,2.56,ml,18,309,2.392,3.26,uw,uw60692292,2016-07-22T19:25:08.180Z,off the coast of Oregon,earthquake,54.59,31.61,,1,reviewed,uw,uw
2014-02-10T19:09:49.970Z,40.3805,-125.6898333,21.752,3.37,ml,61,258,1.036,0.28,nc,nc72161976,2017-02-03T03:30:34.113Z,"122km W of Ferndale, California",earthquake,3.1,25.11,0.236,19,reviewed,nc,nc
2014-02-09T08:44:27.230Z,40.5043333,-125.5231667,2.012,2.72,md,23,309,0.9036,0.3,nc,nc72160511,2017-02-03T03:06:40.250Z,"106km W of Ferndale, California",earthquake,16.25,10.73,0.176,26,reviewed,nc,nc
2014-02-07T16:06:41.050Z,40.5511,-126.9936,13.18,3.2,ml,,245,2.269,1.23,us,usc000mk86,2017-02-03T02:29:23.553Z,"231km W of Ferndale, California",earthquake,,12.9,0.066,32,reviewed,us,us
2014-02-06T02:55:42.070Z,40.2918333,-124.5098333,13.627,3.56,mw,24,235,0.1748,0.09,nc,nc72157001,2017-03-17T23:04:22.428Z,"37km SSW of Ferndale, California",earthquake,0.59,0.26,,5,reviewed,nc,nc
2014-02-04T05:19:20.000Z,40.1885,-126.3915,6.7,2.9,ml,,331,1.59,1.39,us,usc000mpgu,2017-02-03T01:24:04.048Z,"185km WSW of Ferndale, California",earthquake,,9.1,0.048,10,reviewed,nc,nc
2014-02-03T21:04:18.800Z,41.8058,-126.2462,21.7,3.3,ml,,277,1.554,1.82,us,usc000mggi,2017-02-03T01:20:30.615Z,"165km W of Brookings, Oregon",earthquake,,9,0.4,14,reviewed,nc,nc
2014-02-02T12:36:56.160Z,44.4921,-129.6319,10,4,mb,,192,4.169,1.49,us,usc000mfnq,2014-04-08T01:43:23.000Z,Off the coast of Oregon,earthquake,,1.9,0.098,30,reviewed,us,us
2014-01-31T00:15:28.300Z,41.716,-126.9267,16.7,2.8,ml,,306,2.075,0.74,us,usc000mmqm,2017-02-03T00:46:18.081Z,"221km WSW of Gold Beach, Oregon",earthquake,,9.2,0.18,7,reviewed,nc,nc
2014-01-30T11:42:58.720Z,41.8817,-127.0407,10,3,ml,,273,2.122,0.66,us,usc000mdkd,2014-04-08T01:43:17.000Z,"224km WSW of Gold Beach, Oregon",earthquake,,2,0.085,20,reviewed,us,us
2014-01-30T10:34:40.490Z,41.8603,-126.9358,8.01,3,ml,,217,2.049,1.16,us,usc000mqk1,2014-04-08T01:43:17.000Z,"216km WSW of Gold Beach, Oregon",earthquake,,8.6,0.077,24,reviewed,us,us
2014-01-30T01:45:18.300Z,40.4935,-126.1768,2.6,3.2,ml,,309,1.401,0.66,us,usc000mmn4,2017-02-03T00:37:09.514Z,"162km W of Ferndale, California",earthquake,,9.9,0.2,7,reviewed,nc,nc
2014-01-30T00:02:55.660Z,41.8692,-126.8385,10,4.7,mb,,171,1.976,0.87,us,usc000mdbk,2017-02-03T00:36:35.783Z,"208km WSW of Gold Beach, Oregon",earthquake,,1.9,0.07,66,reviewed,us,us
2014-01-27T20:25:22.910Z,40.274,-124.0128333,32.675,2.54,md,26,61,0.08559,0.11,nc,nc72147535,2017-02-03T00:18:43.600Z,"23km NW of Redway, California",earthquake,0.29,0.56,0.225,54,reviewed,nc,nc
2014-01-26T11:47:53.980Z,43.9305,-128.8721,10,3,ml,,223,3.472,1.2,us,usc000mn0s,2014-03-27T18:15:42.000Z,Off the coast of Oregon,earthquake,,2,0.091,18,reviewed,us,us
2014-01-24T13:53:28.280Z,42.6121667,-123.9563333,4.3,3.83,ml,19,107,0.2302,0.27,uw,uw60675057,2016-07-22T19:24:08.470Z,"44km ENE of Gold Beach, Oregon",earthquake,0.69,31.61,0.185,83,reviewed,uw,uw
2014-01-23T04:14:44.690Z,40.2853333,-125.245,23.415,2.95,ml,17,314,0.718,0.2,nc,nc72145240,2017-02-02T23:38:56.271Z,"89km WSW of Ferndale, California",earthquake,3.45,17.82,0.105,7,reviewed,nc,nc
2014-01-23T04:10:41.190Z,40.411,-125.3411667,23.362,4.63,mw,107,240,0.7676,0.27,nc,nc72145230,2017-03-17T23:03:55.634Z,"93km W of Ferndale, California",earthquake,1.08,8.76,,5,reviewed,nc,nc
2014-01-22T13:09:06.080Z,40.4181667,-124.2191667,27.274,2.65,md,19,95,0.07477,0.06,nc,nc72144950,2017-02-02T23:33:49.770Z,"13km SW of Rio Dell, California",earthquake,0.41,0.63,0.205,56,reviewed,nc,nc
2014-01-18T04:05:38.390Z,40.4533333,-124.5,19.934,2.75,md,32,231,0.1261,0.11,nc,nc72142395,2017-02-02T22:53:18.220Z,"24km SW of Ferndale, California",earthquake,0.57,0.19,0.196,59,reviewed,nc,nc
2014-01-16T15:38:21.590Z,43.6843,-126.0135,9.87,3.1,ml,,223,1.47,0.82,us,usb000m276,2016-07-22T19:22:23.960Z,"142km WNW of Barview, Oregon",earthquake,,5.5,0.051,53,reviewed,us,us
2014-01-15T08:31:59.610Z,43.2317,-126.8893,10,2.9,ml,,256,1.906,0.77,us,usb000m1cq,2014-03-22T00:05:14.000Z,"202km W of Bandon, Oregon",earthquake,,2,0.069,30,reviewed,us,us
2014-01-15T04:50:07.990Z,43.095,-126.658,18.589,2.58,md,12,335,2.445,0.67,uw,uw60670902,2016-07-22T19:22:19.720Z,off the coast of Oregon,earthquake,11.84,31.61,0.002,2,reviewed,uw,uw
2014-01-13T22:35:38.790Z,43.3113,-126.9071,10,3.8,mb,,198,1.935,0.85,us,usb000m0dv,2014-03-15T03:40:15.000Z,"204km W of Bandon, Oregon",earthquake,,1.9,0.294,3,reviewed,us,us
2014-01-12T16:52:19.150Z,43.897,-128.512,16.5,3.7,ml,,198,4.139,0.84,us,usc000mcru,2014-03-15T03:39:18.000Z,Off the coast of Oregon,earthquake,,6.3,0.128,8,reviewed,us,us
2014-01-12T12:52:44.000Z,41.9133,-126.1348,23.7,3,ml,,273,1.446,1.49,us,usc000m1k9,2017-02-02T21:21:34.480Z,"151km WSW of Gold Beach, Oregon",earthquake,,8.6,0.2,6,reviewed,nc,nc
2014-01-11T05:15:08.390Z,40.3008333,-124.5196667,19.111,2.77,md,29,233,0.1811,0.11,nc,nc72140381,2017-02-02T21:08:40.430Z,"37km SW of Ferndale, California",earthquake,0.71,0.31,0.181,64,reviewed,nc,nc
2014-01-11T04:27:14.060Z,40.376,-125.1085,23.671,2.72,md,18,294,0.5964,0.28,nc,nc72140341,2017-02-02T21:08:12.945Z,"74km WSW of Ferndale, California",earthquake,3.2,18.49,0.198,17,reviewed,nc,nc
2014-01-03T16:54:26.970Z,40.3166667,-124.5655,19.401,2.63,md,36,235,0.2144,0.21,nc,nc72135571,2017-02-02T19:39:54.340Z,"38km SW of Ferndale, California",earthquake,0.77,0.36,0.153,37,reviewed,nc,nc
2014-01-03T10:05:31.000Z,41.2801667,-125.4776667,0.036,2.63,md,17,299,1.319,0.11,nc,nc72135321,2017-02-02T19:35:10.714Z,"118km WSW of Crescent City, California",earthquake,4.83,1.82,0.086,9,reviewed,nc,nc
2014-01-02T06:23:09.700Z,40.29,-124.4526667,20.031,4.02,mw,24,249,0.1324,0.09,nc,nc72134626,2017-03-17T23:02:15.666Z,"35km SSW of Ferndale, California",earthquake,0.65,0.28,,5,reviewed,nc,nc
2013-12-31T00:08:45.080Z,42.832,-126.8108333,4.016,2.67,md,11,317,2.633,0.4,uw,uw60663661,2016-07-22T19:21:51.060Z,off the coast of Oregon,earthquake,5.35,31.61,,2,reviewed,uw,uw
2013-12-24T10:28:49.840Z,40.5145,-124.8226667,9.819,4.3,mw,45,228,0.3721,0.16,nc,nc72129596,2017-03-17T23:01:57.962Z,"47km W of Ferndale, California",earthquake,1.03,0.98,,6,reviewed,nc,nc
2013-12-17T16:51:19.110Z,40.4023333,-125.039,0.791,2.9,md,51,281,0.5396,0.33,nc,nc72125946,2017-02-02T03:58:28.351Z,"68km WSW of Ferndale, California",earthquake,1.51,2.74,0.173,58,reviewed,nc,nc
2013-12-17T13:28:01.840Z,40.6915,-124.5063333,17.673,4.11,mw,64,225,0.2514,0.1,nc,nc72125816,2017-03-17T23:01:25.025Z,"24km WNW of Ferndale, California",earthquake,0.39,0.27,,6,reviewed,nc,nc
2013-12-17T07:50:59.240Z,43.3346,-127.6439,10,3,ml,,260,2.467,0.67,us,usc000m207,2016-07-22T19:21:10.160Z,"263km W of Bandon, Oregon",earthquake,,2,0.085,,reviewed,us,us
2013-12-16T16:56:21.970Z,40.3091667,-124.4801667,10.001,2.58,md,13,271,0.1505,0.09,nc,nc72122005,2017-02-02T03:49:25.205Z,"34km SSW of Ferndale, California",earthquake,0.62,0.59,0.175,25,reviewed,nc,nc
2013-12-14T07:20:17.980Z,43.1261667,-126.7723333,51.581,2.59,md,26,316,2.339,1.27,uw,uw60650907,2016-07-22T19:21:04.230Z,off the coast of Oregon,earthquake,7.48,31.61,0.044,2,reviewed,uw,uw
2013-12-13T13:26:47.180Z,41.9265,-126.1318333,22.41,3.08,md,24,294,1.446,0.21,nc,nc72120085,2017-02-02T03:15:56.772Z,"136km WSW of Gold Beach, Oregon",earthquake,3.7,13.81,0.13,27,reviewed,nc,nc
2013-12-12T15:01:10.320Z,40.3758333,-125.5795,22.772,2.62,md,22,307,0.9523,0.2,nc,nc72119625,2017-02-02T03:09:02.684Z,"113km W of Ferndale, California",earthquake,4.74,15.23,0.126,17,reviewed,nc,nc
2013-12-10T13:36:35.000Z,41.724,-126.3232,21.4,2.8,ml,,298,1.635,0.66,us,usc000lhca,2017-02-02T02:54:07.475Z,"173km WSW of Brookings, Oregon",earthquake,,9.3,0.1,,reviewed,nc,nc
2013-12-07T20:12:50.810Z,44.1763333,-126.841,4.891,2.57,md,10,304,2.157,0.96,uw,uw60645422,2016-07-22T19:20:43.270Z,off the coast of Oregon,earthquake,52.92,31.61,0.08,2,reviewed,uw,uw
2013-12-07T20:12:30.490Z,43.7982,-128.4869,10,4.3,mb,,146,3.167,0.8,us,usb000ldh6,2014-02-15T01:32:12.000Z,Off the coast of Oregon,earthquake,,1.9,0.09,,reviewed,us,us
2013-12-04T17:24:59.450Z,42.9633333,-126.8351667,4.182,2.58,md,13,304,1.839,0.5,uw,uw60644576,2016-07-22T19:20:24.120Z,off the coast of Oregon,earthquake,4.23,31.61,0.075,4,reviewed,uw,uw
2013-12-04T08:44:13.970Z,40.2945,-124.5055,20.261,2.64,md,25,242,0.1712,0.11,nc,nc72114295,2017-02-02T01:57:15.531Z,"37km SSW of Ferndale, California",earthquake,0.68,0.28,0.17,45,reviewed,nc,nc
2013-12-03T08:25:46.720Z,40.3178333,-124.5733333,20.701,2.75,md,40,231,0.2207,0.21,nc,nc72113545,2017-02-02T01:49:21.350Z,"38km SW of Ferndale, California",earthquake,0.75,0.27,0.183,54,reviewed,nc,nc
2013-12-01T13:54:33.500Z,41.7405,-127.0315,10,3.1,ml,,295,2.138,1.25,us,usb000l8sp,2017-02-02T01:32:35.670Z,"228km WSW of Gold Beach, Oregon",earthquake,,5.8,0.1,,reviewed,nc,nc
2013-12-01T13:27:13.370Z,41.7388,-126.9102,10,3,ml,,292,2.057,1.32,us,usb000l8s8,2017-02-02T01:32:25.311Z,"218km WSW of Gold Beach, Oregon",earthquake,,1.9,0.113,,reviewed,nc,nc
2013-12-01T13:22:04.960Z,41.901,-126.74,10.85,2.9,ml,,200,1.897,1.48,us,usb000lbwr,2014-02-12T01:08:40.000Z,"199km WSW of Gold Beach, Oregon",earthquake,,8.1,0.059,,reviewed,us,us
2013-12-01T13:19:23.790Z,41.7012,-126.949,10.55,3,ml,,202,2.094,1.14,us,usb000l8s4,2017-02-02T01:32:19.789Z,"223km WSW of Gold Beach, Oregon",earthquake,,3.1,0.1,,reviewed,us,nc
2013-12-01T10:03:06.200Z,41.7545,-127.0623,5,3.1,md,,298,2.165,1.07,us,usc000lh6e,2017-02-02T01:30:53.554Z,"230km WSW of Gold Beach, Oregon",earthquake,,9.4,0.2,,reviewed,nc,nc
2013-12-01T03:19:38.090Z,41.6832,-126.8781,10.09,5.5,mww,,46,2.047,0.94,us,usb000l8n7,2017-02-02T01:28:54.370Z,"218km WSW of Gold Beach, Oregon",earthquake,,2.5,,,reviewed,us,us
2013-12-01T02:39:17.600Z,41.6425,-126.9877,10,4.2,mb,,313,2.138,0.86,us,usb000l8mu,2017-02-02T01:28:32.861Z,"228km WSW of Gold Beach, Oregon",earthquake,,4,0.095,,reviewed,nc,us
2013-11-26T09:32:20.950Z,44.463,-130.4664,10,3.4,ml,,196,5.122,1.15,us,usb000l6nq,2014-02-12T01:08:33.000Z,Off the coast of Oregon,earthquake,,2,0.181,,reviewed,us,us
2013-11-26T08:57:05.420Z,44.4816,-130.1127,10,4.5,mb,,179,4.489,0.94,us,usb000l6nc,2014-02-12T01:08:33.000Z,Off the coast of Oregon,earthquake,,1.9,0.059,,reviewed,us,us
2013-11-26T05:48:20.710Z,40.3011667,-124.4088333,8.951,2.65,md,19,244,0.0973,0.12,nc,nc72109965,2017-02-02T00:47:54.610Z,"32km SSW of Ferndale, California",earthquake,0.72,0.43,0.155,42,reviewed,nc,nc
2013-11-21T00:48:54.620Z,40.3696667,-123.7153333,28.709,3.41,mw,37,38,0.0982,0.11,nc,nc72110711,2017-03-17T22:58:28.616Z,"29km NNE of Redway, California",earthquake,0.22,0.55,,3,reviewed,nc,nc
2013-11-17T22:45:09.530Z,40.3058333,-124.5608333,16.791,3.65,mw,40,234,0.2117,0.14,nc,nc72109096,2017-03-17T22:57:54.666Z,"39km SW of Ferndale, California",earthquake,0.46,0.34,,5,reviewed,nc,nc
2013-11-14T23:48:00.000Z,41.8742,-126.2267,11,2.8,ml,,277,1.527,1.46,us,usb000l39x,2017-02-01T23:17:12.255Z,"160km WSW of Gold Beach, Oregon",earthquake,,8.7,0.17,,reviewed,nc,nc
2013-11-14T21:20:09.800Z,40.3508333,-124.6206667,21.291,2.64,md,28,256,0.2495,0.13,nc,nc72107726,2017-02-01T23:16:17.143Z,"39km SW of Ferndale, California",earthquake,0.83,0.41,0.142,47,reviewed,nc,nc
2013-11-14T03:00:13.750Z,44.0127,-128.835,10,4,mb,,249,3.47,0.55,us,usb000kxjc,2015-01-31T00:06:18.043Z,Off the coast of Oregon,earthquake,,2,0.13,,reviewed,us,us
2013-11-13T19:09:37.210Z,43.3651,-126.9051,10,4.1,mb,,182,1.945,1.02,us,usb000kwzt,2014-01-31T21:22:19.000Z,"204km W of Bandon, Oregon",earthquake,,2,0.135,,reviewed,us,us
2013-11-13T12:37:10.300Z,41.7797,-126.6566,10,3.2,ml,,245,1.862,1.25,us,usb000kwu2,2017-02-01T23:02:03.548Z,"197km WSW of Gold Beach, Oregon",earthquake,,2,0.056,,reviewed,us,us
2013-11-13T12:17:43.070Z,41.7462,-126.9528,10,4,mb,,252,2.085,0.97,us,usb000kwtp,2017-02-01T23:01:57.142Z,"221km WSW of Gold Beach, Oregon",earthquake,,2,0.232,,reviewed,us,us
2013-11-13T12:12:48.550Z,41.7636,-127.1539,10,2.9,ml,,266,2.228,0.72,us,usb000kwtk,2014-01-31T21:22:18.000Z,"237km WSW of Gold Beach, Oregon",earthquake,,2,0.062,,reviewed,us,us
2013-11-09T16:19:47.140Z,40.416,-124.625,23.631,2.59,md,41,234,0.227,0.17,nc,nc72104256,2017-02-01T22:23:44.770Z,"35km WSW of Ferndale, California",earthquake,0.86,1.04,0.272,47,reviewed,nc,nc
2013-11-08T11:12:43.020Z,41.3135,-125.2591667,25.597,2.76,md,39,256,0.9441,0.15,nc,nc72103386,2017-02-01T22:08:51.020Z,"101km WSW of Crescent City, California",earthquake,0.84,13.56,0.121,32,reviewed,nc,nc
2013-11-08T10:46:56.070Z,41.3256667,-125.2915,11.952,4.65,mw,70,236,0.9658,0.19,nc,nc72103326,2017-03-17T22:57:21.697Z,"102km WSW of Crescent City, California",earthquake,1.16,17.78,,5,reviewed,nc,nc
2013-11-07T09:55:09.480Z,40.3746667,-125.2531667,6.941,2.79,md,22,309,0.7054,0.29,nc,nc72102686,2017-02-01T21:56:55.466Z,"86km WSW of Ferndale, California",earthquake,11.28,10.76,0.113,42,reviewed,nc,nc
2013-11-06T09:31:05.910Z,44.4969,-129.6559,10,4,mb,,266,4.187,1.1,us,usb000ktdr,2014-01-17T00:29:09.000Z,Off the coast of Oregon,earthquake,,2,0.079,,reviewed,us,us
2013-11-05T14:16:41.600Z,43.6985,-127.6217,10,3.2,ml,,201,2.538,0.89,us,usb000ksud,2014-01-17T00:29:09.000Z,"268km WNW of Bandon, Oregon",earthquake,,2,0.07,,reviewed,us,us
2013-11-04T05:57:16.140Z,41.0454,-127.2203,10,4.6,mb,,179,2.262,1.2,us,usb000ks9r,2017-02-01T21:28:48.894Z,"254km WNW of Ferndale, California",earthquake,,1.8,0.078,,reviewed,us,us
2013-11-03T05:58:46.490Z,41.1556,-127.1922,10,3.8,mb,,246,2.27,1.13,us,usb000krxc,2017-02-01T21:21:07.505Z,"255km WNW of Ferndale, California",earthquake,,2,0.253,,reviewed,us,us
2013-11-01T06:13:15.520Z,41.0897,-127.4181,7.99,3,ml,,255,2.418,0.97,us,usb000kqti,2017-02-01T21:02:55.493Z,"272km WNW of Ferndale, California",earthquake,,8.7,0.069,,reviewed,us,us
2013-11-01T03:00:10.730Z,40.2933333,-124.5073333,19.171,2.54,md,27,234,0.173,0.12,nc,nc72099381,2017-02-01T21:01:06.630Z,"37km SSW of Ferndale, California",earthquake,0.66,0.29,0.146,47,reviewed,nc,nc
2013-10-27T22:33:19.810Z,40.297,-124.507,19.521,2.98,ml,26,255,0.1721,0.14,nc,nc72096591,2017-02-01T20:19:05.667Z,"37km SSW of Ferndale, California",earthquake,0.89,0.36,0.194,20,reviewed,nc,nc
2013-10-26T11:36:43.010Z,40.5758333,-124.5415,24.059,2.69,md,56,237,0.1847,0.11,nc,nc72095851,2017-02-01T20:08:39.930Z,"23km W of Ferndale, California",earthquake,0.49,0.55,0.202,58,reviewed,nc,nc
2013-10-19T20:49:02.880Z,40.7408333,-124.955,2.194,2.66,md,51,290,0.5396,0.22,nc,nc72090976,2017-02-01T18:58:01.066Z,"61km WNW of Ferndale, California",earthquake,1.91,2.36,0.197,41,reviewed,nc,nc
2013-10-18T20:36:36.080Z,40.326,-124.3258333,26.681,2.92,md,23,211,0.03153,0.17,nc,nc72090371,2017-02-01T18:44:50.850Z,"26km SW of Rio Dell, California",earthquake,0.78,0.64,0.134,64,reviewed,nc,nc
2013-10-15T21:14:39.680Z,43.9761667,-126.9695,4.891,2.56,md,12,293,2.256,0.96,uw,uw60611307,2016-07-22T19:18:13.590Z,off the coast of Oregon,earthquake,38.3,31.61,0.09,2,reviewed,uw,uw
2013-10-15T06:48:53.400Z,40.4006667,-125.4605,22.899,3.26,ml,34,255,0.8595,0.26,nc,nc72087771,2017-02-01T17:43:20.278Z,"103km W of Ferndale, California",earthquake,3.16,10.86,0.186,20,reviewed,nc,nc
2013-10-14T20:12:33.640Z,40.4201667,-125.899,7.912,2.69,md,22,326,1.192,0.34,nc,nc72087576,2017-02-01T17:38:50.884Z,"139km W of Ferndale, California",earthquake,18.48,17.88,0.064,12,reviewed,nc,nc
2013-10-14T17:55:39.060Z,44.0254,-128.4441,10,3.8,mb,,194,3.58,0.94,us,usb000kivy,2013-12-24T01:43:02.000Z,Off the coast of Oregon,earthquake,,2,0.359,,reviewed,us,us
2013-10-13T04:59:32.420Z,41.0946667,-124.9243333,17.917,2.53,md,32,279,0.7315,0.18,nc,nc72086681,2017-02-01T17:19:41.723Z,"69km W of Westhaven-Moonstone, California",earthquake,2.46,3.33,0.089,22,reviewed,nc,nc
2013-10-11T23:05:37.330Z,40.9835,-124.7498333,8.635,4.94,mw,124,214,0.4775,0.17,nc,nc72086051,2017-03-17T22:55:48.235Z,"53km WNW of Eureka, California",earthquake,0.43,0.95,,6,reviewed,nc,nc
2013-10-08T13:25:15.540Z,40.2915,-124.5366667,16.641,2.57,md,18,260,0.1955,0.25,nc,nc72083516,2017-02-01T16:26:35.516Z,"39km SW of Ferndale, California",earthquake,1.43,1.01,0.165,15,reviewed,nc,nc
2013-10-08T13:22:31.880Z,40.3051667,-124.4876667,16.101,2.62,md,20,252,0.1559,0.22,nc,nc72083511,2017-02-01T16:26:30.387Z,"35km SSW of Ferndale, California",earthquake,1.23,0.74,0.252,31,reviewed,nc,nc
2013-10-08T04:15:08.690Z,43.652,-126.5853333,6.929,2.52,md,9,328,2.314,10.07,uw,uw60607057,2016-07-22T19:17:49.460Z,off the coast of Oregon,earthquake,99,31.61,,1,reviewed,uw,uw
2013-10-05T18:01:54.610Z,40.3076668,-124.4449997,9.878,2.62,md,14,254,0.1459,0.07,nc,nc72081521,2017-02-01T15:58:14.391Z,"33km SSW of Ferndale, California",earthquake,0.98,0.41,0.16,13,automatic,nc,nc
2013-10-04T14:42:06.340Z,40.4473333,-124.1651667,27.96,3.9,mw,23,92,0.04505,0.12,nc,nc72080926,2017-03-17T22:55:14.184Z,"8km SSW of Rio Dell, California",earthquake,0.35,0.61,,4,reviewed,nc,nc
2013-09-30T01:03:17.710Z,40.6103333,-124.8746667,35.439,2.94,md,17,304,0.4306,0.14,nc,nc72078856,2017-02-01T15:21:59.719Z,"51km W of Ferndale, California",earthquake,1.18,1.96,0.141,18,reviewed,nc,nc
2013-09-24T13:16:08.220Z,40.3721667,-125.1876667,12.091,2.6,md,32,290,0.6568,0.28,nc,nc72076021,2017-02-01T14:42:48.136Z,"81km WSW of Ferndale, California",earthquake,9.6,11.19,0.203,27,reviewed,nc,nc
2013-09-24T08:16:48.290Z,40.5255,-124.4668333,25.689,2.57,md,18,258,0.1108,0.12,nc,nc72075946,2017-02-01T14:41:07.970Z,"18km WSW of Ferndale, California",earthquake,1.44,2.2,0.218,35,reviewed,nc,nc
2013-09-24T02:56:16.650Z,40.5256667,-124.8713333,6.589,2.8,md,65,265,0.4099,0.2,nc,nc72075736,2017-02-01T14:38:25.037Z,"51km W of Ferndale, California",earthquake,0.6,0.99,0.139,57,reviewed,nc,nc
2013-09-23T08:49:29.540Z,43.6961,-127.8289,10,3.5,ml,,249,2.681,0.81,us,usb000jxvc,2016-07-22T19:17:20.580Z,"284km WNW of Bandon, Oregon",earthquake,,2,0.069,,reviewed,us,us
2013-09-15T05:10:14.550Z,43.3856667,-126.9145,4.852,2.54,md,18,316,2.115,1.57,uw,uw60591537,2016-07-22T19:17:01.900Z,off the coast of Oregon,earthquake,21.74,31.61,0.115,3,reviewed,uw,uw
2013-09-14T03:28:36.220Z,40.7916667,-124.3406667,18.188,2.5,md,24,204,0.2324,0.05,nc,nc72070096,2017-02-01T13:14:49.910Z,"13km W of Bayview, California",earthquake,0.58,0.32,0.241,31,reviewed,nc,nc
2013-09-11T06:01:32.110Z,40.4178333,-125.4286667,19.299,2.66,md,37,292,0.8342,0.24,nc,nc72067771,2017-02-01T12:38:26.830Z,"100km W of Ferndale, California",earthquake,6.42,10.46,0.224,25,reviewed,nc,nc
2013-09-09T22:37:17.550Z,40.8051667,-125.433,16.572,4.02,mw,58,240,0.8955,0.15,nc,nc72066911,2017-02-01T12:25:06.540Z,"102km WNW of Ferndale, California",earthquake,1.3,3.86,,4,reviewed,nc,nc
2013-09-09T11:47:34.420Z,40.3138333,-124.8638333,6.791,2.61,md,41,288,0.4333,0.18,nc,nc72066616,2017-02-01T12:21:21.436Z,"58km WSW of Ferndale, California",earthquake,5.73,4.72,0.148,36,reviewed,nc,nc
2013-09-09T00:40:54.600Z,40.262,-124.2911667,20.61,3.17,ml,25,215,0.01982,0.13,nc,nc72066376,2017-02-01T12:18:17.560Z,"30km SSW of Rio Dell, California",earthquake,0.54,0.2,0.193,25,reviewed,nc,nc
2013-09-04T09:32:23.520Z,40.2943333,-124.5003333,19.221,2.59,md,24,254,0.1676,0.17,nc,nc72063471,2017-02-01T11:39:13.968Z,"37km SSW of Ferndale, California",earthquake,1.5,0.38,0.127,41,reviewed,nc,nc
2013-09-04T09:30:49.990Z,40.442,-124.6685,24.489,2.67,md,33,241,0.255,0.27,nc,nc72063466,2017-02-01T11:39:07.881Z,"37km WSW of Ferndale, California",earthquake,1.14,2.84,0.167,42,reviewed,nc,nc
2013-09-03T08:53:03.070Z,42.8399,-126.7683,10,2.6,ml,,293,1.79,0.51,us,usb000k7mz,2016-07-22T19:16:28.300Z,"186km W of Port Orford, Oregon",earthquake,,2,0.097,,reviewed,us,us
2013-09-01T00:27:20.320Z,41.0515,-125.428,23.352,2.5,md,21,284,1.009,0.2,nc,nc72061001,2017-02-01T11:10:36.098Z,"109km WNW of Bayview, California",earthquake,3.58,16.49,0.229,15,reviewed,nc,nc
2013-08-30T10:38:16.790Z,40.3906667,-124.6515,20.231,3,ml,43,234,0.2541,0.15,nc,nc72059836,2017-02-01T10:54:55.660Z,"38km WSW of Ferndale, California",earthquake,0.76,0.34,0.233,20,reviewed,nc,nc
2013-08-25T16:33:09.260Z,40.322,-124.4423333,16.161,2.76,md,22,254,0.1207,0.14,nc,nc72056176,2017-02-01T10:03:23.022Z,"32km SSW of Ferndale, California",earthquake,0.82,0.36,0.169,60,reviewed,nc,nc
2013-08-23T20:10:56.470Z,40.4171667,-124.294,24.709,2.66,md,23,156,0.06757,0.1,nc,nc72055081,2017-02-01T09:48:20.760Z,"17km S of Ferndale, California",earthquake,0.52,0.54,0.183,62,reviewed,nc,nc
2013-08-22T03:23:40.130Z,40.4935,-124.284,18.682,2.88,md,19,160,0.04414,0.09,nc,nc72054076,2017-02-01T09:34:57.770Z,"9km S of Ferndale, California",earthquake,0.44,0.27,0.205,59,reviewed,nc,nc
2013-08-21T02:50:40.380Z,45.1588333,-126.841,4.962,2.57,md,28,295,2.157,5.51,uw,uw60576157,2016-07-22T19:15:25.760Z,off the coast of Oregon,earthquake,44.17,31.61,,1,reviewed,uw,uw
2013-08-19T08:37:21.140Z,40.3363333,-124.1153333,27.673,2.76,md,25,48,0.08108,0.11,nc,nc72052081,2017-02-01T09:15:54.720Z,"18km S of Rio Dell, California",earthquake,0.44,0.86,0.189,57,reviewed,nc,nc
2013-08-19T08:12:50.140Z,40.3591667,-124.0898333,28.661,2.78,ml,24,49,0.06306,0.1,nc,nc72052071,2017-02-01T09:15:34.740Z,"15km S of Rio Dell, California",earthquake,0.34,0.67,0.233,19,reviewed,nc,nc
2013-08-19T08:05:34.960Z,40.332,-124.117,28.393,2.74,md,20,48,0.08559,0.11,nc,nc72052066,2017-02-01T09:15:24.050Z,"18km S of Rio Dell, California",earthquake,0.47,0.74,0.149,18,reviewed,nc,nc
2013-08-19T08:05:05.130Z,40.3576667,-124.0921667,28.876,3.17,ml,25,47,0.06306,0.1,nc,nc72052061,2017-03-17T22:53:27.299Z,"15km S of Rio Dell, California",earthquake,0.35,0.68,0.257,21,reviewed,nc,nc
2013-08-19T00:27:41.600Z,41.802,-126.7927,5,4.3,mwr,,302,1.949,1.44,us,usb000j66m,2017-02-01T09:12:57.789Z,"207km WSW of Gold Beach, Oregon",earthquake,,4.2,0.056,,reviewed,nc,us
2013-08-14T18:01:51.470Z,40.3045,-124.4743333,18.531,2.54,md,20,260,0.1459,0.16,nc,nc72049236,2017-02-01T08:38:02.315Z,"35km SSW of Ferndale, California",earthquake,1.81,0.45,0.119,37,reviewed,nc,nc
